treatment_id,drug_name,cohens_d,p_value,n_del,n_intact,median_sens_del,median_sens_intact,fdr
BRD:BRD-K34798115-001-02-9,,0.046,0.6748536817643156,208,393,-0.0278,0.0196,0.9498357228714983
BRD:BRD-K34801930-001-01-9,,-0.1017,0.06852074925262389,160,273,-0.1347,-0.0586,0.6525088412763694
BRD:BRD-K34843150-001-03-0,,0.1135,0.3963227838219805,207,392,-0.0944,-0.142,0.8889305931741535
BRD:BRD-K34851558-001-02-3,,-0.1375,0.25340862048543555,160,273,-0.0761,0.051,0.8276312913543763
BRD:BRD-K34870043-001-01-8,,0.0518,0.49220892734992816,160,270,-0.1406,-0.1487,0.907378047870014
BRD:BRD-K34888156-213-01-4,,0.0027,0.8536283343570605,160,271,-0.1441,-0.1716,0.9828903017082028
BRD:BRD-K35007173-001-07-5,,-0.1251,0.11418965418614997,160,272,0.1345,0.1842,0.7311604163042784
BRD:BRD-K35034482-001-01-8,,-0.1134,0.13765788233329684,160,274,-0.2847,-0.2018,0.7497127982425101
BRD:BRD-K35079116-001-02-5,,-0.0073,0.9382968530153613,149,258,0.0015,0.0004,0.9928820916017232
BRD:BRD-K35079116-001-03-3,,-0.2095,0.06995803307334146,160,274,-0.128,-0.0731,0.6525088412763694
BRD:BRD-K35169477-001-01-9,,0.1366,0.15068720001695796,160,271,-0.1706,-0.235,0.7517140198448152
BRD:BRD-K35170555-001-09-5,,-0.1782,0.18902600531902547,150,258,-0.0416,-0.0012,0.7783653253556567
BRD:BRD-K35189033-001-26-1,,-0.0661,0.9370895009880065,160,274,-0.2702,-0.2511,0.9928820916017232
BRD:BRD-K35240538-001-26-2,,-0.2934,0.0022520913437770276,153,264,-0.5503,-0.3624,0.39701597446795156
BRD:BRD-K35245662-001-01-2,,0.0329,0.6543045547027658,160,274,0.0982,0.0425,0.9453138419762234
BRD:BRD-K35304636-001-01-0,,-0.1215,0.16915652689131155,159,261,-0.0065,0.0629,0.7636787351010675
BRD:BRD-K35329391-334-01-7,,-0.1246,0.1789272704067788,161,272,-0.517,-0.3948,0.7719857179720939
BRD:BRD-K35367061-001-01-1,,0.0952,0.2513778753231407,159,261,-0.0313,-0.0536,0.8276312913543763
BRD:BRD-K35430135-003-02-3,,-0.0573,0.4565944677681282,160,274,-0.2309,-0.1981,0.9020862014814247
BRD:BRD-K35498378-001-06-1,,-0.0582,0.6852075989213596,160,273,-0.0075,0.002,0.951056024870055
BRD:BRD-K35498911-001-02-9,,0.0496,0.4032894977031467,206,393,0.1134,0.0574,0.8890700290273916
BRD:BRD-K35520305-001-17-7,,0.0049,0.5239033946673992,160,269,-0.064,-0.1001,0.9179252913019658
BRD:BRD-K35559145-050-08-5,,-0.0036,0.9039982833632599,160,275,0.0135,-0.0021,0.9900649210308277
BRD:BRD-K35586044-003-15-4,,-0.0958,0.3816375514185961,160,269,-0.0128,0.0264,0.888470879399636
BRD:BRD-K35589454-003-01-1,,0.1274,0.22142691342266785,160,269,0.1698,0.1173,0.8005797348987831
BRD:BRD-K35601925-001-01-9,,0.0662,0.8345656110157827,160,273,-0.3023,-0.3433,0.9795125713238811
BRD:BRD-K35626314-003-01-1,,0.0132,0.996032469432918,159,261,-0.0367,-0.0508,0.9995952619678161
BRD:BRD-K35629949-001-02-0,,-0.0678,0.33009308639076373,160,269,-1.0993,-0.9772,0.8697618190384397
BRD:BRD-K35687421-001-02-5,,0.0521,0.582237284437892,160,274,-0.0784,-0.1079,0.9329961501918992
BRD:BRD-K35698076-001-01-2,,0.0691,0.5537445133632366,161,271,0.22,0.1827,0.9312497399809709
BRD:BRD-K35719256-001-02-6,,0.1132,0.32044341334392656,160,274,0.0309,-0.0207,0.8671785241658475
BRD:BRD-K35772771-001-02-1,,-0.2234,0.05448793047847547,146,225,0.0183,0.0793,0.6271797463553042
BRD:BRD-K35775715-001-03-1,,0.1328,0.21842416630421913,160,274,-0.0279,-0.0678,0.7970810728086315
BRD:BRD-K35781423-001-01-6,,0.0862,0.252417962513514,160,273,-0.0984,-0.1392,0.8276312913543763
BRD:BRD-K35798650-001-01-4,,0.1027,0.27215558593033407,159,261,-0.1885,-0.2463,0.8437542767417685
BRD:BRD-K35882976-001-04-7,,0.103,0.24932861574749954,159,261,0.0575,0.0288,0.8273208619910872
BRD:BRD-K35936936-001-01-6,,-0.0516,0.3739067995302673,146,226,-0.6606,-0.6183,0.8861525894626578
BRD:BRD-K35941380-050-28-9,,-0.0071,0.964747805029935,208,393,0.0838,0.0705,0.9953495554585865
BRD:BRD-K35952844-236-01-6,,-0.0892,0.3502950981296681,158,268,-0.0066,0.0294,0.877493965785386
BRD:BRD-K35952844-238-01-2,,-0.1523,0.2007434397364879,158,268,-0.137,-0.0897,0.7882880950386032
BRD:BRD-K35960502-001-20-0,,0.1001,0.35523562948179976,160,272,-0.5509,-0.6299,0.881275091041805
BRD:BRD-K35984734-001-02-9,,-0.0172,0.8462475005725378,208,394,0.038,0.0306,0.9823936619742746
BRD:BRD-K36016295-001-04-5,,0.0625,0.3685231044865219,160,271,0.4586,0.4008,0.8850915916995977
BRD:BRD-K36021395-300-02-4,,-0.1313,0.12711026846295917,160,273,0.0328,0.084,0.7497127982425101
BRD:BRD-K36040345-001-01-1,,0.0004,0.9870641212719486,160,275,0.08,0.0937,0.9983132905153197
BRD:BRD-K36055864-001-19-2,,0.0245,0.8796828807686063,161,272,-1.9813,-1.8902,0.9866949832458957
BRD:BRD-K36116267-001-15-3,,-0.0957,0.3802695940165055,160,272,0.1033,0.1118,0.88758858343566
BRD:BRD-K36137799-001-06-9,,-0.0721,0.5694551419014309,206,393,-0.3294,-0.2947,0.9329961501918992
BRD:BRD-K36154108-001-01-7,,-0.0355,0.6562626776874676,207,392,-0.0151,-0.0226,0.9453138419762234
BRD:BRD-K36163066-304-02-4,,-0.1332,0.2213561665482916,146,226,0.2378,0.2779,0.8005797348987831
BRD:BRD-K36198571-001-02-0,,0.0899,0.4153743615927745,159,256,-0.1123,-0.107,0.8927231439185629
BRD:BRD-K36201510-001-06-7,,0.1203,0.5028768601238902,146,226,0.1903,0.1616,0.9112650366166731
BRD:BRD-K36207157-001-07-0,,0.1156,0.34324770945445704,150,258,0.0904,0.0764,0.8770510734740014
BRD:BRD-K36207157-001-09-6,,-0.0234,0.8592793196921313,160,274,-0.2111,-0.1971,0.9850521568749763
BRD:BRD-K36222532-001-01-8,,-0.0424,0.5083309263291225,153,265,-0.634,-0.5507,0.913596344567163
BRD:BRD-K36234266-001-09-8,,-0.0645,0.6478957868183235,150,258,-0.0326,0.0068,0.9453138419762234
BRD:BRD-K36258877-001-03-1,,-0.2517,0.06643874631395812,161,271,-0.159,-0.1242,0.6509654941872665
BRD:BRD-K36262466-001-06-3,,-0.0904,0.9122562714130581,160,273,-0.0243,-0.0411,0.9900649210308277
BRD:BRD-K36269323-300-02-6,,0.0009,0.9151186671196384,159,267,-0.1448,-0.1635,0.9900649210308277
BRD:BRD-K36270037-001-01-7,,-0.1827,0.04591281388249506,160,272,0.2415,0.3152,0.627133380478412
BRD:BRD-K36338614-001-02-1,,-0.0457,0.6943561319863825,207,392,0.1026,0.0791,0.9513793443728615
BRD:BRD-K36363294-001-04-2,,0.2848,0.00852274836584777,153,265,0.1273,-0.1058,0.5046353252671404
BRD:BRD-K36379990-001-01-1,,-0.1817,0.0600068446902438,158,261,-0.0131,0.0316,0.6356028169686346
BRD:BRD-K36381762-300-02-7,,0.0266,0.8312120821077744,160,275,-0.0974,-0.1023,0.9785086552788488
BRD:BRD-K36386086-001-01-1,,-0.0067,0.6321452463399544,160,269,-0.0471,-0.0275,0.9420942450459833
BRD:BRD-K36395411-003-02-2,,0.094,0.2612370583039092,160,275,-0.0221,-0.0795,0.8338404661244238
BRD:BRD-K36449075-001-01-0,,0.0153,0.7571507353122172,160,272,0.1543,0.1176,0.9646734850733663
BRD:BRD-K36461289-001-05-8,,-0.1026,0.5520278156234011,160,273,0.2218,0.2373,0.9305533436154154
BRD:BRD-K36463073-001-03-9,,0.0511,0.7215646741490925,159,261,0.0667,0.0321,0.956426306777286
BRD:BRD-K36467523-001-02-8,,-0.2437,0.019980503732733277,160,269,-0.0962,0.0212,0.5700320182573905
BRD:BRD-K36474365-001-09-9,,-0.0488,0.4635416825271007,207,392,-0.0481,-0.029,0.9044487510828714
BRD:BRD-K36485341-001-02-9,,0.0434,0.5016883940099747,208,393,-0.0551,-0.0695,0.9109349557160419
BRD:BRD-K36515744-001-03-5,,0.007,0.6324068110907286,207,392,-0.0989,-0.1027,0.9420942450459833
BRD:BRD-K36524108-065-04-0,,-0.0367,0.6707230912276656,159,261,-0.0069,0.0089,0.9482384690738856
BRD:BRD-K36529613-001-02-6,,-0.1752,0.08248980881830874,160,275,-4.0124,-3.6699,0.6752816687080503
BRD:BRD-K36551084-001-04-9,,-0.1586,0.06538421681768021,207,392,0.0942,0.1508,0.6500161704614424
BRD:BRD-K36574127-001-01-3,,0.0086,0.8390981992278712,159,261,-0.079,-0.0938,0.9796170860282993
BRD:BRD-K36611520-001-01-6,,0.0665,0.24811029159636644,146,225,0.1705,0.135,0.8266284984981982
BRD:BRD-K36627727-001-05-4,,-0.0227,0.6548772008542123,160,274,-0.3213,-0.3037,0.9453138419762234
BRD:BRD-K36636143-001-01-0,,-0.1728,0.03414795854323487,159,261,-0.0383,0.0169,0.614264563602898
BRD:BRD-K36660044-001-24-2,,0.0251,0.6791420161335089,161,271,0.1701,0.135,0.9506236510750731
BRD:BRD-K36680103-001-01-6,,-0.1076,0.4002118903593421,160,274,-0.3861,-0.3027,0.8889305931741535
BRD:BRD-K36697397-003-02-9,,0.1438,0.04442328504084665,208,393,0.1173,-0.0024,0.624767010070697
BRD:BRD-K36711084-001-02-0,,0.0496,0.764812804509737,161,272,-0.5786,-0.5489,0.9674286288266923
BRD:BRD-K36732695-001-01-9,,-0.011,0.7072109973149556,160,274,-0.0052,0.014,0.9513963729232545
BRD:BRD-K36739687-001-03-0,,-0.0287,0.7666322091566636,161,272,-0.3735,-0.3866,0.9678202146925459
BRD:BRD-K36740062-001-06-6,,-0.0487,0.43540001569099096,160,271,-0.4049,-0.2421,0.8965164755428702
BRD:BRD-K36741660-001-01-1,,-0.0025,0.7404472113870346,158,259,-0.054,-0.0514,0.9589427734672876
BRD:BRD-K36756879-003-08-7,,0.1561,0.25315676394663245,161,270,0.243,0.2444,0.8276312913543763
BRD:BRD-K36775483-001-01-4,,-0.0634,0.4632159788536301,160,271,0.1064,0.1258,0.9044487510828714
BRD:BRD-K36788280-001-01-2,,-0.2648,0.01463234601218825,160,273,-1.7132,-1.6491,0.539965377297599
BRD:BRD-K36804890-001-01-9,,-0.0559,0.6417519140144463,146,225,0.0854,0.1316,0.9452267887544665
BRD:BRD-K36859431-300-02-3,,0.0405,0.7791282583268588,160,273,-0.2758,-0.2952,0.9698750703010278
BRD:BRD-K36862742-001-25-6,,0.0013,0.5810743132870417,160,272,0.2643,0.2323,0.9329961501918992
BRD:BRD-K36864847-303-02-5,,0.0417,0.49609237757065494,160,273,0.0608,0.0196,0.9093851930890664
BRD:BRD-K36889451-001-01-1,,-0.2029,0.032641346843401725,158,268,-2.1703,-1.876,0.614264563602898
BRD:BRD-K36927236-001-32-6,,0.033,0.7889082387988833,160,272,0.12,0.117,0.9711720684083319
BRD:BRD-K36949735-001-01-1,,0.0906,0.4953532664143332,146,226,-0.4707,-0.5031,0.9092859364566971
BRD:BRD-K36965586-003-08-8,,-0.1041,0.38926628765430527,161,272,-0.2517,-0.2147,0.8889305931741535
BRD:BRD-K36970462-001-01-6,,-0.0692,0.34513625452812446,160,271,0.1127,0.1525,0.877493965785386
BRD:BRD-K36984403-001-02-7,,-0.068,0.5677173846603395,162,274,-0.1905,-0.1587,0.9329961501918992
BRD:BRD-K36998189-001-03-5,,-0.0877,0.592229405442678,146,225,0.1855,0.196,0.9329961501918992
BRD:BRD-K37069697-001-01-3,,0.1961,0.09419512341823817,160,269,0.1071,0.1231,0.6971868891465862
BRD:BRD-K37083340-001-02-3,,-0.0898,0.40199796882522465,150,258,0.141,0.1831,0.8889305931741535
BRD:BRD-K37087535-001-01-1,,0.0732,0.7651145999915138,146,225,0.2027,0.2056,0.9674286288266923
BRD:BRD-K37111771-300-02-6,,0.0051,0.6138055615656882,160,271,0.1271,0.174,0.9350695071893478
BRD:BRD-K37130656-001-04-6,,-0.0108,0.8824514636326297,158,268,-0.4091,-0.3906,0.9870938244593582
BRD:BRD-K37151368-001-01-7,,-0.0506,0.7248246279776778,146,226,0.2407,0.2308,0.9570618450154166
BRD:BRD-K37203094-001-02-5,,-0.0882,0.5986491200448181,150,258,-0.1548,-0.1653,0.9330275049621155
BRD:BRD-K37237504-001-02-7,,-0.1319,0.19284281527878688,160,275,0.0304,0.0944,0.7808964435563936
BRD:BRD-K37249724-001-25-7,,0.08,0.18281211535886743,161,272,-0.1924,-0.2845,0.7734248934961022
BRD:BRD-K37270826-001-27-6,,0.1889,0.14320452755559257,153,264,-0.5131,-0.6208,0.7517140198448152
BRD:BRD-K37270826-001-31-8,,-0.0621,0.5583244276858563,160,272,0.0623,0.0705,0.9329961501918992
BRD:BRD-K37289225-001-36-4,,0.0281,0.5501341627263927,158,268,-0.2143,-0.2679,0.9294940043004972
BRD:BRD-K37312348-001-15-0,,0.0554,0.7035954834245433,160,269,0.1295,0.1239,0.9513963729232545
BRD:BRD-K37355418-236-01-6,,-0.2256,0.009059796163150658,158,268,-0.1647,-0.0939,0.5092370063297271
BRD:BRD-K37379014-001-01-2,,-0.2042,0.04763881245388703,160,271,-3.2719,-3.1253,0.627133380478412
BRD:BRD-K37385792-003-02-1,,-0.0139,0.7865180097188931,157,267,-0.024,-0.0256,0.9708157218671667
BRD:BRD-K37492701-001-02-9,,-0.1068,0.4292729892057282,146,226,-4.4888,-4.4818,0.8947799399501454
BRD:BRD-K37516142-001-10-5,,-0.1548,0.366983761867817,160,272,0.2242,0.2315,0.8850915916995977
BRD:BRD-K37543758-001-01-3,,0.077,0.27829216742898255,158,261,0.0304,-0.0096,0.8484974480659144
BRD:BRD-K37561857-001-15-5,,-0.3013,0.054681945484880715,158,268,0.0458,0.1123,0.6271797463553042
BRD:BRD-K37590257-001-02-8,,-0.0573,0.46517626728406614,158,268,-0.6165,-0.5841,0.9044487510828714
BRD:BRD-K37618799-001-03-0,,0.1316,0.28231646254438636,161,271,-0.6364,-0.7446,0.8505100430928594
BRD:BRD-K37635256-001-02-9,,-0.0975,0.595008579359585,208,393,0.1647,0.1614,0.9329961501918992
BRD:BRD-K37682401-001-09-3,,0.0089,0.6554247384168499,150,258,-0.1103,-0.1238,0.9453138419762234
BRD:BRD-K37682401-213-01-1,,-0.2386,0.019554569187168157,153,265,-0.5476,-0.4348,0.5626081558511516
BRD:BRD-K37687095-001-06-9,,-0.0637,0.7245791573931504,160,275,-0.8251,-0.7923,0.9570618450154166
BRD:BRD-K37687387-237-01-7,,0.1368,0.3130238867958254,160,271,0.1745,0.1547,0.8627015016625914
BRD:BRD-K37688416-003-13-1,,0.1174,0.12054104488477657,160,272,0.1671,0.1306,0.7380285795920946
BRD:BRD-K37694030-003-12-7,,-0.0382,0.7537254770267969,160,274,0.0436,0.0783,0.9624461305683909
BRD:BRD-K37708699-001-01-4,,-0.0529,0.6545865215994735,158,261,0.1564,0.152,0.9453138419762234
BRD:BRD-K37714784-305-02-1,,-0.2053,0.05239236211465261,160,274,0.0655,0.1163,0.6271797463553042
BRD:BRD-K37720887-001-07-8,,0.031,0.7882503712294766,161,271,-0.5965,-0.6446,0.9711720684083319
BRD:BRD-K37723606-001-01-5,,0.0452,0.3877840196884019,160,273,0.0817,0.0503,0.8889305931741535
BRD:BRD-K37747025-001-08-2,,0.02,0.7292723648850101,146,226,0.1493,0.1153,0.9570618450154166
BRD:BRD-K37753391-046-03-2,,-0.1689,0.1358958514009874,158,268,0.0395,0.0859,0.7497127982425101
BRD:BRD-K37764012-001-04-1,,0.1253,0.13309166171116638,160,274,-1.8035,-1.9723,0.7497127982425101
BRD:BRD-K37793595-003-01-7,,0.0221,0.9457654829201738,160,273,0.0301,0.0468,0.9933097647375065
BRD:BRD-K37798499-001-27-2,,0.1665,0.10637834622588709,161,271,-0.9585,-1.2267,0.7237564838414562
BRD:BRD-K37814297-050-09-6,,-0.062,0.44102243119081463,160,272,0.2325,0.2427,0.8988167419198507
BRD:BRD-K37846922-001-09-4,,0.0448,0.7534795875160689,158,268,0.1333,0.0808,0.9624461305683909
BRD:BRD-K37848908-001-05-6,,-0.0134,0.789392669013099,146,226,0.1898,0.2099,0.9711720684083319
BRD:BRD-K37851352-001-02-9,,0.0271,0.7679521940991694,208,393,-0.0461,-0.0519,0.9681387667904493
BRD:BRD-K37864785-001-01-0,,0.1011,0.427545614512417,146,226,0.1173,0.1126,0.8947799399501454
BRD:BRD-K37865504-001-04-1,,-0.0777,0.4288028943732427,160,273,-1.6036,-1.5908,0.8947799399501454
BRD:BRD-K37872686-003-01-9,,0.0611,0.7021003900207421,158,268,0.1856,0.1497,0.9513793443728615
BRD:BRD-K37890730-001-15-1,,-0.1082,0.2813022084335538,158,268,-4.1262,-3.9486,0.8503174282806983
BRD:BRD-K37933329-001-03-9,,-0.0953,0.12216804683216287,207,392,-0.057,0.0011,0.7425974807989855
BRD:BRD-K37949327-001-06-3,,-0.0253,0.7511847196028547,149,258,0.1594,0.1909,0.9621506658944722
BRD:BRD-K37952347-001-01-4,,-0.071,0.5600394698512796,159,271,-0.0538,-0.0279,0.9329961501918992
BRD:BRD-K37991163-003-13-4,,-0.2008,0.14782467947218061,158,268,0.1397,0.1568,0.7517140198448152
BRD:BRD-K38003476-001-09-1,,-0.0141,0.9033718405360479,160,275,-0.2184,-0.1988,0.9900649210308277
BRD:BRD-K38018935-001-01-1,,-0.0536,0.6699523602547474,207,392,-7.1667,-7.2066,0.9480017880698177
BRD:BRD-K38019854-323-01-4,,0.0094,0.9696749341535297,146,226,0.2082,0.1987,0.9953495554585865
BRD:BRD-K38055836-001-21-1,,-0.0092,0.8922329770357957,161,272,0.1215,0.1178,0.9892676809800303
BRD:BRD-K38140108-002-01-2,,-0.0937,0.28956992706789,162,273,0.1121,0.17,0.8546108995939651
BRD:BRD-K38145871-001-01-8,,-0.1674,0.08601210489706915,146,225,-0.0114,0.0245,0.676907527700992
BRD:BRD-K38158531-001-02-1,,-0.0724,0.49918843600714224,158,268,-0.1998,-0.1696,0.9109230190815593
BRD:BRD-K38168441-001-03-7,,0.2123,0.03231896579562594,158,261,0.2181,0.1673,0.614264563602898
BRD:BRD-K38183498-001-02-0,,-0.132,0.14353944299764712,158,268,-0.1306,-0.0435,0.7517140198448152
BRD:BRD-K38197229-001-29-9,,0.0264,0.6525878376410961,160,274,0.0269,-0.0049,0.9453138419762234
BRD:BRD-K38203080-001-01-2,,-0.0889,0.33585207119913807,207,392,-0.0092,0.0067,0.8731034551911909
BRD:BRD-K38272302-001-02-7,,0.0286,0.3396048185114894,207,392,-4.4297,-4.6736,0.873902786158258
BRD:BRD-K38287497-001-01-2,,-0.0932,0.4019242168422168,159,273,-0.1548,-0.1243,0.8889305931741535
BRD:BRD-K38305202-001-17-4,,-0.0528,0.31157503785150986,161,272,-0.1308,-0.0719,0.8624700062510061
BRD:BRD-K38323065-001-19-9,,0.0661,0.4832768452800489,160,272,-0.552,-0.6023,0.9052344124341627
BRD:BRD-K38332599-001-01-3,,-0.0665,0.3343033999172056,160,273,-2.5549,-2.2499,0.8730461867068562
BRD:BRD-K38350380-001-01-8,,-0.1022,0.27694330324185845,160,273,-0.4026,-0.2956,0.8479114511755912
BRD:BRD-K38370968-050-01-3,,0.1762,0.02285412271074813,160,273,0.2521,0.1636,0.5903092527307608
BRD:BRD-K38380126-001-01-4,,0.0056,0.8178343187696157,160,273,-0.132,-0.121,0.9762395974438651
BRD:BRD-K38385169-001-04-5,,-0.1458,0.43680499809090634,146,226,-0.9258,-0.8645,0.896585833445361
BRD:BRD-K38398115-001-01-9,,-0.0881,0.772390774095856,158,261,0.0609,0.0396,0.9691827743502455
BRD:BRD-K38436528-003-26-1,,-0.2214,0.12836573899684717,158,268,0.0136,0.0264,0.7497127982425101
BRD:BRD-K38458514-001-01-8,,-0.1146,0.33800235747026486,153,265,-0.214,-0.1826,0.8731034551911909
BRD:BRD-K38473998-001-02-0,,-0.1441,0.2853233005208127,158,268,0.1138,0.1325,0.852200870651414
BRD:BRD-K38477637-001-01-0,,0.0469,0.6702841929608065,158,261,0.0999,0.0838,0.9480017880698177
BRD:BRD-K38527262-300-01-0,,-0.021,0.7438904146099372,158,261,-0.1104,-0.1522,0.9591615380207511
BRD:BRD-K38548312-001-01-0,,0.052,0.6539146331476866,160,273,-1.6234,-1.6902,0.9453138419762234
BRD:BRD-K38564664-001-01-1,,0.0027,0.5239168546295417,159,261,-0.0988,-0.1054,0.9179252913019658
BRD:BRD-K38580127-003-15-4,,0.0814,0.7374471056826268,158,268,0.0685,0.0887,0.9581553863214697
BRD:BRD-K38602774-001-03-2,,0.0449,0.4993543573871312,160,272,0.2683,0.2505,0.9109230190815593
BRD:BRD-K38627885-001-01-9,,0.1016,0.583115445348734,207,392,-0.8514,-0.9274,0.9329961501918992
BRD:BRD-K38684403-001-05-4,,0.0091,0.6297683279884263,160,275,0.033,0.014,0.9420942450459833
BRD:BRD-K38687824-001-02-5,,-0.161,0.057746596872206624,161,271,0.1463,0.2369,0.6333645525867627
BRD:BRD-K38775274-001-22-1,,-0.1213,0.4195382382046018,146,226,0.0433,0.0819,0.8928351529790023
BRD:BRD-K38793468-001-01-4,,-0.1458,0.20893384675830218,146,226,0.1548,0.1858,0.7951388455311266
BRD:BRD-K38797369-003-01-1,,-0.0203,0.9718694276292986,150,258,-0.0308,-0.0224,0.9957738665463917
BRD:BRD-K38852836-001-02-1,,-0.0754,0.5413696615875986,162,274,-2.8774,-2.8191,0.9254743625322864
BRD:BRD-K38860038-001-01-2,,-0.0128,0.9913266765922896,160,269,-1.813,-1.9219,0.9983132905153197
BRD:BRD-K38868394-001-01-3,,-0.0658,0.5893917600766205,158,268,0.169,0.1778,0.9329961501918992
BRD:BRD-K38875233-001-03-9,,0.1035,0.6899984849799882,146,225,0.1541,0.1721,0.9513793443728615
BRD:BRD-K38903228-001-13-5,,0.0388,0.6028602244219838,162,274,0.0137,-0.0195,0.9345313955643193
BRD:BRD-K38904395-001-02-3,,0.0822,0.36704606403851925,160,275,0.0159,0.0042,0.8850915916995977
BRD:BRD-K38905597-003-02-9,,0.1095,0.2188880142603684,207,392,-0.3922,-0.4042,0.7970810728086315
BRD:BRD-K38911213-003-01-6,,-0.1403,0.22852487999830273,160,273,-0.1553,-0.1264,0.8064150426783218
BRD:BRD-K38913877-300-01-9,,0.0323,0.5876714559630227,160,273,-0.1788,-0.197,0.9329961501918992
BRD:BRD-K38938675-001-01-4,,-0.0353,0.29094084192470815,160,269,0.0458,0.1048,0.8548196956593545
BRD:BRD-K38966689-300-02-9,,0.1853,0.0674229044576631,208,393,0.0648,0.0531,0.6525088412763694
BRD:BRD-K39009484-001-01-4,,0.1426,0.3390830355433241,158,261,0.0346,0.0314,0.8731034551911909
BRD:BRD-K39023557-001-01-7,,-0.0402,0.725008211338112,160,271,-0.0433,-0.0544,0.9570618450154166
BRD:BRD-K39061174-001-01-0,,-0.0577,0.8110979295235148,150,258,-0.0246,-0.027,0.9762395974438651
BRD:BRD-K39079086-001-07-6,,0.1111,0.20915855246024995,160,273,0.1614,0.1243,0.7951388455311266
BRD:BRD-K39084158-001-08-9,,0.0546,0.6579379438345718,208,394,0.0297,0.0126,0.9454818906212515
BRD:BRD-K39120595-304-04-7,,-0.2267,0.04126256739719074,160,272,0.2336,0.3021,0.6157644673119234
BRD:BRD-K39160765-003-02-9,,-0.0226,0.9565925172807432,161,272,-0.3308,-0.333,0.9942277839682396
BRD:BRD-K39166528-001-01-0,,0.1623,0.0787615754446922,160,273,0.165,0.0343,0.6674531395370543
BRD:BRD-K39171998-001-01-1,,-0.0977,0.44249873455898303,161,272,-2.9239,-2.8162,0.8990324379579577
BRD:BRD-K39252998-003-01-5,,-0.1628,0.08840379503140945,158,268,-0.0314,0.0702,0.6844489945989397
BRD:BRD-K39339537-001-21-0,,-0.1604,0.23156382773698514,158,268,0.0343,0.0766,0.8112368947498536
BRD:BRD-K39359968-001-03-9,,0.0037,0.7256966193600102,208,393,-0.1942,-0.1627,0.9570618450154166
BRD:BRD-K39371216-001-01-3,,-0.1063,0.7889082387988833,160,272,0.2782,0.2863,0.9711720684083319
BRD:BRD-K39381259-001-01-0,,0.0769,0.5453922177118607,159,272,-0.3964,-0.422,0.9266950540585799
BRD:BRD-K39462424-050-09-8,,0.1166,0.2751570231220031,160,272,0.1315,0.1128,0.8466407681697189
BRD:BRD-K39467894-001-05-9,,-0.0189,0.9164259257938452,160,272,0.2094,0.1808,0.9900649210308277
BRD:BRD-K39467894-001-06-7,,-0.0186,0.804835437605143,153,265,-0.1317,-0.1362,0.9756887379644565
BRD:BRD-K39484304-001-16-5,,-0.2536,0.018181282903473702,160,274,-3.9339,-3.601,0.5535915287649616
BRD:BRD-K39495750-001-01-2,,-0.0529,0.8293769645894642,150,258,-0.1263,-0.1496,0.9785086552788488
BRD:BRD-K39503511-001-03-9,,-0.1719,0.13268243455688356,160,274,-0.1737,-0.1122,0.7497127982425101
BRD:BRD-K39558284-001-01-2,,-0.049,0.6608186571285166,160,273,0.3017,0.2855,0.9472152590041436
BRD:BRD-K39560679-001-01-1,,0.0812,0.5663031318198816,159,261,-0.0049,-0.0092,0.9329961501918992
BRD:BRD-K39576764-071-01-6,,-0.0466,0.5343869212173937,207,392,-3.3387,-3.2744,0.9242295418470508
BRD:BRD-K39624409-003-02-6,,-0.0099,0.9269799588840588,160,271,-0.0205,-0.0098,0.991560015885113
BRD:BRD-K39670393-303-02-1,,-0.0138,0.7962305393685419,160,275,-0.4198,-0.3937,0.9734484820677661
BRD:BRD-K39693230-001-01-2,,0.1216,0.12593241091144128,160,269,0.1989,0.1253,0.7497127982425101
BRD:BRD-K39733634-001-02-6,,-0.0402,0.727515814725246,161,272,0.1093,0.1299,0.9570618450154166
BRD:BRD-K39805756-001-01-6,,-0.1353,0.11640193683750034,161,271,0.1431,0.2003,0.7342425981747234
BRD:BRD-K39841531-001-02-1,,0.0062,0.8634132963794321,161,272,-1.1076,-1.0468,0.9852119206041248
