cancer_type,gene,cohens_d,p_value,n_altered,n_wt,median_dep_altered,median_dep_wt,fdr,is_nrf2_pathway,is_priority
Pan-cancer (pooled),CAPN5,0.0084,0.9937814795951088,46,796,-0.0956,-0.1187,0.9998506792465084,False,False
Pan-cancer (pooled),CD1D,0.0084,0.8279806231319522,46,796,-0.1602,-0.1539,0.9789990473708562,False,False
Pan-cancer (pooled),PWWP3A,0.0084,0.9629505673703344,46,796,0.0199,0.0214,0.9969782680014705,False,False
Pan-cancer (pooled),NFATC1,0.0084,0.7797514723545204,46,796,0.0828,0.0768,0.9729751584762456,False,False
Pan-cancer (pooled),NUBP2,0.0085,0.5676985514684074,46,796,-0.6509,-0.691,0.9326067545927634,False,False
Pan-cancer (pooled),MRPL46,0.0085,0.9898018009800268,46,796,-0.3265,-0.3315,0.9996004674412746,False,False
Pan-cancer (pooled),FAM234A,0.0085,0.8847381939191638,46,796,-0.0007,-0.0051,0.9866434825029247,False,False
Pan-cancer (pooled),SHOX2,0.0085,0.72813670468295,46,796,-0.0114,0.0176,0.963629732944865,False,False
Pan-cancer (pooled),SPAG1,0.0085,0.9401092080264573,46,796,0.0932,0.1013,0.9936397411802185,False,False
Pan-cancer (pooled),SAXO2,0.0087,0.7902963797100293,46,796,0.0095,0.0103,0.9745438654224696,False,False
Pan-cancer (pooled),ULK2,0.0087,0.7020745173135199,46,796,-0.0444,-0.0473,0.9604713641526456,False,False
Pan-cancer (pooled),KCNK10,0.0087,0.9873146244054715,46,796,0.044,0.051,0.9993530076327692,False,False
Pan-cancer (pooled),PAPPA2,0.0087,0.7159951313934649,46,796,0.0885,0.083,0.9619056869704165,False,False
Pan-cancer (pooled),ZNF418,0.0087,0.8508865416144574,46,796,0.0197,0.0137,0.9828696365767131,False,False
Pan-cancer (pooled),PNLIP,0.0088,0.9520214871544442,46,796,0.0914,0.0951,0.9962472883668712,False,False
Pan-cancer (pooled),SEMG1,0.0088,0.9714006433255218,46,796,0.1411,0.1503,0.9985527011629063,False,False
Pan-cancer (pooled),PNPLA1,0.0088,0.9183067032083834,46,796,0.0311,0.0354,0.9914754919283582,False,False
Pan-cancer (pooled),CD28,0.0088,0.9143487180527378,46,796,0.0786,0.0742,0.9914754919283582,False,False
Pan-cancer (pooled),SLC25A15,0.0088,0.9024878884282637,46,796,-0.0014,-0.0077,0.9893147749598962,False,False
Pan-cancer (pooled),CEACAM4,0.0088,0.7356427241311219,46,796,-0.008,-0.0038,0.9654346652812965,False,False
Pan-cancer (pooled),LGALS9,0.0088,0.9853249707466325,46,796,-0.2263,-0.2355,0.9992353371501813,False,False
Pan-cancer (pooled),MFNG,0.0089,0.4185148988566635,46,796,-0.0868,-0.1123,0.8869389730999685,False,False
Pan-cancer (pooled),JMJD7,0.0089,0.7960645074357167,46,796,-0.0154,-0.0181,0.9754219542520514,False,False
Pan-cancer (pooled),OR2AE1,0.0089,0.9131579617309391,41,773,-0.0914,-0.0857,0.9914754919283582,False,False
Pan-cancer (pooled),NCKAP5,0.0089,0.9475529822666006,46,796,0.0322,0.0273,0.995055491948604,False,False
Pan-cancer (pooled),TMEM8B,0.009,0.887692708324861,46,796,0.0604,0.0472,0.9874072676892909,False,False
Pan-cancer (pooled),PRRC2C,0.009,0.9401092080264573,46,796,-0.1699,-0.166,0.9936397411802185,False,False
Pan-cancer (pooled),ZNF587,0.009,0.9103671849935907,41,753,-0.236,-0.2318,0.9906634198678521,False,False
Pan-cancer (pooled),NIFK,0.009,0.8013617729716811,46,796,-1.7272,-1.7264,0.9762360181503643,False,False
Pan-cancer (pooled),LRRC23,0.0091,0.919296519782597,46,796,0.0348,0.0328,0.9914754919283582,False,False
Pan-cancer (pooled),TLCD4,0.0091,0.9743838387288701,46,796,-0.1366,-0.1402,0.9985527011629063,False,False
Pan-cancer (pooled),HARS2,0.0091,0.9982587980409002,46,796,-0.5583,-0.5313,1.0,False,False
Pan-cancer (pooled),RIF1,0.0091,0.7220571663050226,46,796,-0.307,-0.2851,0.9627972736062994,False,False
Pan-cancer (pooled),ATP6V1A,0.0091,0.9818433039059166,46,796,-2.0177,-1.9488,0.9992353371501813,False,False
Pan-cancer (pooled),WBP11,0.0092,0.7441172334427202,46,796,-1.1386,-1.1642,0.9654346652812965,False,False
Pan-cancer (pooled),MACROD1,0.0092,0.6119983547174059,46,796,-0.0965,-0.071,0.9433539732325577,False,False
Pan-cancer (pooled),C6orf52,0.0092,0.8211848424544475,46,796,0.0312,0.0099,0.9776616780402143,False,False
Pan-cancer (pooled),PRND,0.0092,0.6631852485722951,46,796,0.0627,0.0796,0.9539593636861756,False,False
Pan-cancer (pooled),TMEM59,0.0093,0.7540434021624005,46,796,0.0134,0.0281,0.9680498492284674,False,False
Pan-cancer (pooled),RERGL,0.0093,0.8916344826354127,46,796,0.0868,0.0912,0.9876967347648561,False,False
Pan-cancer (pooled),PRG2,0.0093,0.9833354083586399,46,796,0.0068,0.0119,0.9992353371501813,False,False
Pan-cancer (pooled),RBBP4,0.0094,0.9386210599207166,46,796,-1.2704,-1.2649,0.9933523162004414,False,False
Pan-cancer (pooled),ZNF277,0.0094,0.4700898014110986,46,796,-0.0015,0.0143,0.9055844681029661,False,False
Pan-cancer (pooled),KLRC3,0.0094,0.507666039622241,46,796,0.2205,0.1994,0.9178277521626886,False,False
Pan-cancer (pooled),CACNB1,0.0095,0.6946905075765526,46,796,-0.2241,-0.2172,0.9586517376160999,False,False
Pan-cancer (pooled),ESPL1,0.0095,0.894592577093795,46,796,-2.3849,-2.3998,0.9878034053740279,False,False
Pan-cancer (pooled),COASY,0.0095,0.8362499405140581,46,796,-0.6011,-0.6141,0.9804189314920553,False,False
Pan-cancer (pooled),SOAT1,0.0095,0.9863197869404299,46,796,0.0577,0.0719,0.9992443680245116,False,False
Pan-cancer (pooled),GALNTL5,0.0095,0.7854983520849007,46,796,-0.0087,-0.0172,0.9738369113809294,False,False
Pan-cancer (pooled),RUNX2,0.0095,0.3034334249422235,46,796,-0.2409,-0.2034,0.8443843413476697,False,False
Pan-cancer (pooled),OR5D14,0.0095,0.7736257125823509,41,773,0.0993,0.1059,0.9727286046433469,False,False
Pan-cancer (pooled),TMEM151A,0.0095,0.920286461425395,46,796,-0.0456,-0.0234,0.9914754919283582,False,False
Pan-cancer (pooled),EIF4G2,0.0095,0.8469782027549839,46,796,-0.678,-0.7378,0.9824158194967085,False,False
Pan-cancer (pooled),TIAM1,0.0096,0.6225363762735117,46,796,-0.0764,-0.0997,0.9448491002953145,False,False
Pan-cancer (pooled),IZUMO3,0.0096,0.8023259018897549,46,796,0.2074,0.1959,0.9765383400243343,False,False
Pan-cancer (pooled),SPINDOC,0.0097,0.988806917103419,46,796,-0.0827,-0.0718,0.9995614145884022,False,False
Pan-cancer (pooled),SFMBT2,0.0097,0.7999161470873213,46,796,-0.0614,-0.0484,0.9754690175069884,False,False
Pan-cancer (pooled),DEAF1,0.0097,0.8460017019231908,46,796,0.0375,0.0407,0.9824158194967085,False,False
Pan-cancer (pooled),SPEF2,0.0098,0.7300107992019366,46,796,0.0686,0.0566,0.9643104812036796,False,False
Pan-cancer (pooled),MSRB2,0.0099,0.7926983901296001,46,796,0.0208,0.0178,0.9745438654224696,False,False
Pan-cancer (pooled),PCDHA10,0.0099,0.7099509466719909,46,796,0.0125,0.0244,0.961417598729361,False,False
Pan-cancer (pooled),HDAC10,0.0099,0.934653726867281,46,796,0.0316,0.0423,0.9932991091624873,False,False
Pan-cancer (pooled),RIPK1,0.0099,0.8970587778567628,46,796,0.0795,0.0688,0.9886361194934364,False,False
Pan-cancer (pooled),DDAH2,0.0099,0.961459782287693,46,796,-0.0024,0.018,0.9969782680014705,False,False
Pan-cancer (pooled),INPP4B,0.0099,0.999253770105449,46,796,0.0092,0.0188,1.0,False,False
Pan-cancer (pooled),ZCCHC9,0.0099,0.9257333079385964,46,796,-0.6567,-0.6717,0.9914754919283582,False,False
Pan-cancer (pooled),VSIG10,0.0099,0.8119835149181895,46,796,-0.0435,-0.0635,0.976988318715391,False,False
Pan-cancer (pooled),PEX5,0.0099,0.7062404695919955,46,796,-0.0592,-0.0894,0.9606006114127339,False,False
Pan-cancer (pooled),IGLL5,0.01,0.7951023693546726,46,796,-0.0653,-0.0593,0.9752926736296192,False,False
Pan-cancer (pooled),MYRF,0.01,0.8216698169687151,46,796,-0.1273,-0.1313,0.9776616780402143,False,False
Pan-cancer (pooled),CRK,0.01,0.8105330093755712,46,796,-0.1801,-0.1628,0.976988318715391,False,False
Pan-cancer (pooled),KLHL20,0.01,0.9188015957667026,46,796,-0.077,-0.0796,0.9914754919283582,False,False
Pan-cancer (pooled),EVPL,0.0101,0.8543093490251037,46,796,-0.0129,-0.0298,0.982876054703359,False,False
Pan-cancer (pooled),MASP2,0.0101,0.6864180194291353,46,796,-0.0804,-0.0969,0.9576845243062423,False,False
Pan-cancer (pooled),MUC15,0.0101,0.8211848424544475,46,796,0.0584,0.0465,0.9776616780402143,False,False
Pan-cancer (pooled),RAB3GAP1,0.0101,0.9029816740314829,46,796,-0.0173,0.0001,0.9893147749598962,False,False
Pan-cancer (pooled),REEP2,0.0101,0.9733893983809362,46,796,-0.1927,-0.1829,0.9985527011629063,False,False
Pan-cancer (pooled),TNKS2,0.0101,0.9664295606541322,46,796,0.0331,0.0297,0.9974127116432167,False,False
Pan-cancer (pooled),SULT4A1,0.0101,0.853820207053306,46,796,-0.0031,0.0037,0.982876054703359,False,False
Pan-cancer (pooled),PAEP,0.0102,0.8896632545194458,46,796,-0.1256,-0.1452,0.9874072676892909,False,False
Pan-cancer (pooled),C1QTNF3,0.0102,0.9922890766655135,46,796,0.0828,0.0871,0.9998506792465084,False,False
Pan-cancer (pooled),EXOC7,0.0102,0.9420937299574776,46,796,-0.303,-0.3142,0.9938041341256344,False,False
Pan-cancer (pooled),CEND1,0.0103,0.7773604672459258,46,796,-0.1931,-0.2151,0.9729751584762456,False,False
Pan-cancer (pooled),TPST2,0.0103,0.8680273892455473,46,796,0.0376,0.024,0.983407860632921,False,False
Pan-cancer (pooled),PTPRD,0.0104,0.6577644494077655,46,796,0.0904,0.1064,0.9532348130874195,False,False
Pan-cancer (pooled),GLP2R,0.0104,0.7955833995416006,46,796,0.013,0.0088,0.9752926736296192,False,False
Pan-cancer (pooled),COMMD2,0.0104,0.8768674299528513,46,796,-0.1138,-0.1035,0.9846636952958777,False,False
Pan-cancer (pooled),CDH2,0.0104,0.7062404695919955,46,796,-0.0671,-0.0791,0.9606006114127339,False,False
Pan-cancer (pooled),GDI1,0.0104,0.6194546589182253,46,796,0.0991,0.1006,0.9442694456399471,False,False
Pan-cancer (pooled),TECTA,0.0105,0.8003979464824696,46,796,0.1286,0.1342,0.975791105410468,False,False
Pan-cancer (pooled),CALML3,0.0105,0.967423679016699,46,796,0.0714,0.0654,0.9978604667852811,False,False
Pan-cancer (pooled),MDM4,0.0105,0.16242331384049102,46,796,-0.0476,-0.0957,0.7635737981720329,False,False
Pan-cancer (pooled),MLH1,0.0105,0.7062404695919955,46,796,-0.041,-0.0562,0.9606006114127339,False,False
Pan-cancer (pooled),RNFT2,0.0105,0.9559947626684987,46,796,-0.091,-0.0936,0.9968956011022967,False,False
Pan-cancer (pooled),NEK11,0.0106,0.936637196745158,46,796,0.0778,0.0687,0.9932991091624873,False,False
Pan-cancer (pooled),CCNK,0.0106,0.6541605337555295,46,796,-1.3392,-1.3365,0.952322199461752,False,False
Pan-cancer (pooled),ARFGAP3,0.0107,0.6384889249447275,46,796,0.0789,0.0682,0.9475423389169829,False,False
Pan-cancer (pooled),NUCB2,0.0107,0.9564915010345463,46,796,0.0922,0.0937,0.9968956011022967,False,False
Pan-cancer (pooled),C1QTNF7,0.0107,0.6914690406686785,46,796,0.168,0.1417,0.9583930871322621,False,False
Pan-cancer (pooled),BICDL1,0.0107,0.8028080793206577,46,796,-0.0508,-0.0689,0.9765383400243343,False,False
Pan-cancer (pooled),BFSP1,0.0107,0.4743159732144444,46,796,0.0278,0.0201,0.9060601898859373,False,False
Pan-cancer (pooled),ZBTB12,0.0107,0.8936063806431587,46,796,-0.2545,-0.2778,0.9878034053740279,False,False
Pan-cancer (pooled),SEL1L2,0.0107,0.8129508775351018,46,796,0.0729,0.0798,0.976988318715391,False,False
Pan-cancer (pooled),SMKR1,0.0108,0.8547985470020363,46,796,0.0307,0.0363,0.982876054703359,False,False
Pan-cancer (pooled),NUDCD1,0.0109,0.7474213278298405,46,796,0.0265,-0.0003,0.9658251587565729,False,False
Pan-cancer (pooled),OPN4,0.0109,0.893113343997206,46,796,-0.1432,-0.1325,0.9878034053740279,False,False
Pan-cancer (pooled),ECI1,0.0109,0.9987562838314206,46,796,-0.0567,-0.0593,1.0,False,False
Pan-cancer (pooled),PNO1,0.0109,0.8857228560686183,46,796,-0.6988,-0.7034,0.98706290509105,False,False
Pan-cancer (pooled),ZNF721,0.011,0.986817203110705,46,796,0.2006,0.212,0.9992443680245116,False,False
Pan-cancer (pooled),OR51F2,0.011,0.9402337302216838,41,773,0.0306,0.0244,0.993695499225072,False,False
Pan-cancer (pooled),ACOT7,0.011,0.9252379923154365,46,796,0.0735,0.0815,0.9914754919283582,False,False
Pan-cancer (pooled),SMG9,0.011,0.887692708324861,46,796,-0.1217,-0.117,0.9874072676892909,False,False
Pan-cancer (pooled),AKAP8,0.0111,0.935645411877768,46,796,-0.0385,-0.0464,0.9932991091624873,False,False
Pan-cancer (pooled),SLC38A7,0.0111,0.9714006433255218,46,796,-0.079,-0.0857,0.9985527011629063,False,False
Pan-cancer (pooled),JAZF1,0.0111,0.9793566068757843,46,796,-0.4327,-0.4429,0.9988493937974386,False,False
Pan-cancer (pooled),ZPR1,0.0112,0.7507300695965216,46,796,-1.4796,-1.4934,0.9664255063490005,False,False
Pan-cancer (pooled),ZNF491,0.0112,0.9753783188973649,46,796,-0.0941,-0.072,0.9986586327955604,False,False
Pan-cancer (pooled),DVL2,0.0112,0.8704813502453044,46,796,-0.0542,-0.0607,0.9836495675608095,False,False
Pan-cancer (pooled),PACSIN1,0.0112,0.8783422952553122,46,796,0.0281,0.0261,0.9853325635775152,False,False
Pan-cancer (pooled),FGFR2,0.0112,0.7989527768724487,46,796,-0.0392,-0.038,0.9754219542520514,False,False
Pan-cancer (pooled),ALDH3B2,0.0112,0.571931504471497,46,796,0.0025,-0.0414,0.9330637618668376,False,False
Pan-cancer (pooled),LDLRAD3,0.0112,0.6855011466612181,46,796,0.0085,0.0254,0.9572245978336813,False,False
Pan-cancer (pooled),CIROZ,0.0113,0.8650843156478271,46,796,-0.138,-0.14,0.983407860632921,False,False
Pan-cancer (pooled),RNF133,0.0113,0.5559267258390675,46,796,-0.0008,0.0216,0.9300659776128949,False,False
Pan-cancer (pooled),TCL1B,0.0113,0.9306880160253124,46,796,0.0179,-0.0064,0.9924571403716845,False,False
Pan-cancer (pooled),FHIP1B,0.0113,0.8817852813744624,46,796,0.1418,0.1476,0.9859872711602323,False,False
Pan-cancer (pooled),GK5,0.0114,0.5128730223335061,46,796,0.0099,-0.0125,0.9186221320010086,False,False
Pan-cancer (pooled),CCR5,0.0114,0.8729365589220226,46,796,-0.0722,-0.0446,0.9838849354472806,False,False
Pan-cancer (pooled),PSMC6,0.0114,0.8187609985687457,46,796,-1.8042,-1.7871,0.976988318715391,False,False
Pan-cancer (pooled),NOX3,0.0114,0.6604726220027237,46,796,0.1162,0.1004,0.9538446025395327,False,False
Pan-cancer (pooled),STEAP1B,0.0114,0.7709609450091439,46,776,0.0946,0.0792,0.971923679961798,False,False
Pan-cancer (pooled),MCOLN1,0.0114,0.5860056577115569,46,796,0.0726,0.0792,0.9365323665348904,False,False
Pan-cancer (pooled),RNF166,0.0114,0.7951023693546726,46,796,0.0561,0.0483,0.9752926736296192,False,False
Pan-cancer (pooled),HFE,0.0114,0.9381250579257555,46,796,0.0313,0.0278,0.9932991091624873,False,False
Pan-cancer (pooled),FSHB,0.0114,0.7132032687398747,46,796,0.198,0.1921,0.9618513604429852,False,False
Pan-cancer (pooled),MAGEA4,0.0115,0.9649384814162616,46,796,0.0544,0.0557,0.9973088887126053,False,False
Pan-cancer (pooled),TESK2,0.0115,0.8690088224383551,46,796,0.0072,0.0001,0.983407860632921,False,False
Pan-cancer (pooled),CDH12,0.0115,0.9977613129272902,46,796,0.1038,0.114,1.0,False,False
Pan-cancer (pooled),OR7A5,0.0115,0.8268106121621541,41,773,0.0965,0.1148,0.978882982710455,False,False
Pan-cancer (pooled),TP53RK,0.0116,0.6331523086250372,46,796,-0.7022,-0.7389,0.9466400438552108,False,False
Pan-cancer (pooled),THG1L,0.0116,0.8299246661424692,46,796,-0.7104,-0.7018,0.9794891850589492,False,False
Pan-cancer (pooled),TSLP,0.0116,0.6124358602008113,46,796,0.0586,0.0429,0.9433539732325577,False,False
Pan-cancer (pooled),BPIFB6,0.0117,0.7545171068344313,46,796,-0.0124,-0.0084,0.9681571835303544,False,False
Pan-cancer (pooled),PDE1C,0.0117,0.8460017019231908,46,796,-0.0601,-0.039,0.9824158194967085,False,False
Pan-cancer (pooled),C2orf80,0.0117,0.9217716050597334,46,796,0.0005,0.0038,0.9914754919283582,False,False
Pan-cancer (pooled),SLC2A6,0.0117,0.8318697508800983,46,796,-0.0483,-0.0206,0.9797793426120228,False,False
Pan-cancer (pooled),MKRN2,0.0118,0.5012957458156522,46,796,0.009,-0.0013,0.9143983347258876,False,False
Pan-cancer (pooled),PRR15,0.0118,0.844049411154175,46,796,-0.055,-0.0639,0.9823867318840395,False,False
Pan-cancer (pooled),UNC13D,0.0118,0.5120701407672107,46,796,-0.1035,-0.1313,0.9183766447386331,False,False
Pan-cancer (pooled),GRAMD1B,0.0118,0.8724454184875221,46,796,0.0303,0.0331,0.9838849354472806,False,False
Pan-cancer (pooled),ABHD8,0.0119,0.8582244855378607,46,796,-0.0216,-0.0118,0.982930288808949,False,False
Pan-cancer (pooled),ASCL2,0.0119,0.920286461425395,46,796,0.0002,0.0044,0.9914754919283582,False,False
Pan-cancer (pooled),KRTAP5-6,0.012,0.9398038329459759,41,753,0.1143,0.1283,0.9936397411802185,False,False
Pan-cancer (pooled),PYCR3,0.012,0.9574850282669931,46,796,0.0019,0.0153,0.9968956011022967,False,False
Pan-cancer (pooled),TSACC,0.012,0.9584786215494726,46,796,-0.2264,-0.2263,0.9968956011022967,False,False
Pan-cancer (pooled),PLEKHG7,0.012,0.692848989686656,46,796,-0.0332,-0.0394,0.9586517376160999,False,False
Pan-cancer (pooled),CD84,0.012,0.9848275711097338,46,796,0.1131,0.117,0.9992353371501813,False,False
Pan-cancer (pooled),TEX46,0.0122,0.736112698075608,46,796,-0.0655,-0.0661,0.9654346652812965,False,False
Pan-cancer (pooled),FBXO25,0.0122,1.0,46,796,0.0543,0.0631,1.0,False,False
Pan-cancer (pooled),SAMD9L,0.0122,0.9743838387288701,46,796,-0.0802,-0.0743,0.9985527011629063,False,False
Pan-cancer (pooled),OR2B2,0.0122,0.7255700027280017,41,773,-0.1219,-0.1288,0.9631420740407437,False,False
Pan-cancer (pooled),GALNT14,0.0123,0.9848275711097338,46,796,-0.0205,-0.0205,0.9992353371501813,False,False
Pan-cancer (pooled),RPL19,0.0123,0.9753783188973649,46,796,-2.3424,-2.3498,0.9986586327955604,False,False
Pan-cancer (pooled),CHCHD6,0.0123,0.9415975652868941,46,796,0.0362,0.0436,0.9938041341256344,False,False
Pan-cancer (pooled),PHOSPHO2,0.0124,0.41386784176190317,46,796,0.2285,0.2048,0.8845366781936597,False,False
Pan-cancer (pooled),C11orf58,0.0124,0.6349290783569396,46,796,-0.047,-0.059,0.946849077180496,False,False
Pan-cancer (pooled),RHAG,0.0124,0.6402719845972713,46,796,0.0352,0.0355,0.9479578033039114,False,False
Pan-cancer (pooled),ATAD5,0.0124,0.8333292411212119,46,796,-0.2449,-0.2331,0.9800178480349465,False,False
Pan-cancer (pooled),LRRK2,0.0124,0.6946905075765526,46,796,-0.0639,-0.0656,0.9586517376160999,False,False
Pan-cancer (pooled),ISCA1,0.0124,0.6119983547174059,46,796,-0.3447,-0.3743,0.9433539732325577,False,False
Pan-cancer (pooled),PVR,0.0125,0.8606732241620042,46,796,-0.042,-0.0349,0.983273509086219,False,False
Pan-cancer (pooled),RBBP5,0.0125,0.6389344944423201,46,796,-0.9792,-1.0435,0.9475423389169829,False,False
Pan-cancer (pooled),TIGD3,0.0125,0.9813459496121246,46,796,-0.1788,-0.1887,0.9992353371501813,False,False
Pan-cancer (pooled),RAI14,0.0125,0.9738866134807823,46,796,0.0468,0.0491,0.9985527011629063,False,False
Pan-cancer (pooled),MFSD1,0.0125,0.8862152534192635,46,796,-0.1426,-0.1526,0.98706290509105,False,False
Pan-cancer (pooled),TNFSF15,0.0126,0.9728921936224185,46,796,0.0196,0.0232,0.9985527011629063,False,False
Pan-cancer (pooled),MDM1,0.0126,0.7678177276995651,46,796,-0.0357,-0.0565,0.9707212631587747,False,False
Pan-cancer (pooled),BTK,0.0126,0.3862910832262215,46,796,-0.0319,-0.0065,0.8801252113506198,False,False
Pan-cancer (pooled),LHFPL1,0.0127,0.9962688635819335,46,796,-0.0173,-0.0144,1.0,False,False
Pan-cancer (pooled),ENO3,0.0127,0.9301924211122725,46,796,-0.0608,-0.0637,0.9923417600526034,False,False
Pan-cancer (pooled),TRAPPC9,0.0128,0.5104663467623458,46,796,-0.1506,-0.1193,0.9179793464843669,False,False
Pan-cancer (pooled),SCN4B,0.0128,0.7431740679638235,46,796,0.0386,0.0287,0.9654346652812965,False,False
Pan-cancer (pooled),ZIK1,0.0128,0.8606732241620042,46,796,0.1055,0.1054,0.983273509086219,False,False
Pan-cancer (pooled),BLTP2,0.0128,0.983832789722446,46,796,-0.3342,-0.3507,0.9992353371501813,False,False
Pan-cancer (pooled),SLC24A1,0.0129,0.8763759029112467,46,796,0.0385,0.0319,0.9844816636450047,False,False
Pan-cancer (pooled),DGAT2,0.0129,0.5266216973242319,46,796,0.1342,0.1137,0.922236285809668,False,False
Pan-cancer (pooled),ZNF502,0.013,0.9833354083586399,46,796,0.0641,0.0646,0.9992353371501813,False,False
Pan-cancer (pooled),RAPSN,0.013,0.9738866134807823,46,796,0.0014,-0.0018,0.9985527011629063,False,False
Pan-cancer (pooled),CABP2,0.0131,0.7384640460130478,46,796,-0.0108,-0.0127,0.9654346652812965,False,False
Pan-cancer (pooled),PLXNA3,0.0131,0.7644859843428926,46,796,0.0382,0.0356,0.9695577325325163,False,False
Pan-cancer (pooled),IFIT2,0.0131,0.7118087739169363,46,796,-0.0153,-0.0259,0.9618513604429852,False,False
Pan-cancer (pooled),GDI2,0.0131,0.8557771102360803,46,796,-0.0869,-0.0978,0.982876054703359,False,False
Pan-cancer (pooled),TSHB,0.0131,0.8139185256334464,46,796,-0.1986,-0.1827,0.976988318715391,False,False
Pan-cancer (pooled),GAL3ST2,0.0131,0.8299246661424692,46,796,-0.01,0.0041,0.9794891850589492,False,False
Pan-cancer (pooled),GALK2,0.0131,0.8572453705288094,46,796,-0.0952,-0.1018,0.982876054703359,False,False
Pan-cancer (pooled),CFAP90,0.0132,0.9341579222871145,46,796,0.0079,0.0145,0.9931451265581792,False,False
Pan-cancer (pooled),KLF16,0.0132,0.7955833995416006,46,796,-0.2988,-0.3193,0.9752926736296192,False,False
