drug_a,drug_b,targets_a,targets_b,union_targets,n_union_targets,n_target_classes,target_classes,n_pathways_union,covered_pathways,complementarity,combined_proximity,combo_score,both_priority,safety_a,safety_b
BP-897,GR-127935,DRD1;DRD3,CHRM4;DRD1;SLC6A4,CHRM4;DRD1;DRD3;SLC6A4,4,3,cholinergic;dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,2.0426,0.4711,False,nan,nan
OLANZAPINE,CI-1007,ADRA2A;CHRM1;DRD1;DRD2;DRD3;DRD4;HTR2A;HTR2C,DRD2;DRD3;DRD4,ADRA2A;CHRM1;DRD1;DRD2;DRD3;DRD4;HTR2A;HTR2C,8,4,adrenergic;cholinergic;dopamine;serotonin,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.4405,0.471,False,nan,nan
ABT-724,GR-127935,DRD4,CHRM4;DRD1;SLC6A4,CHRM4;DRD1;DRD4;SLC6A4,4,3,cholinergic;dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,2.0299,0.4707,False,nan,nan
FAUC 113,GR-127935,DRD4,CHRM4;DRD1;SLC6A4,CHRM4;DRD1;DRD4;SLC6A4,4,3,cholinergic;dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,2.0299,0.4707,False,nan,nan
GR-127935,MEZILAMINE,CHRM4;DRD1;SLC6A4,DRD4,CHRM4;DRD1;DRD4;SLC6A4,4,3,cholinergic;dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,2.0299,0.4707,False,nan,nan
QUETIAPINE,RISPERIDONE,CHRM1;DRD1;DRD3;HTR2A,ADRA2A;CHRM1;DRD1;DRD3;HTR2A;HTR2C,ADRA2A;CHRM1;DRD1;DRD3;HTR2A;HTR2C,6,4,adrenergic;cholinergic;dopamine;serotonin,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.3736,0.4693,False,nan,nan
RISPERIDONE,L-745870,ADRA2A;CHRM1;DRD1;DRD3;HTR2A;HTR2C,CHRM4;DRD3;DRD4;HTR2A;HTR2C,ADRA2A;CHRM1;CHRM4;DRD1;DRD3;DRD4;HTR2A;HTR2C,8,4,adrenergic;cholinergic;dopamine;serotonin,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.3288,0.4682,False,nan,nan
OLANZAPINE,QUETIAPINE,ADRA2A;CHRM1;DRD1;DRD2;DRD3;DRD4;HTR2A;HTR2C,CHRM1;DRD1;DRD3;HTR2A,ADRA2A;CHRM1;DRD1;DRD2;DRD3;DRD4;HTR2A;HTR2C,8,4,adrenergic;cholinergic;dopamine;serotonin,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.3218,0.468,False,nan,nan
HALOPERIDOL,RISPERIDONE,DRD1;DRD2;DRD3;DRD4;HTR2A;HTR2C,ADRA2A;CHRM1;DRD1;DRD3;HTR2A;HTR2C,ADRA2A;CHRM1;DRD1;DRD2;DRD3;DRD4;HTR2A;HTR2C,8,4,adrenergic;cholinergic;dopamine;serotonin,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.2964,0.4674,True,nan,nan
KETANSERIN,5-OH-DPAT,DRD2;HTR2C;SLC18A2,DRD3,DRD2;DRD3;HTR2C;SLC18A2,4,3,dopamine;serotonin;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.881,0.467,False,nan,nan
KETANSERIN,ABAPERIDONE,DRD2;HTR2C;SLC18A2,DRD3,DRD2;DRD3;HTR2C;SLC18A2,4,3,dopamine;serotonin;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.881,0.467,False,nan,nan
KETANSERIN,CLEBOPRIDE,DRD2;HTR2C;SLC18A2,DRD3,DRD2;DRD3;HTR2C;SLC18A2,4,3,dopamine;serotonin;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.881,0.467,False,nan,nan
KETANSERIN,DIFLUOROBENZTROPINE,DRD2;HTR2C;SLC18A2,DRD3,DRD2;DRD3;HTR2C;SLC18A2,4,3,dopamine;serotonin;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.881,0.467,False,nan,nan
KETANSERIN,IOXIPRIDE,DRD2;HTR2C;SLC18A2,DRD3,DRD2;DRD3;HTR2C;SLC18A2,4,3,dopamine;serotonin;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.881,0.467,False,nan,nan
KETANSERIN,LEVOSULPIRIDE,DRD2;HTR2C;SLC18A2,DRD3,DRD2;DRD3;HTR2C;SLC18A2,4,3,dopamine;serotonin;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.881,0.467,False,nan,nan
KETANSERIN,NAFADOTRIDE,DRD2;HTR2C;SLC18A2,DRD3,DRD2;DRD3;HTR2C;SLC18A2,4,3,dopamine;serotonin;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.881,0.467,False,nan,nan
RISPERIDONE,ZIPRASIDONE,ADRA2A;CHRM1;DRD1;DRD3;HTR2A;HTR2C,CHRM1;DRD1;DRD3;DRD4;HTR2A;HTR2C,ADRA2A;CHRM1;DRD1;DRD3;DRD4;HTR2A;HTR2C,7,4,adrenergic;cholinergic;dopamine;serotonin,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.2782,0.467,False,nan,nan
SEROTONIN,5-OH-DPAT,HTR2A;HTR2C;SLC18A2,DRD3,DRD3;HTR2A;HTR2C;SLC18A2,4,3,dopamine;serotonin;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.881,0.467,False,nan,nan
SEROTONIN,ABAPERIDONE,HTR2A;HTR2C;SLC18A2,DRD3,DRD3;HTR2A;HTR2C;SLC18A2,4,3,dopamine;serotonin;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.881,0.467,False,nan,nan
SEROTONIN,CLEBOPRIDE,HTR2A;HTR2C;SLC18A2,DRD3,DRD3;HTR2A;HTR2C;SLC18A2,4,3,dopamine;serotonin;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.881,0.467,False,nan,nan
SEROTONIN,DIFLUOROBENZTROPINE,HTR2A;HTR2C;SLC18A2,DRD3,DRD3;HTR2A;HTR2C;SLC18A2,4,3,dopamine;serotonin;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.881,0.467,False,nan,nan
SEROTONIN,IOXIPRIDE,HTR2A;HTR2C;SLC18A2,DRD3,DRD3;HTR2A;HTR2C;SLC18A2,4,3,dopamine;serotonin;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.881,0.467,False,nan,nan
SEROTONIN,LEVOSULPIRIDE,HTR2A;HTR2C;SLC18A2,DRD3,DRD3;HTR2A;HTR2C;SLC18A2,4,3,dopamine;serotonin;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.881,0.467,False,nan,nan
SEROTONIN,NAFADOTRIDE,HTR2A;HTR2C;SLC18A2,DRD3,DRD3;HTR2A;HTR2C;SLC18A2,4,3,dopamine;serotonin;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.881,0.467,False,nan,nan
OLANZAPINE,L-745870,ADRA2A;CHRM1;DRD1;DRD2;DRD3;DRD4;HTR2A;HTR2C,CHRM4;DRD3;DRD4;HTR2A;HTR2C,ADRA2A;CHRM1;CHRM4;DRD1;DRD2;DRD3;DRD4;HTR2A;HTR2C,9,4,adrenergic;cholinergic;dopamine;serotonin,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.277,0.4669,False,nan,nan
5-OH-DPAT,GR-127935,DRD3,CHRM4;DRD1;SLC6A4,CHRM4;DRD1;DRD3;SLC6A4,4,3,cholinergic;dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.8471,0.4662,False,nan,nan
ABAPERIDONE,GR-127935,DRD3,CHRM4;DRD1;SLC6A4,CHRM4;DRD1;DRD3;SLC6A4,4,3,cholinergic;dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.8471,0.4662,False,nan,nan
CLEBOPRIDE,GR-127935,DRD3,CHRM4;DRD1;SLC6A4,CHRM4;DRD1;DRD3;SLC6A4,4,3,cholinergic;dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.8471,0.4662,False,nan,nan
DIFLUOROBENZTROPINE,GR-127935,DRD3,CHRM4;DRD1;SLC6A4,CHRM4;DRD1;DRD3;SLC6A4,4,3,cholinergic;dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.8471,0.4662,False,nan,nan
GR-127935,IOXIPRIDE,CHRM4;DRD1;SLC6A4,DRD3,CHRM4;DRD1;DRD3;SLC6A4,4,3,cholinergic;dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.8471,0.4662,False,nan,nan
GR-127935,LEVOSULPIRIDE,CHRM4;DRD1;SLC6A4,DRD3,CHRM4;DRD1;DRD3;SLC6A4,4,3,cholinergic;dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.8471,0.4662,False,nan,nan
GR-127935,NAFADOTRIDE,CHRM4;DRD1;SLC6A4,DRD3,CHRM4;DRD1;DRD3;SLC6A4,4,3,cholinergic;dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.8471,0.4662,False,nan,nan
HALOPERIDOL,OLANZAPINE,DRD1;DRD2;DRD3;DRD4;HTR2A;HTR2C,ADRA2A;CHRM1;DRD1;DRD2;DRD3;DRD4;HTR2A;HTR2C,ADRA2A;CHRM1;DRD1;DRD2;DRD3;DRD4;HTR2A;HTR2C,8,4,adrenergic;cholinergic;dopamine;serotonin,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.2446,0.4661,False,nan,nan
OLANZAPINE,RISPERIDONE,ADRA2A;CHRM1;DRD1;DRD2;DRD3;DRD4;HTR2A;HTR2C,ADRA2A;CHRM1;DRD1;DRD3;HTR2A;HTR2C,ADRA2A;CHRM1;DRD1;DRD2;DRD3;DRD4;HTR2A;HTR2C,8,4,adrenergic;cholinergic;dopamine;serotonin,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.2264,0.4657,False,nan,nan
OLANZAPINE,ZIPRASIDONE,ADRA2A;CHRM1;DRD1;DRD2;DRD3;DRD4;HTR2A;HTR2C,CHRM1;DRD1;DRD3;DRD4;HTR2A;HTR2C,ADRA2A;CHRM1;DRD1;DRD2;DRD3;DRD4;HTR2A;HTR2C,8,4,adrenergic;cholinergic;dopamine;serotonin,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.2264,0.4657,False,nan,nan
BP-897,NAPHTHYRIDINONE,DRD1;DRD3,GABRA1;SLC18A2,DRD1;DRD3;GABRA1;SLC18A2,4,3,dopamine;gaba;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.8151,0.4654,False,nan,nan
KETANSERIN,LISURIDE,DRD2;HTR2C;SLC18A2,DRD1;DRD2;DRD3,DRD1;DRD2;DRD3;HTR2C;SLC18A2,5,3,dopamine;serotonin;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.8072,0.4652,False,nan,nan
SEROTONIN,LISURIDE,HTR2A;HTR2C;SLC18A2,DRD1;DRD2;DRD3,DRD1;DRD2;DRD3;HTR2A;HTR2C;SLC18A2,6,3,dopamine;serotonin;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.8072,0.4652,False,nan,nan
ABT-724,NAPHTHYRIDINONE,DRD4,GABRA1;SLC18A2,DRD4;GABRA1;SLC18A2,3,3,dopamine;gaba;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.8024,0.4651,False,nan,nan
FAUC 113,NAPHTHYRIDINONE,DRD4,GABRA1;SLC18A2,DRD4;GABRA1;SLC18A2,3,3,dopamine;gaba;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.8024,0.4651,False,nan,nan
MEZILAMINE,NAPHTHYRIDINONE,DRD4,GABRA1;SLC18A2,DRD4;GABRA1;SLC18A2,3,3,dopamine;gaba;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.8024,0.4651,False,nan,nan
GR-127935,LISURIDE,CHRM4;DRD1;SLC6A4,DRD1;DRD2;DRD3,CHRM4;DRD1;DRD2;DRD3;SLC6A4,5,3,cholinergic;dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.7733,0.4643,False,nan,nan
BROMOCRIPTINE,KETANSERIN,DRD2;DRD3,DRD2;HTR2C;SLC18A2,DRD2;DRD3;HTR2C;SLC18A2,4,3,dopamine;serotonin;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.7657,0.4641,False,nan,nan
BROMOCRIPTINE,SEROTONIN,DRD2;DRD3,HTR2A;HTR2C;SLC18A2,DRD2;DRD3;HTR2A;HTR2C;SLC18A2,5,3,dopamine;serotonin;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.7657,0.4641,False,nan,nan
KETANSERIN,ROPINIROLE,DRD2;HTR2C;SLC18A2,DRD2;DRD3,DRD2;DRD3;HTR2C;SLC18A2,4,3,dopamine;serotonin;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.7657,0.4641,False,nan,nan
KETANSERIN,8-OH-DPAT,DRD2;HTR2C;SLC18A2,DRD2;DRD3,DRD2;DRD3;HTR2C;SLC18A2,4,3,dopamine;serotonin;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.7657,0.4641,False,nan,nan
ROPINIROLE,SEROTONIN,DRD2;DRD3,HTR2A;HTR2C;SLC18A2,DRD2;DRD3;HTR2A;HTR2C;SLC18A2,5,3,dopamine;serotonin;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.7657,0.4641,False,nan,nan
SEROTONIN,8-OH-DPAT,HTR2A;HTR2C;SLC18A2,DRD2;DRD3,DRD2;DRD3;HTR2A;HTR2C;SLC18A2,5,3,dopamine;serotonin;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.7657,0.4641,False,nan,nan
BROMOCRIPTINE,GR-127935,DRD2;DRD3,CHRM4;DRD1;SLC6A4,CHRM4;DRD1;DRD2;DRD3;SLC6A4,5,3,cholinergic;dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.7318,0.4633,False,nan,nan
ROPINIROLE,GR-127935,DRD2;DRD3,CHRM4;DRD1;SLC6A4,CHRM4;DRD1;DRD2;DRD3;SLC6A4,5,3,cholinergic;dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.7318,0.4633,False,nan,nan
8-OH-DPAT,GR-127935,DRD2;DRD3,CHRM4;DRD1;SLC6A4,CHRM4;DRD1;DRD2;DRD3;SLC6A4,5,3,cholinergic;dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.7318,0.4633,False,nan,nan
5-OH-DPAT,NAPHTHYRIDINONE,DRD3,GABRA1;SLC18A2,DRD3;GABRA1;SLC18A2,3,3,dopamine;gaba;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.6196,0.4605,False,nan,nan
ABAPERIDONE,NAPHTHYRIDINONE,DRD3,GABRA1;SLC18A2,DRD3;GABRA1;SLC18A2,3,3,dopamine;gaba;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.6196,0.4605,False,nan,nan
CLEBOPRIDE,NAPHTHYRIDINONE,DRD3,GABRA1;SLC18A2,DRD3;GABRA1;SLC18A2,3,3,dopamine;gaba;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.6196,0.4605,False,nan,nan
DIFLUOROBENZTROPINE,NAPHTHYRIDINONE,DRD3,GABRA1;SLC18A2,DRD3;GABRA1;SLC18A2,3,3,dopamine;gaba;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.6196,0.4605,False,nan,nan
IOXIPRIDE,NAPHTHYRIDINONE,DRD3,GABRA1;SLC18A2,DRD3;GABRA1;SLC18A2,3,3,dopamine;gaba;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.6196,0.4605,False,nan,nan
LEVOSULPIRIDE,NAPHTHYRIDINONE,DRD3,GABRA1;SLC18A2,DRD3;GABRA1;SLC18A2,3,3,dopamine;gaba;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.6196,0.4605,False,nan,nan
NAFADOTRIDE,NAPHTHYRIDINONE,DRD3,GABRA1;SLC18A2,DRD3;GABRA1;SLC18A2,3,3,dopamine;gaba;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.6196,0.4605,False,nan,nan
KETANSERIN,LOXAPINE,DRD2;HTR2C;SLC18A2,DRD3;DRD4,DRD2;DRD3;DRD4;HTR2C;SLC18A2,5,3,dopamine;serotonin;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.6077,0.4602,False,nan,nan
SEROTONIN,LOXAPINE,HTR2A;HTR2C;SLC18A2,DRD3;DRD4,DRD3;DRD4;HTR2A;HTR2C;SLC18A2,5,3,dopamine;serotonin;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.6077,0.4602,False,nan,nan
DOPAMINE,ECOPIPAM,DRD1;DRD3;SLC6A4,DRD1,DRD1;DRD3;SLC6A4,3,2,dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,3.191,0.4598,False,nan,nan
DOPAMINE,(R)-SKF-38393,DRD1;DRD3;SLC6A4,DRD1,DRD1;DRD3;SLC6A4,3,2,dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,3.191,0.4598,False,nan,nan
DOPAMINE,A-86929,DRD1;DRD3;SLC6A4,DRD1,DRD1;DRD3;SLC6A4,3,2,dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,3.191,0.4598,False,nan,nan
DOPAMINE,ALPHA-PHENYL-GAMMA-BUTYROLACTONE,DRD1;DRD3;SLC6A4,DRD1,DRD1;DRD3;SLC6A4,3,2,dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,3.191,0.4598,False,nan,nan
DOPAMINE,DIHYDREXIDINE,DRD1;DRD3;SLC6A4,DRD1,DRD1;DRD3;SLC6A4,3,2,dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,3.191,0.4598,False,nan,nan
DOPAMINE,FENOLDOPAM,DRD1;DRD3;SLC6A4,DRD1,DRD1;DRD3;SLC6A4,3,2,dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,3.191,0.4598,False,nan,nan
DOPAMINE,MAZAPERTINE,DRD1;DRD3;SLC6A4,DRD1,DRD1;DRD3;SLC6A4,3,2,dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,3.191,0.4598,False,nan,nan
GR-127935,LOXAPINE,CHRM4;DRD1;SLC6A4,DRD3;DRD4,CHRM4;DRD1;DRD3;DRD4;SLC6A4,5,3,cholinergic;dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.5738,0.4593,False,nan,nan
DOPAMINE,ISOCLOZAPINE,DRD1;DRD3;SLC6A4,CHRM1;DRD3;DRD4,CHRM1;DRD1;DRD3;DRD4;SLC6A4,5,3,cholinergic;dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.5649,0.4591,False,nan,nan
GR-127935,ISOCLOZAPINE,CHRM4;DRD1;SLC6A4,CHRM1;DRD3;DRD4,CHRM1;CHRM4;DRD1;DRD3;DRD4;SLC6A4,6,3,cholinergic;dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.5649,0.4591,False,nan,nan
CLONIDINE,ATOMOXETINE,ADRA2A,SLC6A4,ADRA2A;SLC6A4,2,2,adrenergic;transporter,3,chemical synaptic transmission;modulation of synaptic transmission;neuronal system,1,3.1642,0.4591,False,nan,nan
CLONIDINE,CITALOPRAM,ADRA2A,SLC6A4,ADRA2A;SLC6A4,2,2,adrenergic;transporter,3,chemical synaptic transmission;modulation of synaptic transmission;neuronal system,1,3.1642,0.4591,False,nan,nan
CLONIDINE,DULOXETINE,ADRA2A,SLC6A4,ADRA2A;SLC6A4,2,2,adrenergic;transporter,3,chemical synaptic transmission;modulation of synaptic transmission;neuronal system,1,3.1642,0.4591,False,nan,nan
CLONIDINE,FLUOXETINE,ADRA2A,SLC6A4,ADRA2A;SLC6A4,2,2,adrenergic;transporter,3,chemical synaptic transmission;modulation of synaptic transmission;neuronal system,1,3.1642,0.4591,False,nan,nan
CLONIDINE,NEFAZODONE,ADRA2A,SLC6A4,ADRA2A;SLC6A4,2,2,adrenergic;transporter,3,chemical synaptic transmission;modulation of synaptic transmission;neuronal system,1,3.1642,0.4591,False,nan,nan
CLONIDINE,PAROXETINE,ADRA2A,SLC6A4,ADRA2A;SLC6A4,2,2,adrenergic;transporter,3,chemical synaptic transmission;modulation of synaptic transmission;neuronal system,1,3.1642,0.4591,False,nan,nan
CLONIDINE,SERTRALINE,ADRA2A,SLC6A4,ADRA2A;SLC6A4,2,2,adrenergic;transporter,3,chemical synaptic transmission;modulation of synaptic transmission;neuronal system,1,3.1642,0.4591,False,nan,nan
CLONIDINE,VENLAFAXINE,ADRA2A,SLC6A4,ADRA2A;SLC6A4,2,2,adrenergic;transporter,3,chemical synaptic transmission;modulation of synaptic transmission;neuronal system,1,3.1642,0.4591,False,nan,nan
LISURIDE,NAPHTHYRIDINONE,DRD1;DRD2;DRD3,GABRA1;SLC18A2,DRD1;DRD2;DRD3;GABRA1;SLC18A2,5,3,dopamine;gaba;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.5458,0.4586,False,nan,nan
KETANSERIN,CI-1007,DRD2;HTR2C;SLC18A2,DRD2;DRD3;DRD4,DRD2;DRD3;DRD4;HTR2C;SLC18A2,5,3,dopamine;serotonin;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.5334,0.4583,False,nan,nan
SEROTONIN,CI-1007,HTR2A;HTR2C;SLC18A2,DRD2;DRD3;DRD4,DRD2;DRD3;DRD4;HTR2A;HTR2C;SLC18A2,6,3,dopamine;serotonin;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.5334,0.4583,False,nan,nan
BROMOCRIPTINE,NAPHTHYRIDINONE,DRD2;DRD3,GABRA1;SLC18A2,DRD2;DRD3;GABRA1;SLC18A2,4,3,dopamine;gaba;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.5043,0.4576,False,nan,nan
ROPINIROLE,NAPHTHYRIDINONE,DRD2;DRD3,GABRA1;SLC18A2,DRD2;DRD3;GABRA1;SLC18A2,4,3,dopamine;gaba;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.5043,0.4576,False,nan,nan
8-OH-DPAT,NAPHTHYRIDINONE,DRD2;DRD3,GABRA1;SLC18A2,DRD2;DRD3;GABRA1;SLC18A2,4,3,dopamine;gaba;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.5043,0.4576,False,nan,nan
CI-1007,GR-127935,DRD2;DRD3;DRD4,CHRM4;DRD1;SLC6A4,CHRM4;DRD1;DRD2;DRD3;DRD4;SLC6A4,6,3,cholinergic;dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.4995,0.4575,False,nan,nan
BUSPIRONE,QUETIAPINE,DRD2,CHRM1;DRD1;DRD3;HTR2A,CHRM1;DRD1;DRD2;DRD3;HTR2A,5,3,cholinergic;dopamine;serotonin,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.4144,0.4554,False,nan,nan
APOMORPHINE,QUETIAPINE,DRD1;DRD2,CHRM1;DRD1;DRD3;HTR2A,CHRM1;DRD1;DRD2;DRD3;HTR2A,5,3,cholinergic;dopamine;serotonin,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.3924,0.4548,False,nan,nan
QUETIAPINE,DESMETHYLOLANZAPINE,CHRM1;DRD1;DRD3;HTR2A,DRD1;DRD2,CHRM1;DRD1;DRD2;DRD3;HTR2A,5,3,cholinergic;dopamine;serotonin,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.3924,0.4548,False,nan,nan
XANOMELINE,ATOMOXETINE,CHRM1;CHRM4,SLC6A4,CHRM1;CHRM4;SLC6A4,3,2,cholinergic;transporter,3,chemical synaptic transmission;modulation of synaptic transmission;neuronal system,1,2.9912,0.4548,False,nan,nan
XANOMELINE,CITALOPRAM,CHRM1;CHRM4,SLC6A4,CHRM1;CHRM4;SLC6A4,3,2,cholinergic;transporter,3,chemical synaptic transmission;modulation of synaptic transmission;neuronal system,1,2.9912,0.4548,False,nan,nan
XANOMELINE,DULOXETINE,CHRM1;CHRM4,SLC6A4,CHRM1;CHRM4;SLC6A4,3,2,cholinergic;transporter,3,chemical synaptic transmission;modulation of synaptic transmission;neuronal system,1,2.9912,0.4548,False,nan,nan
XANOMELINE,FLUOXETINE,CHRM1;CHRM4,SLC6A4,CHRM1;CHRM4;SLC6A4,3,2,cholinergic;transporter,3,chemical synaptic transmission;modulation of synaptic transmission;neuronal system,1,2.9912,0.4548,False,nan,nan
XANOMELINE,NEFAZODONE,CHRM1;CHRM4,SLC6A4,CHRM1;CHRM4;SLC6A4,3,2,cholinergic;transporter,3,chemical synaptic transmission;modulation of synaptic transmission;neuronal system,1,2.9912,0.4548,False,nan,nan
