treatment_id,compound,compound_key,d,pvalue,n_kl,n_wt,qvalue
BRD:BRD-K30685142-001-15-4,,BRD-K30685142,0.6874,0.33568063701389056,4,406,0.9330688191706135
BRD:BRD-K30707190-001-04-1,,BRD-K30707190,0.4458,0.22296925501019121,4,408,0.930099219237979
BRD:BRD-K30758549-001-01-8,,BRD-K30758549,0.2213,0.30722177364685643,4,387,0.9304292892047283
BRD:BRD-K30764557-001-01-5,,BRD-K30764557,0.2711,0.4540573254462447,5,396,0.9434873665100119
BRD:BRD-K30867024-003-03-3,,BRD-K30867024,0.2013,0.09311470643549337,4,404,0.9269899137089833
BRD:BRD-K30882994-001-01-6,,BRD-K30882994,0.4996,0.3358726355323045,5,347,0.9330688191706135
BRD:BRD-K30930903-001-01-3,,BRD-K30930903,0.3209,0.5680920251832909,5,347,0.9540798543147528
BRD:BRD-K30933884-001-01-0,,BRD-K30933884,0.3934,0.333702258851369,5,408,0.9330688191706135
BRD:BRD-K30968378-001-01-9,,BRD-K30968378,0.2255,0.4389542505941859,5,395,0.9434873665100119
BRD:BRD-K30977212-001-02-8,,BRD-K30977212,0.6165,0.35013779706537196,5,410,0.9331356509660925
BRD:BRD-K30990140-003-02-4,,BRD-K30990140,0.1791,0.7622617099245556,5,409,0.9800852578762286
BRD:BRD-K31054881-300-04-7,,BRD-K31054881,1.0317,0.20739452937229774,5,408,0.930099219237979
BRD:BRD-K31086665-005-04-6,,BRD-K31086665,0.3389,0.4700176355674059,5,408,0.9434873665100119
BRD:BRD-K31092604-003-03-5,,BRD-K31092604,-0.2945,0.5243608562212155,4,406,0.9467796306333932
BRD:BRD-K31111078-001-04-2,,BRD-K31111078,-0.3447,0.3887140773239961,4,404,0.9371420518042609
BRD:BRD-K31135544-001-07-0,,BRD-K31135544,0.5625,0.4008594128463761,4,403,0.9371420518042609
BRD:BRD-K31139048-001-03-2,,BRD-K31139048,0.2198,0.5128910346144662,5,347,0.946625316402665
BRD:BRD-K31144453-001-03-9,AC-261066,BRD-K31144453,-1.0128,0.1215307918282477,6,571,0.9269899137089833
BRD:BRD-K31168993-001-03-9,McN-5652-(+/-),BRD-K31168993,0.3063,0.47774208499291754,6,573,0.9434873665100119
BRD:BRD-K31170746-001-01-6,,BRD-K31170746,-0.1363,0.7073643956070648,5,347,0.9740153160263592
BRD:BRD-K31238592-001-02-9,devazepide,BRD-K31238592,-0.4155,0.3976453040775594,6,574,0.9371420518042609
BRD:BRD-K31283835-048-04-4,,BRD-K31283835,0.2186,0.051073683744321155,4,404,0.8995378209109437
BRD:BRD-K31309378-001-01-5,,BRD-K31309378,-0.0813,0.8344323525610364,4,404,0.9861667732013165
BRD:BRD-K31313613-003-04-2,,BRD-K31313613,-0.1635,0.83110877716406,5,407,0.9861667732013165
BRD:BRD-K31329721-001-08-2,,BRD-K31329721,-0.4496,0.3483527925421442,5,347,0.9331356509660925
BRD:BRD-K31339321-001-03-6,,BRD-K31339321,0.0361,0.8848291614797115,5,407,0.9902942141782619
BRD:BRD-K31339597-051-03-9,SDZ-SER-082,BRD-K31339597,0.3197,0.30210134045117465,6,571,0.9304292892047283
BRD:BRD-K31342827-001-13-8,GF109203X,BRD-K31342827,0.2703,0.5974001204014056,6,571,0.9550949792600687
BRD:BRD-K31385749-003-01-3,,BRD-K31385749,-0.6294,0.37400790128479217,4,404,0.9356819309855848
BRD:BRD-K31394475-001-01-9,,BRD-K31394475,0.4666,0.39247156682551704,5,347,0.9371420518042609
BRD:BRD-K31417912-001-01-9,,BRD-K31417912,0.298,0.30917026510759216,5,396,0.9304292892047283
BRD:BRD-K31468676-237-01-8,,BRD-K31468676,0.418,0.29488869159729947,5,393,0.9304292892047283
BRD:BRD-K31471398-003-06-9,dihydrexidine,BRD-K31471398,-0.0008,0.9972417270497115,6,571,0.9987125850542096
BRD:BRD-K31476763-001-01-5,,BRD-K31476763,0.2056,0.41776936521609503,4,405,0.9408575896975035
BRD:BRD-K31491153-003-05-9,,BRD-K31491153,-0.1303,0.5093613273379449,5,408,0.946625316402665
BRD:BRD-K31495718-001-01-1,,BRD-K31495718,0.394,0.5537023456919934,4,406,0.9505884227759732
BRD:BRD-K31519811-001-02-2,,BRD-K31519811,0.2534,0.49572255089106515,4,406,0.945796621225839
BRD:BRD-K31553034-001-03-0,,BRD-K31553034,0.6417,0.2464701118494782,5,408,0.930099219237979
BRD:BRD-K31560319-001-01-5,,BRD-K31560319,-0.1622,0.7329731262500837,5,408,0.9765062919614045
BRD:BRD-K31606909-001-03-9,Metarrestin,BRD-K31606909,-0.6701,0.24800390317718599,6,561,0.930099219237979
BRD:BRD-K31627533-001-09-5,,BRD-K31627533,0.8073,0.04666874634751151,5,405,0.8995378209109437
BRD:BRD-K31633810-003-02-8,,BRD-K31633810,0.4788,0.358292809221588,4,408,0.9331356509660925
BRD:BRD-K31682896-001-24-0,,BRD-K31682896,0.6197,0.25286605218068714,5,407,0.930099219237979
BRD:BRD-K31698212-001-02-9,,BRD-K31698212,-0.3878,0.4455499800665269,5,410,0.9434873665100119
BRD:BRD-K31731454-237-02-5,pemirolast,BRD-K31731454,0.3571,0.6823942443118981,4,404,0.9675436807893968
BRD:BRD-K31731454-237-04-9,pemirolast,BRD-K31731454,-0.602,0.2454416074196097,6,574,0.930099219237979
BRD:BRD-K31792052-004-02-7,,BRD-K31792052,-0.2959,0.7064770222464962,5,346,0.9740153160263592
BRD:BRD-K31802667-001-01-9,,BRD-K31802667,-0.2077,0.6777716235182557,5,395,0.9662934597468331
BRD:BRD-K31812033-003-11-0,,BRD-K31812033,-0.1726,0.4516978389246614,4,404,0.9434873665100119
BRD:BRD-K31836715-001-06-8,fisetin,BRD-K31836715,0.0836,0.809162478225332,6,573,0.9855090990403597
BRD:BRD-K31841515-001-07-8,,BRD-K31841515,0.0663,0.9231735745339432,4,403,0.9920293101774591
BRD:BRD-K31843556-001-04-1,,BRD-K31843556,-0.1211,0.8127931893584615,4,408,0.9858345094976283
BRD:BRD-K31866293-001-01-6,,BRD-K31866293,0.1889,0.3486987761087604,5,408,0.9331356509660925
BRD:BRD-K31920458-001-23-6,,BRD-K31920458,0.5624,0.011994256051041428,5,394,0.7292661249653769
BRD:BRD-K31928526-001-02-1,,BRD-K31928526,0.1093,0.611325495097831,5,407,0.9571957022714057
BRD:BRD-K32007074-001-02-9,,BRD-K32007074,-1.2004,0.28313146278613077,5,393,0.9304292892047283
BRD:BRD-K32021043-001-14-3,,BRD-K32021043,0.1332,0.77139061955572,5,408,0.9800852578762286
BRD:BRD-K32031961-001-01-7,,BRD-K32031961,0.026,0.9305146095336426,5,346,0.9927523804716867
BRD:BRD-K32033120-001-01-1,,BRD-K32033120,0.113,0.7056733030861723,5,346,0.9740153160263592
BRD:BRD-K32101625-001-01-6,,BRD-K32101625,-0.2261,0.7301387760907362,5,409,0.9765062919614045
BRD:BRD-K32107296-001-16-9,,BRD-K32107296,0.8702,0.035325592939352786,4,406,0.8771638233249642
BRD:BRD-K32127727-001-04-2,,BRD-K32127727,0.1637,0.6115084168511918,5,347,0.9571957022714057
BRD:BRD-K32143970-001-02-9,AP-18,BRD-K32143970,0.6504,0.09299499036457547,6,571,0.9269899137089833
BRD:BRD-K32164935-001-30-8,,BRD-K32164935,0.0969,0.865492910360352,4,406,0.9890948466328081
BRD:BRD-K32218650-001-01-6,,BRD-K32218650,-0.0912,0.6643303228680187,4,406,0.9633220622036786
BRD:BRD-K32247306-001-29-4,,BRD-K32247306,-0.589,0.22552883765086693,4,404,0.930099219237979
BRD:BRD-K32256160-001-01-9,,BRD-K32256160,-0.4587,0.32657324398864,5,395,0.9304292892047283
BRD:BRD-K32273377-001-17-9,,BRD-K32273377,-0.1412,0.8357354098000094,5,405,0.9861667732013165
BRD:BRD-K32285926-001-02-1,,BRD-K32285926,-0.5471,0.10580102051870056,4,404,0.9269899137089833
BRD:BRD-K32289541-001-01-0,,BRD-K32289541,0.6144,0.21034071340109753,5,408,0.930099219237979
BRD:BRD-K32292990-001-03-6,,BRD-K32292990,-0.1189,0.07648002336258418,4,408,0.9269899137089833
BRD:BRD-K32311154-001-01-0,,BRD-K32311154,-0.2294,0.6450714763062396,5,410,0.9600080633324578
BRD:BRD-K32318651-001-23-7,,BRD-K32318651,-0.3639,0.5160195689168288,5,406,0.946625316402665
BRD:BRD-K32318651-001-24-5,,BRD-K32318651,-0.0717,0.7365676795016726,5,393,0.9765062919614045
BRD:BRD-K32322923-001-01-7,,BRD-K32322923,-0.2424,0.6059127841724677,5,347,0.9561771988502082
BRD:BRD-K32330832-001-01-0,VER-155008,BRD-K32330832,0.4334,0.23528437166795846,6,573,0.930099219237979
BRD:BRD-K32372024-001-01-0,,BRD-K32372024,-1.2202,0.3693926146226934,4,383,0.9356819309855848
BRD:BRD-K32405725-001-02-8,,BRD-K32405725,-0.3777,0.42262742848051804,4,404,0.9408575896975035
BRD:BRD-K32501161-300-06-2,,BRD-K32501161,-0.4408,0.459628747542509,4,404,0.9434873665100119
BRD:BRD-K32531356-001-03-9,ammonium-perfluorocaprylate,BRD-K32531356,0.4213,0.22410379333699726,6,571,0.930099219237979
BRD:BRD-K32533226-001-01-3,,BRD-K32533226,0.5665,0.36308649142090027,5,347,0.9331356509660925
BRD:BRD-K32572029-001-04-4,,BRD-K32572029,0.182,0.47148482968138333,4,408,0.9434873665100119
BRD:BRD-K32681104-001-11-6,,BRD-K32681104,-0.0278,0.9511423322549792,5,410,0.9936426202904622
BRD:BRD-K32730239-001-01-0,,BRD-K32730239,1.4433,0.006207850775617563,5,408,0.7153112763106592
BRD:BRD-K32744045-001-31-2,,BRD-K32744045,-0.5082,0.36656289927540503,5,409,0.9351543533933429
BRD:BRD-K32768103-051-02-6,,BRD-K32768103,0.0482,0.8978092946544565,5,408,0.9909405161567635
BRD:BRD-K32804101-001-01-8,,BRD-K32804101,0.1446,0.5379106057247586,5,396,0.9484438093664831
BRD:BRD-K32821942-001-21-3,,BRD-K32821942,-0.331,0.1748668514109007,5,409,0.9272823578897382
BRD:BRD-K32830106-001-02-6,,BRD-K32830106,-0.3135,0.37368771909065673,5,407,0.9356819309855848
BRD:BRD-K32830106-003-20-4,,BRD-K32830106,-0.2551,0.38340206192460585,4,408,0.9371420518042609
BRD:BRD-K32842773-434-01-8,,BRD-K32842773,-0.5856,0.33041642224271756,5,396,0.9316221030806915
BRD:BRD-K32847234-065-04-6,,BRD-K32847234,-0.111,0.6609626818456023,5,402,0.9629884832640703
BRD:BRD-K32847255-001-01-1,,BRD-K32847255,-0.3749,0.6144153237951454,5,347,0.9575059753103813
BRD:BRD-K32853922-003-01-8,,BRD-K32853922,0.0391,0.876170933881488,5,346,0.9900870191174943
BRD:BRD-K32891457-001-15-5,,BRD-K32891457,0.2276,0.5984790967988157,5,396,0.955555462046793
BRD:BRD-K32892871-003-02-9,JHW-007,BRD-K32892871,0.1112,0.7015786691615614,6,571,0.9729941263652878
BRD:BRD-K32952627-001-02-9,BAY-60-6583,BRD-K32952627,0.1747,0.498028489399276,6,573,0.946625316402665
BRD:BRD-K32977963-001-05-0,,BRD-K32977963,0.1609,0.5951442979636066,4,406,0.9550949792600687
BRD:BRD-K33059059-001-01-0,,BRD-K33059059,-0.3042,0.3008393674976287,5,346,0.9304292892047283
BRD:BRD-K33067152-236-01-1,,BRD-K33067152,-0.1198,0.7448282019647265,5,347,0.9770260133587234
BRD:BRD-K33082088-001-03-3,,BRD-K33082088,0.598,0.17366670311452304,5,409,0.9272823578897382
BRD:BRD-K33127281-001-05-6,,BRD-K33127281,0.0406,0.897249448595239,4,406,0.9909405161567635
BRD:BRD-K33131085-001-07-2,,BRD-K33131085,0.5816,0.293981122088095,5,395,0.9304292892047283
BRD:BRD-K33133047-001-01-8,,BRD-K33133047,-0.008,0.9819562836341558,5,395,0.995473078794708
BRD:BRD-K33141550-003-05-7,,BRD-K33141550,-0.4066,0.3408149492448134,5,409,0.9331287323924295
BRD:BRD-K33151569-003-09-7,,BRD-K33151569,-0.0094,0.9643623777305526,5,406,0.9936426202904622
BRD:BRD-K33183200-303-02-4,,BRD-K33183200,-0.4256,0.2481550247721957,5,408,0.930099219237979
BRD:BRD-K33211335-004-01-7,,BRD-K33211335,0.3106,0.06340124442197076,4,404,0.9215321797631946
BRD:BRD-K33219225-001-01-9,,BRD-K33219225,0.4579,0.5122562443093165,4,387,0.946625316402665
BRD:BRD-K33226500-001-01-0,,BRD-K33226500,0.2888,0.5971451752878006,4,404,0.9550949792600687
BRD:BRD-K33234937-001-02-9,CP-471474,BRD-K33234937,-0.5766,0.43239616555944177,6,571,0.9420124200139451
BRD:BRD-K33240821-001-06-2,,BRD-K33240821,0.1225,0.7067291909462774,5,396,0.9740153160263592
BRD:BRD-K33245965-001-03-4,,BRD-K33245965,0.6601,0.24397897447929823,5,396,0.930099219237979
BRD:BRD-K33251802-001-01-3,,BRD-K33251802,0.0932,0.8730243977354369,5,407,0.9900870191174943
BRD:BRD-K33277808-331-01-3,,BRD-K33277808,0.4562,0.5401352156738165,5,408,0.9484438093664831
BRD:BRD-K33379087-001-07-5,,BRD-K33379087,-0.469,0.2076605961917992,4,404,0.930099219237979
BRD:BRD-K33396764-001-08-7,,BRD-K33396764,-0.4095,0.39531180793231674,5,407,0.9371420518042609
BRD:BRD-K33422401-001-06-4,phenylmethylsulfonyl-fluoride,BRD-K33422401,0.028,0.9210022661684503,6,573,0.9920293101774591
BRD:BRD-K33425534-001-12-5,,BRD-K33425534,0.0234,0.9322022300788778,4,404,0.9927523804716867
BRD:BRD-K33445938-001-01-8,N-methylformamide,BRD-K33445938,-0.2861,0.4926528402022244,6,570,0.9454988845475732
BRD:BRD-K33453211-003-11-5,,BRD-K33453211,-1.0474,0.025860687856621937,5,409,0.8736023410271788
BRD:BRD-K33457401-001-02-9,bronopol,BRD-K33457401,0.5852,0.011459221199610892,6,571,0.7292661249653769
BRD:BRD-K33459542-001-07-4,,BRD-K33459542,0.2947,0.29323338398692794,4,406,0.9304292892047283
BRD:BRD-K33483813-001-10-0,,BRD-K33483813,1.1818,0.12219838993485783,4,406,0.9269899137089833
BRD:BRD-K33499285-001-02-9,gepotidacin,BRD-K33499285,-0.5276,0.411001129760238,6,574,0.9371420518042609
BRD:BRD-K33502629-001-02-9,PSNCBAM-1,BRD-K33502629,-0.4505,0.3494273435782112,6,571,0.9331356509660925
BRD:BRD-K33510429-001-03-1,,BRD-K33510429,0.0976,0.865253002152932,4,386,0.9890948466328081
BRD:BRD-K33521504-300-01-6,GSK-LSD-1,BRD-K33521504,0.2674,0.09873285914297693,6,573,0.9269899137089833
BRD:BRD-K33583600-001-16-1,,BRD-K33583600,-0.2227,0.7747392364967797,4,408,0.9800852578762286
BRD:BRD-K33586289-003-02-8,EPZ020411,BRD-K33586289,0.0528,0.8860015508834639,6,571,0.9902942141782619
BRD:BRD-K33588785-001-01-9,,BRD-K33588785,-0.3298,0.6642646084878209,4,395,0.9633220622036786
BRD:BRD-K33610132-001-02-9,,BRD-K33610132,-0.1876,0.6600007373946374,4,405,0.962929064004703
BRD:BRD-K33622447-066-01-9,,BRD-K33622447,0.095,0.8966527569970166,5,408,0.9909405161567635
BRD:BRD-K33637378-001-01-7,,BRD-K33637378,0.094,0.7935437976756277,5,395,0.9821449461762252
BRD:BRD-K33681278-036-01-2,,BRD-K33681278,0.5323,0.24067566580921232,4,400,0.930099219237979
BRD:BRD-K33690734-001-01-5,,BRD-K33690734,0.184,0.7322342841369575,5,408,0.9765062919614045
BRD:BRD-K33720171-001-01-0,,BRD-K33720171,-0.0092,0.9857994724967032,4,401,0.9960342023886256
BRD:BRD-K33732501-004-01-0,,BRD-K33732501,0.7917,0.1614038076814235,4,404,0.9269899137089833
BRD:BRD-K33743361-003-02-6,,BRD-K33743361,-0.2232,0.5804282798026392,5,410,0.9542522880458459
BRD:BRD-K33809398-001-01-8,,BRD-K33809398,0.4822,0.5585810222662626,4,387,0.9505884227759732
BRD:BRD-K33813875-003-01-8,,BRD-K33813875,-0.3304,0.003979790233002418,4,401,0.7153112763106592
BRD:BRD-K33814251-001-01-4,,BRD-K33814251,0.2364,0.4170792956129821,4,387,0.9408575896975035
BRD:BRD-K33814251-001-02-2,,BRD-K33814251,0.5043,0.41022803756371035,4,404,0.9371420518042609
BRD:BRD-K33818169-003-04-6,,BRD-K33818169,0.3805,0.42065599970686424,4,400,0.9408575896975035
BRD:BRD-K33852358-001-09-9,,BRD-K33852358,0.1103,0.8469204589420879,4,404,0.9873263344997008
BRD:BRD-K33860217-003-04-0,CP-94253,BRD-K33860217,0.0075,0.9896178773124973,6,571,0.9962203944501169
BRD:BRD-K33864865-001-02-5,,BRD-K33864865,0.4784,0.1588095402747316,5,408,0.9269899137089833
BRD:BRD-K33882852-003-02-8,,BRD-K33882852,-0.6274,0.11635147790678368,4,404,0.9269899137089833
BRD:BRD-K33892651-001-02-4,,BRD-K33892651,0.1106,0.679700011748388,5,408,0.9670197231885079
BRD:BRD-K33903083-001-03-5,,BRD-K33903083,0.0305,0.9378141715351489,5,347,0.992824554053612
BRD:BRD-K33963447-001-03-9,GNE-7915,BRD-K33963447,0.3835,0.07440897626329074,6,571,0.9269899137089833
BRD:BRD-K34022604-001-06-6,,BRD-K34022604,-1.1492,0.06343758146974013,5,409,0.9215321797631946
BRD:BRD-K34032314-001-04-1,,BRD-K34032314,0.1364,0.596703382664803,5,407,0.9550949792600687
BRD:BRD-K34058848-304-03-1,,BRD-K34058848,-0.3608,0.3033725236191212,5,407,0.9304292892047283
BRD:BRD-K34068325-066-03-7,,BRD-K34068325,0.4107,0.14108464254254707,5,396,0.9269899137089833
BRD:BRD-K34073885-001-09-3,,BRD-K34073885,0.9035,0.11809324129891964,4,386,0.9269899137089833
BRD:BRD-K34098590-001-02-1,,BRD-K34098590,0.2058,0.6349065690653435,5,346,0.9588557837975272
BRD:BRD-K34122555-057-11-5,,BRD-K34122555,0.391,0.15833441212784313,5,408,0.9269899137089833
BRD:BRD-K34154330-003-06-4,,BRD-K34154330,0.0302,0.9597752885406643,5,409,0.9936426202904622
BRD:BRD-K34157611-001-16-0,,BRD-K34157611,-0.0425,0.9235738066113734,4,405,0.9920293101774591
BRD:BRD-K34185671-001-02-8,,BRD-K34185671,0.301,0.2574330764998864,4,406,0.930099219237979
BRD:BRD-K34251960-036-01-6,,BRD-K34251960,0.1854,0.6431582895778287,5,396,0.9600080633324578
BRD:BRD-K34277641-001-01-2,,BRD-K34277641,0.435,0.24261076279435823,5,396,0.930099219237979
BRD:BRD-K34303607-300-01-4,CKI-7,BRD-K34303607,-0.1793,0.4374816175043013,6,571,0.9434873665100119
BRD:BRD-K34313798-001-01-6,,BRD-K34313798,0.1376,0.8478667960071318,4,405,0.9873263344997008
BRD:BRD-K34321528-003-01-2,,BRD-K34321528,-0.5016,0.19435047673852449,5,407,0.9283803268725414
BRD:BRD-K34328244-001-01-4,,BRD-K34328244,0.1138,0.827838244817012,5,410,0.9861667732013165
BRD:BRD-K34332569-001-01-3,,BRD-K34332569,-0.0272,0.9293265704301108,4,408,0.9926712234167461
BRD:BRD-K34341643-001-01-4,,BRD-K34341643,-0.418,0.08131620710960127,4,404,0.9269899137089833
BRD:BRD-K34362291-001-02-9,TC-S-7003,BRD-K34362291,0.7838,0.029983580947885616,6,571,0.8771638233249642
BRD:BRD-K34388247-236-08-2,,BRD-K34388247,-0.2221,0.49616017154734,5,407,0.945796621225839
BRD:BRD-K34411045-001-01-9,,BRD-K34411045,0.0526,0.81859887020417,5,346,0.9858345094976283
BRD:BRD-K34411947-001-12-5,,BRD-K34411947,-0.2757,0.09052816110978495,5,407,0.9269899137089833
BRD:BRD-K34415467-003-13-0,,BRD-K34415467,-0.0668,0.8741908782642442,5,407,0.9900870191174943
BRD:BRD-K34441861-003-07-0,,BRD-K34441861,0.2151,0.21870738541675602,4,387,0.930099219237979
BRD:BRD-K34445261-001-02-2,,BRD-K34445261,0.2592,0.37523739294164177,5,396,0.9356819309855848
BRD:BRD-K34469523-003-03-0,,BRD-K34469523,0.1074,0.7939376687338933,4,403,0.9821449461762252
BRD:BRD-K34508702-001-02-4,,BRD-K34508702,-0.0067,0.9754559151683093,5,396,0.9945119575523953
BRD:BRD-K34533029-001-08-5,,BRD-K34533029,0.2984,0.6470089585224469,4,408,0.9600080633324578
BRD:BRD-K34566599-001-03-9,ectoine,BRD-K34566599,-0.333,0.43340317882070994,6,571,0.9421697552265623
BRD:BRD-K34568562-001-04-3,,BRD-K34568562,0.7981,0.19582946564389908,5,408,0.9283803268725414
BRD:BRD-K34581968-001-04-6,BMS-536924,BRD-K34581968,-0.3223,0.3133792810217624,6,571,0.9304292892047283
BRD:BRD-K34591242-001-04-3,,BRD-K34591242,0.2445,0.519510528761684,5,408,0.946625316402665
BRD:BRD-K34608650-001-02-4,,BRD-K34608650,0.1999,0.4829946289575724,4,404,0.9435015442903811
BRD:BRD-K34624869-003-01-6,,BRD-K34624869,0.4811,0.2745485691657126,5,346,0.9304292892047283
BRD:BRD-K34657753-001-01-9,PD-118057,BRD-K34657753,0.2057,0.49049107304454675,6,571,0.9438971840717467
BRD:BRD-K34663752-001-09-1,,BRD-K34663752,-0.6049,0.20273695233095346,5,408,0.930099219237979
BRD:BRD-K34672903-001-01-7,,BRD-K34672903,0.0435,0.9123015202759798,5,408,0.9913233755158685
BRD:BRD-K34675210-003-01-4,,BRD-K34675210,-0.4561,0.14644668490643944,5,346,0.9269899137089833
BRD:BRD-K34685430-050-12-5,,BRD-K34685430,0.7222,0.13697975292658657,5,393,0.9269899137089833
BRD:BRD-K34713073-001-01-3,,BRD-K34713073,0.1751,0.39642706923892074,5,409,0.9371420518042609
BRD:BRD-K34730807-001-17-6,,BRD-K34730807,0.1048,0.9124667231287833,4,386,0.9913233755158685
BRD:BRD-K34776109-001-16-6,,BRD-K34776109,0.3953,0.49830057171512554,5,409,0.946625316402665
BRD:BRD-K34798115-001-02-9,SJ-733,BRD-K34798115,0.4528,0.17044562460184212,6,573,0.9272823578897382
BRD:BRD-K34801930-001-01-9,,BRD-K34801930,0.0983,0.8905623972883353,5,408,0.9902942141782619
BRD:BRD-K34843150-001-03-0,ACT-132577,BRD-K34843150,0.2623,0.46866519333838147,6,571,0.9434873665100119
BRD:BRD-K34851558-001-02-3,,BRD-K34851558,0.0869,0.7903377185528975,4,408,0.9817201580415594
BRD:BRD-K34870043-001-01-8,,BRD-K34870043,-0.2046,0.5920477996286311,5,405,0.9545983563691878
BRD:BRD-K34888156-213-01-4,,BRD-K34888156,0.4082,0.24739337342062442,4,406,0.930099219237979
BRD:BRD-K35007173-001-07-5,,BRD-K35007173,-0.2743,0.6848251040962321,5,407,0.9695501369502535
BRD:BRD-K35034482-001-01-8,,BRD-K35034482,0.0361,0.8673353874215187,5,409,0.9890948466328081
BRD:BRD-K35079116-001-02-5,,BRD-K35079116,0.4854,0.14096146241416518,4,386,0.9269899137089833
BRD:BRD-K35079116-001-03-3,,BRD-K35079116,0.6112,0.04410449915968446,5,409,0.8995378209109437
BRD:BRD-K35169477-001-01-9,,BRD-K35169477,-0.013,0.9818107688683335,4,406,0.995473078794708
BRD:BRD-K35170555-001-09-5,,BRD-K35170555,-0.3036,0.7166114934081225,4,387,0.9751360648843946
BRD:BRD-K35189033-001-26-1,,BRD-K35189033,-0.1324,0.7620100991921875,5,409,0.9800852578762286
BRD:BRD-K35240538-001-26-2,,BRD-K35240538,0.3102,0.37464859817428225,5,392,0.9356819309855848
BRD:BRD-K35245662-001-01-2,,BRD-K35245662,-0.3874,0.34127719849916505,5,409,0.9331356509660925
BRD:BRD-K35304636-001-01-0,,BRD-K35304636,0.9545,0.02510593297194175,5,396,0.8653263191852004
BRD:BRD-K35329391-334-01-7,,BRD-K35329391,0.5974,0.14405203099616967,5,408,0.9269899137089833
BRD:BRD-K35367061-001-01-1,,BRD-K35367061,-0.2106,0.4238024105077144,5,396,0.9408575896975035
BRD:BRD-K35430135-003-02-3,,BRD-K35430135,-0.074,0.6702130238035021,5,409,0.9646026689303955
BRD:BRD-K35498378-001-06-1,,BRD-K35498378,0.1714,0.56018736474504,5,408,0.9505884227759732
BRD:BRD-K35498911-001-02-9,DSM265,BRD-K35498911,0.174,0.5341773244979444,6,571,0.9484438093664831
BRD:BRD-K35520305-001-17-7,,BRD-K35520305,0.1337,0.5358678952139191,4,404,0.9484438093664831
BRD:BRD-K35559145-050-08-5,,BRD-K35559145,-0.1221,0.5108019850594364,5,410,0.946625316402665
BRD:BRD-K35586044-003-15-4,,BRD-K35586044,0.0175,0.9670155286859858,4,404,0.9936426202904622
BRD:BRD-K35589454-003-01-1,,BRD-K35589454,-0.2413,0.6679850923513461,4,404,0.9646026689303955
BRD:BRD-K35601925-001-01-9,,BRD-K35601925,0.0777,0.7084877140553464,4,408,0.9741303351789128
BRD:BRD-K35626314-003-01-1,,BRD-K35626314,-0.3617,0.31503708463153784,5,396,0.9304292892047283
BRD:BRD-K35629949-001-02-0,,BRD-K35629949,-0.0361,0.8896817898124555,4,404,0.9902942141782619
BRD:BRD-K35687421-001-02-5,,BRD-K35687421,-0.0367,0.8905559995961104,5,409,0.9902942141782619
BRD:BRD-K35698076-001-01-2,,BRD-K35698076,0.0637,0.9132813878661316,5,407,0.9913233755158685
BRD:BRD-K35719256-001-02-6,,BRD-K35719256,-0.605,0.22408306027593947,5,409,0.930099219237979
BRD:BRD-K35772771-001-02-1,,BRD-K35772771,0.3608,0.16161838356093458,5,346,0.9269899137089833
BRD:BRD-K35775715-001-03-1,,BRD-K35775715,0.0641,0.8650570293284705,5,409,0.9890948466328081
BRD:BRD-K35781423-001-01-6,,BRD-K35781423,0.1293,0.854421848312752,5,408,0.9880512098553582
BRD:BRD-K35798650-001-01-4,,BRD-K35798650,-0.5582,0.21819348454538454,5,396,0.930099219237979
BRD:BRD-K35882976-001-04-7,,BRD-K35882976,0.608,0.1994335703038206,5,396,0.9292220147271063
BRD:BRD-K35936936-001-01-6,,BRD-K35936936,0.3208,0.3258735946963883,5,347,0.9304292892047283
