species,metabolite,correlation,p_value,fdr
Lachnospiraceae_noname_Lachnospiraceae_bacterium_5_1_57FAA,C8p_QI20098,0.34576012223071045,0.04518209933856202,0.07794175767522522
Clostridium_Clostridium_sp_KLE_1755,C8p_QI27026,0.3454545454545454,0.04538514546882662,0.07794175767522522
Holdemania_Holdemania_filiformis,C8p_QI26699,-0.3454545454545454,0.04538514546882662,0.07794175767522522
Haemophilus_Haemophilus_parainfluenzae,HILp_QI25192,-0.34576012223071045,0.04518209933856202,0.07794175767522522
Methanobrevibacter_Methanobrevibacter_unclassified,HILp_QI14788,0.34576012223071045,0.04518209933856202,0.07794175767522522
Methanobrevibacter_Methanobrevibacter_unclassified,HILp_QI13241,-0.34576012223071045,0.04518209933856202,0.07794175767522522
Alistipes_Alistipes_finegoldii,HILp_QI22739,0.3454545454545454,0.04538514546882662,0.07794175767522522
Anaerotruncus_Anaerotruncus_unclassified,C8p_QI29544,-0.3454545454545454,0.04538514546882662,0.07794175767522522
Bacteroides_Bacteroides_sp_2_1_22,C8p_QI29786,-0.34576012223071045,0.04518209933856202,0.07794175767522522
Bacteroides_Bacteroides_vulgatus,HILp_QI21790,0.34576012223071045,0.04518209933856202,0.07794175767522522
Erysipelotrichaceae_noname_Erysipelotrichaceae_bacterium_21_3,HILn_QI7020,-0.3454545454545454,0.04538514546882662,0.07794175767522522
Burkholderia_Burkholderia_unclassified,HILp_QI25371,0.3454545454545454,0.04538514546882662,0.07794175767522522
Haemophilus_Haemophilus_sputorum,C8p_QI21201,0.34576012223071045,0.04518209933856202,0.07794175767522522
Alistipes_Alistipes_shahii,HILp_QI24960,0.34576012223071045,0.04518209933856202,0.07794175767522522
Bifidobacterium_Bifidobacterium_longum,HILp_QI17405,-0.34576012223071045,0.04518209933856202,0.07794175767522522
Bacteroidales_noname_Bacteroidales_bacterium_ph8,C8p_QI28810,-0.34576012223071045,0.04518209933856202,0.07794175767522522
Oscillibacter_Oscillibacter_unclassified,HILp_QI22491,-0.3454545454545454,0.04538514546882662,0.07794175767522522
Lactobacillus_Lactobacillus_casei_paracasei,C8p_QI12599,0.34576012223071045,0.04518209933856202,0.07794175767522522
Erysipelotrichaceae_noname_Eubacterium_biforme,HILp_QI18175,-0.34576012223071045,0.04518209933856202,0.07794175767522522
Adlercreutzia_Adlercreutzia_equolifaciens,C18n_QI13156,0.34576012223071045,0.04518209933856202,0.07794175767522522
Bifidobacterium_Bifidobacterium_dentium,C8p_QI27840,0.34576012223071045,0.04518209933856202,0.07794175767522522
Granulicella_Granulicella_unclassified,HILp_QI8350,-0.3454545454545454,0.04538514546882662,0.07794175767522522
Erysipelotrichaceae_noname_Clostridium_innocuum,HILp_QI20379,0.34576012223071045,0.04518209933856202,0.07794175767522522
Butyricicoccus_Butyricicoccus_pullicaecorum,C18n_QI13047,0.3454545454545454,0.04538514546882662,0.07794175767522522
Enterococcus_Enterococcus_faecium,HILp_QI23953,-0.3454545454545454,0.04538514546882662,0.07794175767522522
Clostridium_Clostridium_scindens,C8p_QI13251,0.3454545454545454,0.04538514546882662,0.07794175767522522
Odoribacter_Odoribacter_unclassified,HILp_QI19419,-0.34576012223071045,0.04518209933856202,0.07794175767522522
Bacteroides_Bacteroides_intestinalis,C8p_QI12142,0.34576012223071045,0.04518209933856202,0.07794175767522522
Oxalobacter_Oxalobacter_formigenes,HILp_QI1873,0.3454545454545454,0.04538514546882662,0.07794175767522522
Haemophilus_Haemophilus_sputorum,HILn_QI2724,0.3454545454545454,0.04538514546882662,0.07794175767522522
Prevotella_Prevotella_disiens,C18n_QI13787,0.34576012223071045,0.04518209933856202,0.07794175767522522
Fusobacterium_Fusobacterium_nucleatum,C8p_QI26256,0.3454545454545454,0.04538514546882662,0.07794175767522522
Paraprevotella_Paraprevotella_clara,HILp_QI18884,0.34576012223071045,0.04518209933856202,0.07794175767522522
Butyrivibrio_Butyrivibrio_unclassified,HILp_QI17433,0.3454545454545454,0.04538514546882662,0.07794175767522522
Ruminococcus_Ruminococcus_lactaris,HILp_QI20245,-0.34576012223071045,0.04518209933856202,0.07794175767522522
Ruminococcus_Ruminococcus_flavefaciens,C8p_QI21890,0.34576012223071045,0.04518209933856202,0.07794175767522522
Bifidobacterium_Bifidobacterium_breve,HILp_QI18761,0.3454545454545454,0.04538514546882662,0.07794175767522522
Coprobacillus_Coprobacillus_unclassified,C18n_QI13912,0.34576012223071045,0.04518209933856202,0.07794175767522522
Enterococcus_Enterococcus_casseliflavus,C8p_QI25661,0.3454545454545454,0.04538514546882662,0.07794175767522522
Lachnospiraceae_noname_Lachnospiraceae_bacterium_7_1_58FAA,C8p_QI13775,-0.34576012223071045,0.04518209933856202,0.07794175767522522
Eubacterium_Eubacterium_siraeum,HILp_QI25112,0.3454545454545454,0.04538514546882662,0.07794175767522522
Eggerthella_Eggerthella_unclassified,HILp_QI23886,-0.34576012223071045,0.04518209933856202,0.07794175767522522
Bilophila_Bilophila_unclassified,HILp_QI16436,0.3454545454545454,0.04538514546882662,0.07794175767522522
Eggerthella_Eggerthella_unclassified,HILp_QI1873,-0.3454545454545454,0.04538514546882662,0.07794175767522522
Alistipes_Alistipes_shahii,C8p_QI27855,-0.3454545454545454,0.04538514546882662,0.07794175767522522
Bacteroides_Bacteroides_eggerthii,HILn_QI1228,-0.34576012223071045,0.04518209933856202,0.07794175767522522
Streptococcus_Streptococcus_infantis,C8p_QI26061,-0.34576012223071045,0.04518209933856202,0.07794175767522522
Erysipelotrichaceae_noname_Erysipelotrichaceae_bacterium_5_2_54FAA,HILn_QI28448,-0.3454545454545454,0.04538514546882662,0.07794175767522522
Prevotella_Prevotella_disiens,C8p_QI14976,-0.3454545454545454,0.04538514546882662,0.07794175767522522
Streptococcus_Streptococcus_lutetiensis,C8p_QI25142,0.3454545454545454,0.04538514546882662,0.07794175767522522
Lachnospiraceae_noname_Lachnospiraceae_bacterium_6_1_63FAA,HILp_QI11512,0.3454545454545454,0.04538514546882662,0.07794175767522522
C2likevirus_C2likevirus_unclassified,HILp_QI22534,-0.3454545454545454,0.04538514546882662,0.07794175767522522
Collinsella_Collinsella_tanakaei,C8p_QI27840,0.34576012223071045,0.04518209933856202,0.07794175767522522
Erysipelotrichaceae_noname_Erysipelotrichaceae_bacterium_2_2_44A,C8p_QI27047,0.34576012223071045,0.04518209933856202,0.07794175767522522
Bifidobacterium_Bifidobacterium_adolescentis,HILp_QI22382,-0.34576012223071045,0.04518209933856202,0.07794175767522522
Cellulophaga_Cellulophaga_unclassified,HILp_QI24293,0.3454545454545454,0.04538514546882662,0.07794175767522522
Bacteroides_Bacteroides_clarus,HILp_QI20426,0.3454545454545454,0.04538514546882662,0.07794175767522522
Streptococcus_Streptococcus_parasanguinis,C18n_QI8349,0.34576012223071045,0.04518209933856202,0.07794175767522522
Streptococcus_Streptococcus_parasanguinis,C8p_QI18331,0.3454545454545454,0.04538514546882662,0.07794175767522522
Collinsella_Collinsella_tanakaei,HILp_QI16760,0.3454545454545454,0.04538514546882662,0.07794175767522522
Blautia_Ruminococcus_obeum,HILp_QI3864,0.3454545454545454,0.04538514546882662,0.07794175767522522
Megasphaera_Megasphaera_micronuciformis,C8p_QI25810,0.34576012223071045,0.04518209933856202,0.07794175767522522
Eubacterium_Eubacterium_rectale,HILn_QI30845,-0.3454545454545454,0.04538514546882662,0.07794175767522522
Porphyromonas_Porphyromonas_uenonis,C18n_QI5379,-0.34576012223071045,0.04518209933856202,0.07794175767522522
Dialister_Dialister_invisus,HILp_QI25249,0.3454545454545454,0.04538514546882662,0.07794175767522522
Coprococcus_Coprococcus_catus,HILp_QI21203,-0.34576012223071045,0.04518209933856202,0.07794175767522522
Enterococcus_Enterococcus_casseliflavus,HILp_QI16026,0.3454545454545454,0.04538514546882662,0.07794175767522522
Bacteroides_Bacteroides_dorei,C8p_QI29048,-0.3454545454545454,0.04538514546882662,0.07794175767522522
Bacteroides_Bacteroides_faecis,C18n_QI13811,0.34576012223071045,0.04518209933856202,0.07794175767522522
Collinsella_Collinsella_aerofaciens,HILp_QI15716,-0.34576012223071045,0.04518209933856202,0.07794175767522522
Clostridium_Clostridium_nexile,HILp_TF21,0.34576012223071045,0.04518209933856202,0.07794175767522522
Collinsella_Collinsella_unclassified,C8p_QI29616,0.34576012223071045,0.04518209933856202,0.07794175767522522
Blautia_Blautia_producta,HILp_QI14161,0.3454545454545454,0.04538514546882662,0.07794175767522522
Oscillibacter_Oscillibacter_sp_KLE_1745,C18n_QI13367,0.3454545454545454,0.04538514546882662,0.07794175767522522
Clostridium_Clostridium_clostridioforme,C8p_QI18336,0.3454545454545454,0.04538514546882662,0.07794175767522522
Streptococcus_Streptococcus_gordonii,C8p_QI15752,0.3454545454545454,0.04538514546882662,0.07794175767522522
Bacteroides_Bacteroides_finegoldii,C8p_QI18347,-0.3454545454545454,0.04538514546882662,0.07794175767522522
Siphoviridae_noname_Lactococcus_phage_936_sensu_lato,HILp_QI22282,0.3454545454545454,0.04538514546882662,0.07794175767522522
Eubacterium_Eubacterium_siraeum,C8p_QI26155,-0.3454545454545454,0.04538514546882662,0.07794175767522522
Ruminococcus_Ruminococcus_sp_5_1_39BFAA,HILp_QI23976,0.3454545454545454,0.04538514546882662,0.07794175767522522
Butyrivibrio_Butyrivibrio_unclassified,HILp_QI5364,-0.3454545454545454,0.04538514546882662,0.07794175767522522
Rothia_Rothia_unclassified,HILp_QI17463,0.3454545454545454,0.04538514546882662,0.07794175767522522
Ruminococcaceae_noname_Ruminococcaceae_bacterium_D16,HILp_QI19735,-0.34576012223071045,0.04518209933856202,0.07794175767522522
Peptostreptococcus_Peptostreptococcus_anaerobius,C8p_QI25142,0.3454545454545454,0.04538514546882662,0.07794175767522522
Eggerthella_Eggerthella_lenta,C8p_QI16215,-0.3454545454545454,0.04538514546882662,0.07794175767522522
Bacteroides_Bacteroides_thetaiotaomicron,C8p_QI17859,0.34484339190221536,0.04579343396233528,0.07795427250241031
Eubacterium_Eubacterium_ramulus,HILp_QI22907,0.34484339190221536,0.04579343396233528,0.07795427250241031
Proteus_Proteus_mirabilis,HILp_QI19983,-0.34484339190221536,0.04579343396233528,0.07795427250241031
Bacteroides_Bacteroides_caccae,HILp_QI18175,-0.3442322383498854,0.046204662829255824,0.07795427250241031
Roseburia_Roseburia_hominis,HILp_QI9439,-0.34453781512605036,0.045998679943853246,0.07795427250241031
Lactobacillus_Lactobacillus_casei_paracasei,HILp_QI17354,-0.3442322383498854,0.046204662829255824,0.07795427250241031
Clostridium_Clostridium_clostridioforme,HILp_QI19419,-0.34453781512605036,0.045998679943853246,0.07795427250241031
Eggerthella_Eggerthella_unclassified,C8p_QI29541,0.3451489686783804,0.04558892307389264,0.07795427250241031
Anaerostipes_Anaerostipes_caccae,HILp_QI21690,0.34453781512605036,0.045998679943853246,0.07795427250241031
Acidaminococcus_Acidaminococcus_unclassified,C8p_QI26870,0.34484339190221536,0.04579343396233528,0.07795427250241031
Anaerotruncus_Anaerotruncus_unclassified,C8p_QI20265,-0.3442322383498854,0.046204662829255824,0.07795427250241031
Ruminococcus_Ruminococcus_bromii,HILp_QI9316,-0.3442322383498854,0.046204662829255824,0.07795427250241031
Veillonella_Veillonella_atypica,C8p_QI26574,0.34453781512605036,0.045998679943853246,0.07795427250241031
Eggerthella_Eggerthella_lenta,C18n_QI4015,0.3442322383498854,0.046204662829255824,0.07795427250241031
Lactobacillus_Lactobacillus_casei_paracasei,C8p_QI22223,0.3442322383498854,0.046204662829255824,0.07795427250241031
Bacteroides_Bacteroides_uniformis,C8p_QI18336,-0.3451489686783804,0.04558892307389264,0.07795427250241031
Parasutterella_Parasutterella_excrementihominis,C8p_QI25419,0.3442322383498854,0.046204662829255824,0.07795427250241031
Lactobacillus_Lactobacillus_casei_paracasei,C8p_QI26408,0.3451489686783804,0.04558892307389264,0.07795427250241031
Lactobacillus_Lactobacillus_fermentum,HILp_QI18348,-0.34453781512605036,0.045998679943853246,0.07795427250241031
Erysipelotrichaceae_noname_Clostridium_ramosum,C8p_QI27025,0.3442322383498854,0.046204662829255824,0.07795427250241031
Streptococcus_Streptococcus_thermophilus,C18n_QI13828,0.3451489686783804,0.04558892307389264,0.07795427250241031
Erysipelotrichaceae_noname_Erysipelotrichaceae_bacterium_2_2_44A,HILp_QI13014,0.34484339190221536,0.04579343396233528,0.07795427250241031
Oscillibacter_Oscillibacter_sp_KLE_1745,C8p_QI15442,-0.3451489686783804,0.04558892307389264,0.07795427250241031
Bifidobacterium_Bifidobacterium_animalis,HILp_QI25036,0.34453781512605036,0.045998679943853246,0.07795427250241031
Escherichia_Escherichia_unclassified,HILp_QI23876,-0.3442322383498854,0.046204662829255824,0.07795427250241031
Megamonas_Megamonas_unclassified,HILn_QI803,-0.3442322383498854,0.046204662829255824,0.07795427250241031
Alistipes_Alistipes_putredinis,C8p_QI19829,-0.34453781512605036,0.045998679943853246,0.07795427250241031
Alistipes_Alistipes_shahii,C8p_QI27839,-0.3451489686783804,0.04558892307389264,0.07795427250241031
Holdemania_Holdemania_unclassified,C8p_QI29041,-0.34453781512605036,0.045998679943853246,0.07795427250241031
Bacteroides_Bacteroides_thetaiotaomicron,HILp_QI15321,0.3442322383498854,0.046204662829255824,0.07795427250241031
Clostridium_Clostridium_leptum,HILp_QI14532,0.34453781512605036,0.045998679943853246,0.07795427250241031
Flavonifractor_Flavonifractor_plautii,C8p_QI26639,0.34453781512605036,0.045998679943853246,0.07795427250241031
Escherichia_Escherichia_unclassified,C8p_QI27445,0.34453781512605036,0.045998679943853246,0.07795427250241031
Clostridium_Clostridium_clostridioforme,HILp_QI5364,0.3451489686783804,0.04558892307389264,0.07795427250241031
Clostridium_Clostridium_sp_KLE_1755,HILp_QI18144,0.3442322383498854,0.046204662829255824,0.07795427250241031
Oxalobacter_Oxalobacter_formigenes,HILp_QI15101,0.3451489686783804,0.04558892307389264,0.07795427250241031
Clostridium_Clostridium_asparagiforme,HILn_QI8817,0.34453781512605036,0.045998679943853246,0.07795427250241031
Gammaretrovirus_Porcine_type_C_oncovirus,HILp_QI21214,0.34484339190221536,0.04579343396233528,0.07795427250241031
Anaerostipes_Anaerostipes_hadrus,HILp_TF39,-0.34453781512605036,0.045998679943853246,0.07795427250241031
Haemophilus_Haemophilus_parainfluenzae,HILp_QI19853,-0.3442322383498854,0.046204662829255824,0.07795427250241031
Saccharomyces_Saccharomyces_cerevisiae,C18n_QI4925,-0.3451489686783804,0.04558892307389264,0.07795427250241031
Bifidobacterium_Bifidobacterium_breve,HILp_QI25289,0.3451489686783804,0.04558892307389264,0.07795427250241031
Bifidobacterium_Bifidobacterium_longum,HILp_QI25245,0.3442322383498854,0.046204662829255824,0.07795427250241031
Bifidobacterium_Bifidobacterium_breve,C8p_QI19828,0.34484339190221536,0.04579343396233528,0.07795427250241031
Bifidobacterium_Bifidobacterium_longum,C8p_QI19280,0.3451489686783804,0.04558892307389264,0.07795427250241031
Collinsella_Collinsella_unclassified,HILp_QI23272,0.34484339190221536,0.04579343396233528,0.07795427250241031
Barnesiella_Barnesiella_intestinihominis,HILn_QI2724,-0.34453781512605036,0.045998679943853246,0.07795427250241031
Peptostreptococcaceae_noname_Peptostreptococcaceae_noname_unclassified,C8p_QI14531,0.3442322383498854,0.046204662829255824,0.07795427250241031
Eggerthella_Eggerthella_unclassified,HILp_QI14075,0.34484339190221536,0.04579343396233528,0.07795427250241031
Escherichia_Escherichia_coli,HILn_QI21377,0.3451489686783804,0.04558892307389264,0.07795427250241031
Subdoligranulum_Subdoligranulum_sp_4_3_54A2FAA,HILp_QI8849,-0.3442322383498854,0.046204662829255824,0.07795427250241031
Lachnospiraceae_noname_Lachnospiraceae_bacterium_9_1_43BFAA,HILp_QI24020,0.34453781512605036,0.045998679943853246,0.07795427250241031
Escherichia_Escherichia_coli,HILp_QI13835,0.34484339190221536,0.04579343396233528,0.07795427250241031
Megamonas_Megamonas_unclassified,C8p_QI20140,0.3451489686783804,0.04558892307389264,0.07795427250241031
Clostridium_Clostridium_hathewayi,HILp_QI20485,-0.3442322383498854,0.046204662829255824,0.07795427250241031
Butyricimonas_Butyricimonas_synergistica,HILp_QI19289,0.34484339190221536,0.04579343396233528,0.07795427250241031
Oscillibacter_Oscillibacter_sp_KLE_1745,C8p_QI18338,-0.34453781512605036,0.045998679943853246,0.07795427250241031
Pantoea_Pantoea_unclassified,HILp_QI12565,0.34484339190221536,0.04579343396233528,0.07795427250241031
Bacteroides_Bacteroides_caccae,C8p_QI29150,-0.3442322383498854,0.046204662829255824,0.07795427250241031
Lachnospiraceae_noname_Lachnospiraceae_bacterium_3_1_57FAA_CT1,C8p_QI22847,0.34453781512605036,0.045998679943853246,0.07795427250241031
Proteus_Proteus_mirabilis,HILp_QI24424,0.3442322383498854,0.046204662829255824,0.07795427250241031
Lactobacillus_Lactobacillus_casei_paracasei,C8p_QI18795,0.34453781512605036,0.045998679943853246,0.07795427250241031
Coprococcus_Coprococcus_catus,C8p_QI25915,-0.34453781512605036,0.045998679943853246,0.07795427250241031
Siphoviridae_noname_Propionibacterium_phage_PAD20,HILp_QI16120,0.3451489686783804,0.04558892307389264,0.07795427250241031
Oscillibacter_Oscillibacter_unclassified,C8p_QI26155,-0.3442322383498854,0.046204662829255824,0.07795427250241031
Bacteroides_Bacteroides_xylanisolvens,HILn_QI18157,-0.3442322383498854,0.046204662829255824,0.07795427250241031
Erysipelotrichaceae_noname_Erysipelotrichaceae_bacterium_2_2_44A,HILp_QI18165,0.34453781512605036,0.045998679943853246,0.07795427250241031
Streptococcus_Streptococcus_sanguinis,C8p_QI12647,0.3442322383498854,0.046204662829255824,0.07795427250241031
Butyricimonas_Butyricimonas_synergistica,C8p_QI29286,0.3442322383498854,0.046204662829255824,0.07795427250241031
Saccharomyces_Saccharomyces_cerevisiae,HILn_QI2724,0.3442322383498854,0.046204662829255824,0.07795427250241031
Pantoea_Pantoea_unclassified,HILp_QI13088,0.3451489686783804,0.04558892307389264,0.07795427250241031
Escherichia_Escherichia_coli,C8p_QI27048,0.3442322383498854,0.046204662829255824,0.07795427250241031
Roseburia_Roseburia_hominis,HILp_QI1201,-0.34453781512605036,0.045998679943853246,0.07795427250241031
Anaerotruncus_Anaerotruncus_colihominis,HILp_QI18132,0.3442322383498854,0.046204662829255824,0.07795427250241031
Bacteroides_Bacteroides_fragilis,C8p_QI28795,0.34453781512605036,0.045998679943853246,0.07795427250241031
Ruminococcaceae_noname_Ruminococcaceae_bacterium_D16,C8p_QI13775,-0.34484339190221536,0.04579343396233528,0.07795427250241031
Erysipelotrichaceae_noname_Erysipelotrichaceae_bacterium_2_2_44A,HILp_QI13835,0.34484339190221536,0.04579343396233528,0.07795427250241031
Bacteroides_Bacteroides_faecis,HILp_QI17886,0.3451489686783804,0.04558892307389264,0.07795427250241031
Erysipelotrichaceae_noname_Erysipelotrichaceae_bacterium_3_1_53,HILp_QI13274,0.34484339190221536,0.04579343396233528,0.07795427250241031
