gene,n_cancer_types,mean_cohens_d,min_fdr,cancer_types,is_swisnf
SLC4A1AP,1,-0.9436328745983311,0.6214543699352375,Biliary Tract,False
CRYAB,1,-0.9434937883205589,0.4375059174181126,Ovary/Fallopian Tube,False
CEP57,1,-0.943157538270289,0.35321402552304804,Uterus,False
GPA33,1,-0.9426834562062446,0.6771147605983607,Lymphoid,False
IFITM1,1,-0.9425239187853149,0.4375059174181126,Ovary/Fallopian Tube,False
CTXN2,1,-0.9421518795544322,1.0,Bladder/Urinary Tract,False
SYP,1,-0.9419477820282172,0.42263181460455723,Uterus,False
RHOXF2B,1,-0.9418519185016698,0.4539830389722186,Ovary/Fallopian Tube,False
TAS2R42,1,-0.9416110241445945,0.33746421321899756,Bowel,False
SWI5,1,-0.9412094903348945,0.43006248272353814,Uterus,False
TMEM120B,1,-0.941132183107594,0.7241882556896287,Lymphoid,False
DRP2,1,-0.9409903500133495,1.0,Bladder/Urinary Tract,False
PDK2,1,-0.9409286845997884,0.36553642057137226,Ovary/Fallopian Tube,False
EMC3,1,-0.9409030948947693,0.9997943488153372,Lung,False
TMEM45A,1,-0.9407952250387035,1.0,Bladder/Urinary Tract,False
SUDS3,1,-0.9407517531436985,0.9997943488153372,Lung,False
MRPL3,1,-0.9405341181098675,0.3815151383956154,Bowel,False
TRIR,1,-0.9404964515428815,0.6771147605983607,Lymphoid,False
RAD23A,1,-0.9403932589230589,0.9997943488153372,Lung,False
GMFB,1,-0.9401171420651602,1.0,Bladder/Urinary Tract,False
WDHD1,1,-0.9400249699450567,1.0,Bladder/Urinary Tract,False
INSC,1,-0.9400222894544954,0.6949361184835696,Lymphoid,False
CRMP1,1,-0.9399051460036474,0.37829287207713486,Uterus,False
JTB,1,-0.9398031088142624,0.3774466836933286,Bowel,False
CMTM2,1,-0.939633682883644,0.6949361184835696,Lymphoid,False
TMEM106B,1,-0.9394021125365478,0.9041286739135341,Breast,False
ZNF606,1,-0.9393914053399942,0.9041286739135341,Breast,False
PDE10A,1,-0.9393788551132798,0.37829287207713486,Uterus,False
LCE6A,1,-0.9392801289813616,1.0,Bladder/Urinary Tract,False
FRMD1,1,-0.9392656989244069,0.6900386609823649,Lymphoid,False
SMOX,1,-0.9392397327126606,1.0,Esophagus/Stomach,False
SNRK,1,-0.9391940682250794,0.3398922387255376,Bowel,False
ABCG5,1,-0.9386652536307566,0.6396936097382857,Lymphoid,False
OR11H6,1,-0.938164960992071,1.0,Bladder/Urinary Tract,False
DPYS,1,-0.9377069839833605,0.9969807075405016,Skin,False
COL28A1,1,-0.9375978380704438,0.41017649628713837,Ovary/Fallopian Tube,False
KCTD11,1,-0.9374671327372025,0.9969807075405016,Skin,False
PTEN,1,-0.9374017179279653,0.3677629550929511,Bowel,False
BEST4,1,-0.9369042033008987,0.33214855032288565,Uterus,False
LRRC59,1,-0.9363492931243385,0.9994757549302502,Pancreas,False
GFOD1,1,-0.9363226842485318,1.0,Bladder/Urinary Tract,False
PLXNA2,1,-0.9355984007488819,0.3865237714951714,Ovary/Fallopian Tube,False
TENT2,1,-0.9355434225090055,0.3433014002938997,Bowel,False
GAPT,1,-0.9354126562218922,0.40916442293223493,Bowel,False
SLC20A2,1,-0.9353592299043706,1.0,Bladder/Urinary Tract,False
KCNA3,1,-0.9353083957817747,0.9969807075405016,Skin,False
CHRNA1,1,-0.9352848181929561,0.5255361255558615,Biliary Tract,False
VAMP3,1,-0.935206509707698,0.8776493075459502,Breast,False
ADAMTSL4,1,-0.9351470571348112,1.0,Bladder/Urinary Tract,False
HS3ST1,1,-0.9350719521248778,0.4701133725818718,Ovary/Fallopian Tube,False
MCTP1,1,-0.9350457918908969,0.3994722784130023,Uterus,False
CFAP300,1,-0.9349828266285889,0.9994757549302502,Pancreas,False
H3C11,1,-0.9349683609288645,0.6278632420710221,Biliary Tract,False
PPP4R2,1,-0.9347831671746276,1.0,Bladder/Urinary Tract,False
H2BC11,1,-0.9347217955254556,0.483492823972508,Bowel,False
SDC3,1,-0.934225100220755,0.8776493075459502,Breast,False
IWS1,1,-0.9338988996473907,0.39465688759629697,Bowel,False
ENTPD6,1,-0.9338506383314131,1.0,Esophagus/Stomach,False
CAPN2,1,-0.9336395870151465,0.6137357200341474,Lymphoid,False
ANP32B,1,-0.9336258000058973,1.0,Bladder/Urinary Tract,False
LRFN1,1,-0.9331902543459926,0.7241882556896287,Lymphoid,False
POU1F1,1,-0.9330805270473328,0.9997943488153372,Lung,False
SERPINE3,1,-0.9328424110465946,0.6137357200341474,Lymphoid,False
USP46,1,-0.9326382806471222,0.7241882556896287,Lymphoid,False
PFDN4,1,-0.9326238460702249,0.3398922387255376,Bowel,False
GPR162,1,-0.9324611481553988,0.35321402552304804,Uterus,False
JMJD7,1,-0.9324585431046437,0.6496301819781287,Lymphoid,False
FGF1,1,-0.9324379528608954,0.7019730749106714,Lymphoid,False
BRMS1,1,-0.9323330226674053,0.9969807075405016,Skin,False
MAP9,1,-0.9321451399330861,0.8776493075459502,Breast,False
ZPBP,1,-0.9318207240068683,0.9969807075405016,Skin,False
FBF1,1,-0.9317564113099427,0.43006248272353814,Uterus,False
LIMA1,1,-0.9316737851090456,0.6560885262082808,Lymphoid,False
OR8K1,1,-0.9315691774206214,0.9994757549302502,Pancreas,False
NUDCD3,1,-0.9314145103385317,1.0,Esophagus/Stomach,False
CSKMT,1,-0.9312335724070253,0.9969807075405016,Skin,False
DNASE1L1,1,-0.9311928165279342,0.9041286739135341,Breast,False
HIRIP3,1,-0.9311362649675432,0.8914748538826587,Breast,False
PLLP,1,-0.9308668787155323,0.324441478759195,Bowel,False
STIM1,1,-0.930557624525833,1.0,Esophagus/Stomach,False
PHLPP2,1,-0.9303847451553677,0.3991841203346926,Ovary/Fallopian Tube,False
HID1,1,-0.9303522133502884,0.8776493075459502,Breast,False
SYNE4,1,-0.9301350304211742,0.3955130763002683,Ovary/Fallopian Tube,False
GNRHR,1,-0.9301156233576735,0.35321402552304804,Uterus,False
RPS6KA5,1,-0.9300176947027553,0.6034249226006193,Biliary Tract,False
TMA7,1,-0.9298618284858926,0.6034249226006193,Biliary Tract,False
GTF3C5,1,-0.9298544957302894,1.0,Bladder/Urinary Tract,False
ACIN1,1,-0.9298395971224636,1.0,Esophagus/Stomach,False
CATSPERB,1,-0.92971849984193,0.8776493075459502,Breast,False
VPREB3,1,-0.9292896794613532,0.41567091797877737,Uterus,False
RPSA,1,-0.9291209632476491,0.49853642334139936,Bowel,False
CNTF,1,-0.9288716711636126,1.0,Bladder/Urinary Tract,False
BSPRY,1,-0.9287023802503781,0.43006248272353814,Uterus,False
CALHM5,1,-0.9285724331984908,1.0,Bladder/Urinary Tract,False
F7,1,-0.928448804731518,0.6616268834463832,Lymphoid,False
SERPINA9,1,-0.9283675339962437,0.8776493075459502,Breast,False
RTP5,1,-0.9279057098516862,0.8776493075459502,Breast,False
EXOC7,1,-0.9278352059957,0.9994757549302502,Pancreas,False
NCALD,1,-0.9277385426873589,0.3517122069902322,Uterus,False
OR4K15,1,-0.9275529220131761,0.8776493075459502,Breast,False
FOXN2,1,-0.9275151911382679,1.0,Bladder/Urinary Tract,False
RRAS2,1,-0.9271620656902066,0.41017649628713837,Ovary/Fallopian Tube,False
PASK,1,-0.9267852098606147,1.0,Bladder/Urinary Tract,False
NPPC,1,-0.9262597267121517,0.6214543699352375,Biliary Tract,False
NKX6-3,1,-0.9262042311683963,0.32797536311417086,Uterus,False
OR6P1,1,-0.9258491755688834,0.5266206636819892,Bowel,False
FBXO2,1,-0.9257390197332983,0.6949361184835696,Lymphoid,False
LRP5,1,-0.9256724756145099,0.43006248272353814,Uterus,False
CHSY1,1,-0.9256532687894814,0.44595352962588775,Uterus,False
PGRMC2,1,-0.9255523323619272,0.43042574593385907,Uterus,False
SH3BP5,1,-0.9254069783606832,0.8776493075459502,Breast,False
ZDHHC18,1,-0.9252657248038386,0.9997943488153372,Lung,False
FBXO46,1,-0.9251718735956747,0.32797536311417086,Uterus,False
BCAR3,1,-0.924855740157291,0.3865237714951714,Ovary/Fallopian Tube,False
MFHAS1,1,-0.924841644573827,0.9997943488153372,Lung,False
KLHDC7A,1,-0.924599531870378,1.0,Esophagus/Stomach,False
UBE3D,1,-0.9245949010005977,0.4111206909494419,Ovary/Fallopian Tube,False
SOX14,1,-0.9244704120993398,0.9969807075405016,Skin,False
WBP2,1,-0.9244701629942266,0.9994757549302502,Pancreas,False
TBX18,1,-0.9243287323054058,1.0,Bladder/Urinary Tract,False
MCCD1,1,-0.9243052176639681,0.3776842131076968,Uterus,False
ABAT,1,-0.9243025110589446,0.6137357200341474,Lymphoid,False
PROX1,1,-0.924134305984225,1.0,Esophagus/Stomach,False
GPR45,1,-0.9239996261320703,0.40355751662327194,Uterus,False
LTBP3,1,-0.9238040840840285,0.38517488059003313,Uterus,False
AHRR,1,-0.9237821851950425,0.8776493075459502,Breast,False
FNBP1L,1,-0.9237433440551855,0.8776493075459502,Breast,False
ARL14EP,1,-0.9235968730307987,0.9041286739135341,Breast,False
STYK1,1,-0.9234094872730487,0.3517122069902322,Uterus,False
CAMTA2,1,-0.9233498293859046,0.6004309844800014,Biliary Tract,False
SSTR1,1,-0.9233156617781336,0.405932533739189,Uterus,False
RNF2,1,-0.9231345800880889,1.0,Esophagus/Stomach,False
VANGL2,1,-0.9231180739464643,0.3865237714951714,Ovary/Fallopian Tube,False
EFR3A,1,-0.9229743931606862,1.0,Esophagus/Stomach,False
FSTL4,1,-0.9229548185055145,0.6949361184835696,Lymphoid,False
TSACC,1,-0.9227982756794347,0.37829287207713486,Uterus,False
ARHGAP39,1,-0.9226654063321402,0.9994757549302502,Pancreas,False
SLC4A4,1,-0.9226528853533984,0.3675929183244149,Ovary/Fallopian Tube,False
PURA,1,-0.9223311256548505,0.9997943488153372,Lung,False
EFCAB6,1,-0.9221761478919187,0.9969807075405016,Skin,False
MMRN1,1,-0.9214930059219419,0.9041286739135341,Breast,False
TBX3,1,-0.9211899217387448,0.8949562803774491,Breast,False
CTU2,1,-0.9211874782511424,0.9994757549302502,Pancreas,False
SHCBP1L,1,-0.9210401390330676,0.9997943488153372,Lung,False
TCEANC2,1,-0.9210013876699404,0.6034249226006193,Biliary Tract,False
PPEF2,1,-0.9207959240275903,0.44595352962588775,Uterus,False
TRIB2,1,-0.9207244260144841,0.8914748538826587,Breast,False
ATAD2,1,-0.9206620386927764,1.0,Bladder/Urinary Tract,False
BPTF,1,-0.9206198371184482,1.0,Esophagus/Stomach,False
VILL,1,-0.9206132098953872,0.3675929183244149,Ovary/Fallopian Tube,False
RNASE11,1,-0.9205657614809912,0.45929509393460755,Uterus,False
NAA80,1,-0.9205112206347966,0.3343174285145299,Uterus,False
TMEM223,1,-0.9203819551178405,1.0,Bladder/Urinary Tract,False
CRYL1,1,-0.9202985146917839,0.40916442293223493,Bowel,False
P4HTM,1,-0.9199438462058478,0.6034249226006193,Biliary Tract,False
SH3RF1,1,-0.9197972877615371,0.35263192777650443,Ovary/Fallopian Tube,False
ZC3H12B,1,-0.9193595542198258,0.44662453857016415,Bowel,False
GPRIN3,1,-0.9193095139155482,0.40355751662327194,Uterus,False
ALDH4A1,1,-0.9191880745234932,0.43006248272353814,Uterus,False
FAM83D,1,-0.9191474345889021,0.9994757549302502,Pancreas,False
PPID,1,-0.918970246293244,0.44520740190291946,Bowel,False
PIGB,1,-0.9188983534787829,0.6560885262082808,Lymphoid,False
FAM114A2,1,-0.9188979014371826,0.8776493075459502,Breast,False
PAPPA,1,-0.9186229654353174,0.8776493075459502,Breast,False
ARHGAP28,1,-0.9185248103912729,0.9994757549302502,Pancreas,False
FITM2,1,-0.9183048374223353,0.48675795409026884,Bowel,False
SH2D1B,1,-0.9178097994012138,0.9994757549302502,Pancreas,False
EAF2,1,-0.9177615660338732,0.6034249226006193,Biliary Tract,False
CWH43,1,-0.9177198546876669,0.32797536311417086,Uterus,False
OR7G1,1,-0.9175102857710372,0.5049506865116639,Bowel,False
CYP39A1,1,-0.9173298258041337,0.8776493075459502,Breast,False
VSIG4,1,-0.9165633021271794,0.42263181460455723,Uterus,False
C1QTNF9B,1,-0.9163179612465944,0.42263181460455723,Uterus,False
SNN,1,-0.9160191268058961,0.6640204893021006,Lymphoid,False
CDC26,1,-0.9159492474832827,0.4695024045164553,Bowel,False
EPB41L3,1,-0.9159351535531112,0.5120934889906281,Biliary Tract,False
FAM110D,1,-0.9158196038242176,0.6907930151804587,Lymphoid,False
EXOC5,1,-0.915612934029287,1.0,Esophagus/Stomach,False
NXPH2,1,-0.9154542683682867,0.9969807075405016,Skin,False
FFAR4,1,-0.9153007738522145,0.33942765829814897,Uterus,False
NECTIN3,1,-0.9152109202537858,0.35321402552304804,Uterus,False
DACT3,1,-0.9145607761351775,0.36538501067420426,Uterus,False
PLEKHG4B,1,-0.9143821300470198,0.405932533739189,Uterus,False
ZNF699,1,-0.9138865726265869,1.0,Esophagus/Stomach,False
SPINK8,1,-0.9135121134504047,0.6214543699352375,Biliary Tract,False
SLC25A20,1,-0.9132327913858392,0.6949361184835696,Lymphoid,False
FRAS1,1,-0.9131794053653368,0.37829287207713486,Uterus,False
BCS1L,1,-0.9130206627463067,0.9997943488153372,Lung,False
VTCN1,1,-0.9129860943149224,0.41057720714554263,Bowel,False
HSPB3,1,-0.9125505341573397,0.39465688759629697,Bowel,False
GPR87,1,-0.9125048628980204,0.6949361184835696,Lymphoid,False
HSD3B7,1,-0.9123235856287162,0.3517122069902322,Uterus,False
LIPN,1,-0.9122895785318849,0.9969807075405016,Skin,False
SMYD3,1,-0.912010858981515,0.7084790688144357,Lymphoid,False
MAZ,1,-0.9119749672904752,0.40201927324629744,Ovary/Fallopian Tube,False
ESX1,1,-0.9119078762625787,0.9997943488153372,Lung,False
KCNE2,1,-0.911810298336449,0.9994757549302502,Pancreas,False
ANKRD26,1,-0.9117306540224144,0.4375059174181126,Ovary/Fallopian Tube,False
GHRH,1,-0.9115014380257183,0.40355751662327194,Uterus,False
DNAJB13,1,-0.9114370016254382,1.0,Bladder/Urinary Tract,False
ZNF485,1,-0.9113206033077422,0.6278632420710221,Biliary Tract,False
ANXA6,1,-0.911112094987258,0.437214735105422,Uterus,False
BATF3,1,-0.9108635758618245,0.41567091797877737,Uterus,False
ATF2,1,-0.9106842728634583,0.9994757549302502,Pancreas,False
TMEM200A,1,-0.9101703901434772,0.8776493075459502,Breast,False
ZDHHC5,1,-0.9101142213929216,0.3550372064424245,Ovary/Fallopian Tube,False
LTB,1,-0.9100868351010528,0.9997943488153372,Lung,False
TMEM115,1,-0.9100745498703393,0.37829287207713486,Uterus,False
PCDH15,1,-0.9100424068629867,0.39465688759629697,Bowel,False
DZIP1L,1,-0.9098169147560253,0.6137357200341474,Lymphoid,False
MED20,1,-0.9095738388345309,1.0,Bladder/Urinary Tract,False
PIK3C3,1,-0.9094316478627392,0.33775108791304276,Ovary/Fallopian Tube,False
TBC1D30,1,-0.9094289702706694,0.483492823972508,Bowel,False
EML5,1,-0.9094045435809677,0.8949562803774491,Breast,False
ARHGEF37,1,-0.9087869923990731,0.6214543699352375,Biliary Tract,False
SETD1A,1,-0.9087772068611303,0.44595352962588775,Uterus,False
FRG2B,1,-0.9086091459164846,0.41307227807805397,Ovary/Fallopian Tube,False
SNX5,1,-0.9085276864534885,0.5684101675016724,Biliary Tract,False
GCHFR,1,-0.9082999696482641,0.43006248272353814,Uterus,False
ZNF200,1,-0.9081945323854186,0.4546852872109124,Uterus,False
AKIP1,1,-0.9076373921335226,0.6949361184835696,Lymphoid,False
ABHD17B,1,-0.9076292561350336,0.9997943488153372,Lung,False
CBR1,1,-0.9073229333080148,0.5898363377609109,Biliary Tract,False
CNNM1,1,-0.9069051487673396,0.4546852872109124,Uterus,False
MFSD2A,1,-0.9068396415377826,0.43006248272353814,Uterus,False
NEUROD1,1,-0.9065644876213057,0.7084790688144357,Lymphoid,False
PEX39,1,-0.9062198302267266,0.40355751662327194,Uterus,False
GALNT10,1,-0.9061668048415108,0.8949562803774491,Breast,False
ZNF395,1,-0.9061503301654756,0.41567091797877737,Uterus,False
TMEM253,1,-0.9060817173276073,0.3101134565733444,Bowel,False
SLC7A6,1,-0.9058847627944484,0.6787223146005714,Lymphoid,False
MPO,1,-0.9057984841575507,0.32797536311417086,Uterus,False
HOXD3,1,-0.9057038816988876,0.42263181460455723,Uterus,False
MYOZ2,1,-0.9055085295416647,0.38517488059003313,Uterus,False
GRK7,1,-0.9053541471094116,0.8776493075459502,Breast,False
FBXO39,1,-0.9051818394574072,1.0,Bladder/Urinary Tract,False
MEPE,1,-0.9051658485910699,0.29849194327383294,Ovary/Fallopian Tube,False
PLEK,1,-0.9051358717114686,0.39465688759629697,Bowel,False
MCUR1,1,-0.9050557268129075,1.0,Bladder/Urinary Tract,False
ITPRID2,1,-0.9050459340141777,0.3438652154763171,Ovary/Fallopian Tube,False
UNC5D,1,-0.9049213520431936,0.42263181460455723,Uterus,False
PROM2,1,-0.9048395685539031,1.0,Bladder/Urinary Tract,False
IGFBP6,1,-0.9048112966393835,0.35321402552304804,Uterus,False
TMTC1,1,-0.9043412462009887,0.4017371067906146,Bowel,False
MYO1C,1,-0.9042647518597569,0.6907930151804587,Lymphoid,False
TOP2B,1,-0.9041854633172797,0.9997943488153372,Lung,False
VDR,1,-0.9041744649739758,0.405932533739189,Uterus,False
SBSN,1,-0.9038138108568553,0.4071280465090441,Bowel,False
MRPL35,1,-0.9036163505968763,0.37247201604888536,Ovary/Fallopian Tube,False
AIG1,1,-0.9035131212141548,1.0,Bladder/Urinary Tract,False
OLFML3,1,-0.9034413562202844,0.4546852872109124,Uterus,False
TRAPPC1,1,-0.9033759304208068,0.9997943488153372,Lung,False
ALS2,1,-0.9032798558330729,0.3865237714951714,Ovary/Fallopian Tube,False
TBC1D14,1,-0.9029895970670978,0.42263181460455723,Uterus,False
HES6,1,-0.9023665570000263,0.3865237714951714,Ovary/Fallopian Tube,False
HSBP1L1,1,-0.9022422839762655,0.8949562803774491,Breast,False
FKBP6,1,-0.9021366474431497,0.4638267689040502,Bowel,False
ACTN1,1,-0.9016237383467438,1.0,Bladder/Urinary Tract,False
PDZD2,1,-0.9015828878544216,0.41017649628713837,Ovary/Fallopian Tube,False
TEX46,1,-0.9009289904161961,0.48131027844134133,Bowel,False
ASB1,1,-0.9007090940303956,0.8776493075459502,Breast,False
ERICH4,1,-0.9005331790060608,0.4071280465090441,Bowel,False
POLR3C,1,-0.9004291721406531,0.45929509393460755,Uterus,False
MUC5B,1,-0.9003648455241328,1.0,Esophagus/Stomach,False
STH,1,-0.9003164342999437,0.40355751662327194,Uterus,False
GOLIM4,1,-0.9002833777081493,0.6034249226006193,Biliary Tract,False
SV2A,1,-0.9000609755240853,0.43006248272353814,Uterus,False
RGMA,1,-0.8999148338468133,0.6616268834463832,Lymphoid,False
RAD50,1,-0.8998473105790736,0.4695024045164553,Bowel,False
PRB2,1,-0.8997535051376473,0.9994757549302502,Pancreas,False
GOLT1B,1,-0.8996564234714818,0.9997943488153372,Lung,False
TMEM63C,1,-0.8996238956926162,0.8914748538826587,Breast,False
RPS15A,1,-0.8994622142685306,0.4638267689040502,Bowel,False
STK40,1,-0.8987335140570053,0.6137357200341474,Lymphoid,False
PBX4,1,-0.8986941062784475,1.0,Bladder/Urinary Tract,False
FGB,1,-0.8983949076766184,0.6949361184835696,Lymphoid,False
ZER1,1,-0.898225187491191,0.43042574593385907,Uterus,False
CEP295,1,-0.8980319410690464,0.437214735105422,Uterus,False
RGS19,1,-0.8974947277518504,0.3675929183244149,Ovary/Fallopian Tube,False
OPRPN,1,-0.8974678184489847,0.8776493075459502,Breast,False
VGLL4,1,-0.8969485241593352,0.6159036285308653,Lymphoid,False
SDCBP2,1,-0.8969415473452543,0.4546852872109124,Uterus,False
CDK9,1,-0.8968949005240147,0.45929509393460755,Uterus,False
IL17RD,1,-0.8960929466359729,1.0,Bladder/Urinary Tract,False
SLC22A11,1,-0.8960889150189573,0.36538501067420426,Uterus,False
LRRC3B,1,-0.8959430340149089,0.6137357200341474,Lymphoid,False
XPNPEP1,1,-0.895801232586499,0.3343174285145299,Uterus,False
VHL,1,-0.8955397067107718,1.0,Bladder/Urinary Tract,False
OR7C2,1,-0.8947325973854574,0.43006248272353814,Uterus,False
TRIM49B,1,-0.894724214601767,0.6278632420710221,Biliary Tract,False
IL21,1,-0.8941253796144659,1.0,Bladder/Urinary Tract,False
CYTH2,1,-0.8940407166928812,0.3865237714951714,Ovary/Fallopian Tube,False
TAAR1,1,-0.8940399305517921,1.0,Bladder/Urinary Tract,False
ADAMTSL1,1,-0.8939862550620371,0.45929509393460755,Uterus,False
POLR1A,1,-0.8938923357381507,0.6900386609823649,Lymphoid,False
PYGO2,1,-0.8935377226965356,0.3994722784130023,Uterus,False
ADAMTSL2,1,-0.8934895010094802,0.37829287207713486,Uterus,False
MRM3,1,-0.8932747441240292,0.3865237714951714,Ovary/Fallopian Tube,False
GMPR2,1,-0.8931752638568942,0.9994757549302502,Pancreas,False
MMADHC,1,-0.8929678039201344,1.0,Bladder/Urinary Tract,False
MCRIP2,1,-0.8929175831102794,0.4546852872109124,Uterus,False
DDX20,1,-0.8927149611754891,0.9997943488153372,Lung,False
EXOSC4,1,-0.8925664659278696,0.3627397982273871,Bowel,False
BLMH,1,-0.8921072970813867,0.6949361184835696,Lymphoid,False
TRIM65,1,-0.8920482441569562,0.8776493075459502,Breast,False
GOSR2,1,-0.8918591128550826,1.0,Esophagus/Stomach,False
ERVW-1,1,-0.8917074531830512,0.40355751662327194,Uterus,False
FIGN,1,-0.8915757486274567,1.0,Bladder/Urinary Tract,False
SLC22A6,1,-0.8914011946525104,0.6396936097382857,Lymphoid,False
CARD8,1,-0.891131344845774,0.9994757549302502,Pancreas,False
ACSL1,1,-0.890929202630287,0.6278632420710221,Biliary Tract,False
XYLT2,1,-0.8906171861707333,0.9997943488153372,Lung,False
LRP4,1,-0.8903718046762511,0.7241882556896287,Lymphoid,False
CHRNA4,1,-0.8899811168645714,0.7199206200922758,Lymphoid,False
C19orf38,1,-0.889894252574037,0.3994722784130023,Uterus,False
MROH6,1,-0.8898648051160511,0.8776493075459502,Breast,False
URAD,1,-0.8896848191870752,0.40355751662327194,Uterus,False
DDX18,1,-0.8896044057556719,0.9994757549302502,Pancreas,False
ZNF610,1,-0.889593269286435,0.9997943488153372,Lung,False
OR5P2,1,-0.8892140688822588,0.6900386609823649,Lymphoid,False
ANKDD1A,1,-0.889167665517151,0.3865237714951714,Ovary/Fallopian Tube,False
CHP2,1,-0.8890277105689939,0.9969807075405016,Skin,False
FLRT2,1,-0.8889785932055045,0.8776493075459502,Breast,False
RHBDL2,1,-0.8888994082607682,0.35321402552304804,Uterus,False
CKS1B,1,-0.8887559999103571,0.9994757549302502,Pancreas,False
CEP170,1,-0.8882459594498198,1.0,Esophagus/Stomach,False
LMOD2,1,-0.8879956931652175,0.8949562803774491,Breast,False
CR2,1,-0.8879531000774501,0.5231840928706755,Bowel,False
ANKRD33B,1,-0.887640277977311,0.8949562803774491,Breast,False
EEF1A1,1,-0.8875392649363089,1.0,Esophagus/Stomach,False
