comparison,treatment_id,drug_name,cohens_d,p_value,n_group_a,n_group_b,median_a,median_b,fdr,Drug.Name,MOA,repurposing_target,Synonyms
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K17511755-001-02-9,APY-29,0.0849,0.5695162123082236,52,392,-5.2852,-5.3755,0.8914844875676842,APY-29,SERINE/THREONINE KINASE INHIBITOR,ERN1,APY-29
MTAP-confound_within_CDKN2A-del,BRD:BRD-K17511755-001-02-9,APY-29,0.063,0.7442561661355426,150,52,-5.0983,-5.2852,0.9591773488062936,APY-29,SERINE/THREONINE KINASE INHIBITOR,ERN1,APY-29
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K17513304-001-01-9,FIRATEGRAST,0.102,0.4825847214839899,44,274,0.2219,0.1814,0.8586967956760428,FIRATEGRAST,INTEGRIN ANTAGONIST,ITGA4,FIRATEGRAST
MTAP-confound_within_CDKN2A-del,BRD:BRD-K17513304-001-01-9,FIRATEGRAST,-0.3504,0.0505416701602105,112,44,0.1212,0.2219,0.5631613100149326,FIRATEGRAST,INTEGRIN ANTAGONIST,ITGA4,FIRATEGRAST
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K17518951-001-03-0,PENICILLAMINE-(D),-0.0237,0.7711465101347303,40,258,0.0626,0.1127,0.9476237875786104,PENICILLAMINE-(D),CHELATING AGENT,,PENICILLAMINE-(D)
MTAP-confound_within_CDKN2A-del,BRD:BRD-K17518951-001-03-0,PENICILLAMINE-(D),-0.0885,0.9413332442693996,104,40,0.1484,0.0626,0.9956421130446648,PENICILLAMINE-(D),CHELATING AGENT,,PENICILLAMINE-(D)
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K17539220-001-02-9,NDT-9513727,-0.0409,0.406620734754631,52,392,-0.039,0.0455,0.8153797841332566,NDT-9513727,COMPLEMENT ANTAGONIST,C5AR1,NDT-9513727
MTAP-confound_within_CDKN2A-del,BRD:BRD-K17539220-001-02-9,NDT-9513727,0.0331,0.5132270856862099,150,52,0.0567,-0.039,0.8988247505903835,NDT-9513727,COMPLEMENT ANTAGONIST,C5AR1,NDT-9513727
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K17555800-003-01-5,TALMAPIMOD,-0.1581,0.3432905267166543,44,274,-0.7082,-0.5439,0.7811679325114205,TALMAPIMOD,P38 MAPK INHIBITOR,"IL1B, MAPK11, MAPK14, MT-CO2, TNF",TALMAPIMOD
MTAP-confound_within_CDKN2A-del,BRD:BRD-K17555800-003-01-5,TALMAPIMOD,0.2122,0.2413435425322527,112,44,-0.4764,-0.7082,0.7551717298589844,TALMAPIMOD,P38 MAPK INHIBITOR,"IL1B, MAPK11, MAPK14, MT-CO2, TNF",TALMAPIMOD
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K17561142-003-32-5,AMIODARONE,0.0167,0.9570341402754662,44,274,-0.0875,-0.0727,0.9925545429079748,AMIODARONE,POTASSIUM CHANNEL BLOCKER,"ADRB1, CACNA1H, CACNA2D2, KCNA7, KCNH2",AMIODARONE
MTAP-confound_within_CDKN2A-del,BRD:BRD-K17561142-003-32-5,AMIODARONE,0.0577,0.6634326531151066,112,44,-0.042,-0.0875,0.9413804179317584,AMIODARONE,POTASSIUM CHANNEL BLOCKER,"ADRB1, CACNA1H, CACNA2D2, KCNA7, KCNH2",AMIODARONE
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K17565903-066-23-1,PRIDINOL,-0.166,0.3337407407550764,44,272,0.0086,0.0201,0.7765229814699264,PRIDINOL,MUSCLE RELAXANT,,PRIDINOL
MTAP-confound_within_CDKN2A-del,BRD:BRD-K17565903-066-23-1,PRIDINOL,0.3018,0.1034243129667671,112,44,0.0417,0.0086,0.6439475458490838,PRIDINOL,MUSCLE RELAXANT,,PRIDINOL
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K17610631-001-03-3,INDISULAM,0.0893,0.5556955317622796,45,261,-0.1061,-0.2149,0.8871790878593648,INDISULAM,CDK INHIBITOR,"CA1, CA12, CA14, CA2, CA6, CA7, CA9",INDISULAM
MTAP-confound_within_CDKN2A-del,BRD:BRD-K17610631-001-03-3,INDISULAM,-0.0941,0.7271836698001068,110,45,-0.1585,-0.1061,0.9561191343704012,INDISULAM,CDK INHIBITOR,"CA1, CA12, CA14, CA2, CA6, CA7, CA9",INDISULAM
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K17617556-001-01-3,NIDA-41020,0.1059,0.5716355575035638,39,225,0.0277,0.0238,0.8926667439776473,NIDA-41020,CANNABINOID RECEPTOR ANTAGONIST,CNR1,NIDA-41020
MTAP-confound_within_CDKN2A-del,BRD:BRD-K17617556-001-01-3,NIDA-41020,-0.0988,0.650917601605709,103,39,0.0317,0.0277,0.9406448265101292,NIDA-41020,CANNABINOID RECEPTOR ANTAGONIST,CNR1,NIDA-41020
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K17621556-001-01-5,TC-I-15,-0.1573,0.3528317532137691,39,225,0.0911,0.1669,0.7849697261865964,TC-I-15,INTEGRIN INHIBITOR,"ITGA2, ITGB1",TC-I-15
MTAP-confound_within_CDKN2A-del,BRD:BRD-K17621556-001-01-5,TC-I-15,0.0715,0.5312034432581434,103,39,0.1704,0.0911,0.9008431918238092,TC-I-15,INTEGRIN INHIBITOR,"ITGA2, ITGB1",TC-I-15
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K17641316-001-04-8,DECOQUINATE,0.0946,0.9200774254436466,45,261,-0.4024,-0.3489,0.9832114760406612,DECOQUINATE,ANTIPROTOZOAL AGENT,,DECOQUINATE
MTAP-confound_within_CDKN2A-del,BRD:BRD-K17641316-001-04-8,DECOQUINATE,-0.0852,0.9921368100962026,110,45,-0.3409,-0.4024,1.0,DECOQUINATE,ANTIPROTOZOAL AGENT,,DECOQUINATE
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K17702546-001-03-2,PD-168393,0.1386,0.4623476475461892,44,275,0.1598,0.1078,0.8520542056480781,PD-168393,EGFR INHIBITOR,"EGFR, ERBB2, SRC",PD-168393
MTAP-confound_within_CDKN2A-del,BRD:BRD-K17702546-001-03-2,PD-168393,0.0083,0.5881546769527275,112,44,0.2067,0.1598,0.9240097770728876,PD-168393,EGFR INHIBITOR,"EGFR, ERBB2, SRC",PD-168393
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K17705806-003-04-4,JTC-801,-0.2847,0.0987961080583984,44,274,-1.2021,-0.9106,0.5585034505677043,JTC-801,OPIOID RECEPTOR ANTAGONIST,OPRL1,JTC-801
MTAP-confound_within_CDKN2A-del,BRD:BRD-K17705806-003-04-4,JTC-801,0.5227,0.0075374598936118,112,44,-0.6198,-1.2021,0.4191473777262721,JTC-801,OPIOID RECEPTOR ANTAGONIST,OPRL1,JTC-801
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K17743125-001-08-4,BELINOSTAT,0.2779,0.0706174623234241,44,274,-2.0057,-2.3985,0.5062637141315869,BELINOSTAT,HDAC INHIBITOR,"HDAC1, HDAC10, HDAC11, HDAC2, HDAC3, HDAC4, HDAC5, HDAC6, HDAC7, HDAC8, HDAC9",BELINOSTAT
MTAP-confound_within_CDKN2A-del,BRD:BRD-K17743125-001-08-4,BELINOSTAT,-0.1393,0.4747351447457374,112,44,-2.1398,-2.0057,0.8824642009372448,BELINOSTAT,HDAC INHIBITOR,"HDAC1, HDAC10, HDAC11, HDAC2, HDAC3, HDAC4, HDAC5, HDAC6, HDAC7, HDAC8, HDAC9",BELINOSTAT
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K17743697-066-03-6,KB-R7943,0.0602,0.6269240646192388,44,269,-0.3067,-0.3277,0.909187184699836,KB-R7943,SODIUM/CALCIUM EXCHANGE INHIBITOR,"SLC8A1, TRPC3, TRPC5, TRPC6",KB-R7943
MTAP-confound_within_CDKN2A-del,BRD:BRD-K17743697-066-03-6,KB-R7943,0.0624,0.9890023523639262,112,44,-0.3226,-0.3067,1.0,KB-R7943,SODIUM/CALCIUM EXCHANGE INHIBITOR,"SLC8A1, TRPC3, TRPC5, TRPC6",KB-R7943
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K17751100-001-02-9,CC4,-0.0191,0.9390316659396716,52,392,0.1325,0.1285,0.9881088851544692,CC4,NICOTINIC RECEPTOR AGONIST,CHRNB2,CC4
MTAP-confound_within_CDKN2A-del,BRD:BRD-K17751100-001-02-9,CC4,-0.0199,0.7693791165764547,150,52,0.1092,0.1325,0.9649777487836668,CC4,NICOTINIC RECEPTOR AGONIST,CHRNB2,CC4
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K17754715-036-03-9,DDD107498 (SUCCINATE),0.1384,0.3054324438895509,51,384,-0.2239,-0.3082,0.7552390000036602,DDD107498 (SUCCINATE),,,DDD107498 (SUCCINATE)
MTAP-confound_within_CDKN2A-del,BRD:BRD-K17754715-036-03-9,DDD107498 (SUCCINATE),-0.0714,0.8400637427556168,149,51,-0.238,-0.2239,0.9796649938436658,DDD107498 (SUCCINATE),,,DDD107498 (SUCCINATE)
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K17774839-001-02-9,JNJ-7777120,-0.1726,0.3566967076979678,45,274,-0.1441,-0.0258,0.7881453450274003,JNJ-7777120,HISTAMINE RECEPTOR ANTAGONIST,HRH4,JNJ-7777120
MTAP-confound_within_CDKN2A-del,BRD:BRD-K17774839-001-02-9,JNJ-7777120,0.1928,0.3165082785882083,113,45,-0.0224,-0.1441,0.8117738937528812,JNJ-7777120,HISTAMINE RECEPTOR ANTAGONIST,HRH4,JNJ-7777120
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K17828029-001-01-5,CINOXATE,-0.0592,0.622323879242292,45,261,-0.2332,-0.1847,0.9081407994960592,CINOXATE,,,CINOXATE
MTAP-confound_within_CDKN2A-del,BRD:BRD-K17828029-001-01-5,CINOXATE,0.1775,0.2869974962966372,109,45,-0.1761,-0.2332,0.7902323600381859,CINOXATE,,,CINOXATE
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K17849083-001-31-1,TRANILAST,0.0151,0.8679893095714508,44,269,-0.1323,-0.1108,0.971980033668836,TRANILAST,ANGIOGENESIS INHIBITOR,"HPGDS, HRH1",TRANILAST
MTAP-confound_within_CDKN2A-del,BRD:BRD-K17849083-001-31-1,TRANILAST,0.0351,0.4796165673006671,112,44,-0.0911,-0.1323,0.8854259086382625,TRANILAST,ANGIOGENESIS INHIBITOR,"HPGDS, HRH1",TRANILAST
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K17849083-001-32-9,TRANILAST,-0.0497,0.8362097356463858,41,265,-0.0845,-0.0973,0.9658674420234086,TRANILAST,ANGIOGENESIS INHIBITOR,"HPGDS, HRH1",TRANILAST
MTAP-confound_within_CDKN2A-del,BRD:BRD-K17849083-001-32-9,TRANILAST,0.1121,0.5704130558658211,108,41,-0.0589,-0.0845,0.916277418814508,TRANILAST,ANGIOGENESIS INHIBITOR,"HPGDS, HRH1",TRANILAST
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K17850764-236-11-9,CLOPROSTENOL-(+/-),0.1197,0.4712213187378047,44,273,0.031,-0.0282,0.8552244823064074,CLOPROSTENOL-(+/-),PROSTAGLANDIN RECEPTOR AGONIST,"PTGDR, PTGER1, PTGER3, PTGFR, TBXA2R",CLOPROSTENOL-(+/-)
MTAP-confound_within_CDKN2A-del,BRD:BRD-K17850764-236-11-9,CLOPROSTENOL-(+/-),0.0446,0.833123383573716,112,44,0.0794,0.031,0.9777874095664608,CLOPROSTENOL-(+/-),PROSTAGLANDIN RECEPTOR AGONIST,"PTGDR, PTGER1, PTGER3, PTGFR, TBXA2R",CLOPROSTENOL-(+/-)
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K17868609-001-05-0,BRL-54443,-0.286,0.0395408769830123,44,271,0.1085,0.2151,0.4365569995360229,BRL-54443,SEROTONIN RECEPTOR AGONIST,"HTR1E, HTR1F",BRL-54443
MTAP-confound_within_CDKN2A-del,BRD:BRD-K17868609-001-05-0,BRL-54443,0.2406,0.0688580817966462,113,44,0.2461,0.1085,0.5985819874327777,BRL-54443,SEROTONIN RECEPTOR AGONIST,"HTR1E, HTR1F",BRL-54443
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K17874705-300-03-2,2-PYRIDYLETHYLAMINE,0.0433,0.7986137875083866,44,268,-0.1791,-0.1934,0.9559154069925992,2-PYRIDYLETHYLAMINE,HISTAMINE RECEPTOR AGONIST,HRH1,2-PYRIDYLETHYLAMINE
MTAP-confound_within_CDKN2A-del,BRD:BRD-K17874705-300-03-2,2-PYRIDYLETHYLAMINE,-0.1595,0.533443709171322,109,44,-0.1959,-0.1791,0.9015475025455958,2-PYRIDYLETHYLAMINE,HISTAMINE RECEPTOR AGONIST,HRH1,2-PYRIDYLETHYLAMINE
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K17874929-236-02-0,BROMEBRIC-ACID,0.1611,0.4715183806864598,52,393,0.0899,0.0811,0.8552244823064074,BROMEBRIC-ACID,"DNA SYNTHESIS INHIBITOR, PURINE ANTAGONIST",,BROMEBRIC-ACID
MTAP-confound_within_CDKN2A-del,BRD:BRD-K17874929-236-02-0,BROMEBRIC-ACID,-0.2456,0.1318734005163541,151,52,0.0142,0.0899,0.6763332989519022,BROMEBRIC-ACID,"DNA SYNTHESIS INHIBITOR, PURINE ANTAGONIST",,BROMEBRIC-ACID
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K17894950-001-14-3,INDIRUBIN,-0.2059,0.2952826718387988,44,274,-0.0661,0.0072,0.7517899396452898,INDIRUBIN,"CDK INHIBITOR, GLYCOGEN SYNTHASE KINASE INHIBITOR","CDK1, CDK5, GSK3A",INDIRUBIN
MTAP-confound_within_CDKN2A-del,BRD:BRD-K17894950-001-14-3,INDIRUBIN,0.028,0.97329556897746,112,44,-0.0121,-0.0661,1.0,INDIRUBIN,"CDK INHIBITOR, GLYCOGEN SYNTHASE KINASE INHIBITOR","CDK1, CDK5, GSK3A",INDIRUBIN
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K17953908-001-01-7,LY2886721,-0.3592,0.0240330846513858,44,274,-0.4088,-0.2975,0.3803837873727501,LY2886721,BETA-SECRETASE INHIBITOR,BACE1,LY2886721
MTAP-confound_within_CDKN2A-del,BRD:BRD-K17953908-001-01-7,LY2886721,0.2739,0.0914979247016863,112,44,-0.2684,-0.4088,0.6347458156206055,LY2886721,BETA-SECRETASE INHIBITOR,BACE1,LY2886721
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K17977438-048-02-4,OXELAIDIN,0.2239,0.104998540116931,44,272,0.3093,0.1726,0.5680797509115233,OXELAIDIN,ANTITUSSIVE,,OXELAIDIN
MTAP-confound_within_CDKN2A-del,BRD:BRD-K17977438-048-02-4,OXELAIDIN,0.0217,0.9051125351718414,113,44,0.3076,0.3093,0.9902092891904636,OXELAIDIN,ANTITUSSIVE,,OXELAIDIN
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K17979676-001-01-2,EPROBEMIDE,-0.4544,0.006643058181939,41,265,-0.1557,0.0315,0.2669015683749483,EPROBEMIDE,MONOAMINE OXIDASE INHIBITOR,MAOA,EPROBEMIDE
MTAP-confound_within_CDKN2A-del,BRD:BRD-K17979676-001-01-2,EPROBEMIDE,0.5489,0.0069089776818734,108,41,-0.0307,-0.1557,0.4188567719635757,EPROBEMIDE,MONOAMINE OXIDASE INHIBITOR,MAOA,EPROBEMIDE
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K18036262-001-02-8,L-168049,0.2707,0.1330621199273478,44,273,0.2421,0.2086,0.6104674285856027,L-168049,GLUCAGON RECEPTOR ANTAGONIST,GCGR,L-168049
MTAP-confound_within_CDKN2A-del,BRD:BRD-K18036262-001-02-8,L-168049,-0.2149,0.1478089741053962,112,44,0.1712,0.2421,0.6860720698059835,L-168049,GLUCAGON RECEPTOR ANTAGONIST,GCGR,L-168049
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K18059238-001-10-4,GAMMA-LINOLENIC-ACID,-0.0351,0.4417777044195677,44,272,0.092,0.1416,0.8385498272837797,GAMMA-LINOLENIC-ACID,"CYCLOOXYGENASE INHIBITOR, PROSTANOID RECEPTOR AGONIST","PTGS1, PTGS2",GAMMA-LINOLENIC-ACID
MTAP-confound_within_CDKN2A-del,BRD:BRD-K18059238-001-10-4,GAMMA-LINOLENIC-ACID,0.0764,0.5120030787499784,112,44,0.1189,0.092,0.8988247505903835,GAMMA-LINOLENIC-ACID,"CYCLOOXYGENASE INHIBITOR, PROSTANOID RECEPTOR AGONIST","PTGS1, PTGS2",GAMMA-LINOLENIC-ACID
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K18131774-001-17-6,ETHOXZOLAMIDE,-0.0107,0.9174175619817292,44,273,0.261,0.2064,0.9822250083210295,ETHOXZOLAMIDE,CARBONIC ANHYDRASE INHIBITOR,"CA1, CA12, CA13, CA14, CA2, CA3, CA4, CA5A, CA5B, CA6, CA7, CA9",ETHOXZOLAMIDE
MTAP-confound_within_CDKN2A-del,BRD:BRD-K18131774-001-17-6,ETHOXZOLAMIDE,0.1868,0.2710070614479698,112,44,0.2911,0.261,0.7725180299041625,ETHOXZOLAMIDE,CARBONIC ANHYDRASE INHIBITOR,"CA1, CA12, CA13, CA14, CA2, CA3, CA4, CA5A, CA5B, CA6, CA7, CA9",ETHOXZOLAMIDE
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K18135438-001-14-2,CHENODEOXYCHOLIC-ACID,-0.1923,0.0670122927374872,45,261,-0.208,-0.0904,0.5005648709433868,CHENODEOXYCHOLIC-ACID,"11-BETA HYDROXYSTEROID DEHYDROGENASE INHIBITOR, FXR AGONIST","HSD11B1, NR1H4",CHENODEOXYCHOLIC-ACID
MTAP-confound_within_CDKN2A-del,BRD:BRD-K18135438-001-14-2,CHENODEOXYCHOLIC-ACID,0.1643,0.1584299225543806,109,45,-0.1086,-0.208,0.694271688133142,CHENODEOXYCHOLIC-ACID,"11-BETA HYDROXYSTEROID DEHYDROGENASE INHIBITOR, FXR AGONIST","HSD11B1, NR1H4",CHENODEOXYCHOLIC-ACID
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K18135438-001-16-7,CHENODEOXYCHOLIC-ACID,0.0443,0.9086731792148413,44,272,0.2692,0.2868,0.9807488295769786,CHENODEOXYCHOLIC-ACID,"11-BETA HYDROXYSTEROID DEHYDROGENASE INHIBITOR, FXR AGONIST","HSD11B1, NR1H4",CHENODEOXYCHOLIC-ACID
MTAP-confound_within_CDKN2A-del,BRD:BRD-K18135438-001-16-7,CHENODEOXYCHOLIC-ACID,0.0497,0.8485208317212594,112,44,0.2714,0.2692,0.9805065431224218,CHENODEOXYCHOLIC-ACID,"11-BETA HYDROXYSTEROID DEHYDROGENASE INHIBITOR, FXR AGONIST","HSD11B1, NR1H4",CHENODEOXYCHOLIC-ACID
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K18157228-001-01-7,FDCYD,-0.3228,0.0142497163591316,44,274,-1.8219,-1.3877,0.3223796231707955,FDCYD,DNA METHYLTRANSFERASE INHIBITOR,,FDCYD
MTAP-confound_within_CDKN2A-del,BRD:BRD-K18157228-001-01-7,FDCYD,0.3829,0.0133160662519236,112,44,-1.4293,-1.8219,0.4633601266373839,FDCYD,DNA METHYLTRANSFERASE INHIBITOR,,FDCYD
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K18163608-001-05-6,HA14-1,-0.1355,0.5511638278162838,41,258,-1.8886,-1.9237,0.8859850543200101,HA14-1,BCL INHIBITOR,BCL2,HA14-1
MTAP-confound_within_CDKN2A-del,BRD:BRD-K18163608-001-05-6,HA14-1,0.1293,0.9202211651993336,105,41,-2.1285,-1.8886,0.9914052880855324,HA14-1,BCL INHIBITOR,BCL2,HA14-1
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K18172896-001-02-5,ELTANOLONE,0.0636,0.5771482641025188,44,272,-0.1484,-0.1337,0.8936616714295114,ELTANOLONE,MEMBRANE INTEGRITY INHIBITOR,"GABRA1, GABRB2, GABRG2",ELTANOLONE
MTAP-confound_within_CDKN2A-del,BRD:BRD-K18172896-001-02-5,ELTANOLONE,-0.1077,0.409333275965248,112,44,-0.1682,-0.1484,0.857388046793397,ELTANOLONE,MEMBRANE INTEGRITY INHIBITOR,"GABRA1, GABRB2, GABRG2",ELTANOLONE
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K18194590-065-08-0,MEPHENTERMINE,-0.0551,0.7767857587015977,44,274,0.002,-0.0433,0.95033789217727,MEPHENTERMINE,ADRENERGIC RECEPTOR AGONIST,"ADRA1A, ADRA1B, ADRA1D, ADRA2A, ADRA2B, ADRA2C, ADRB1, ADRB2, ADRB3",MEPHENTERMINE
MTAP-confound_within_CDKN2A-del,BRD:BRD-K18194590-065-08-0,MEPHENTERMINE,-0.1154,0.3336214268252129,112,44,-0.1402,0.002,0.8182492990518917,MEPHENTERMINE,ADRENERGIC RECEPTOR AGONIST,"ADRA1A, ADRA1B, ADRA1D, ADRA2A, ADRA2B, ADRA2C, ADRB1, ADRB2, ADRB3",MEPHENTERMINE
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K18250272-003-11-0,PROPOXYCAINE,-0.4494,0.0040345245395775,41,265,-0.1966,-0.033,0.233554735726259,PROPOXYCAINE,LOCAL ANESTHETIC,,PROPOXYCAINE
MTAP-confound_within_CDKN2A-del,BRD:BRD-K18250272-003-11-0,PROPOXYCAINE,0.3075,0.0698560210720758,108,41,-0.0561,-0.1966,0.5993638153503579,PROPOXYCAINE,LOCAL ANESTHETIC,,PROPOXYCAINE
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K18280217-001-01-0,NAMPT-IN-1,0.2425,0.1329670312967378,41,226,-4.0945,-4.4852,0.6104674285856027,NAMPT-IN-1,,,NAMPT-IN-1
MTAP-confound_within_CDKN2A-del,BRD:BRD-K18280217-001-01-0,NAMPT-IN-1,-0.2073,0.2293884247535709,101,41,-4.5895,-4.0945,0.7471186932008904,NAMPT-IN-1,,,NAMPT-IN-1
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K18289362-001-02-2,PF-915275,-0.0398,0.9312094665406456,39,225,-0.064,-0.0381,0.9861060944808148,PF-915275,11-BETA HYDROXYSTEROID DEHYDROGENASE INHIBITOR,HSD11B1,PF-915275
MTAP-confound_within_CDKN2A-del,BRD:BRD-K18289362-001-02-2,PF-915275,0.0633,0.7317535944554149,103,39,-0.0163,-0.064,0.9566051032638172,PF-915275,11-BETA HYDROXYSTEROID DEHYDROGENASE INHIBITOR,HSD11B1,PF-915275
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K18305454-001-07-4,OAC2,0.1208,0.2391305074498119,41,226,0.1124,0.0798,0.7084189116859612,OAC2,OCT ACTIVATOR,POU5F1,OAC2
MTAP-confound_within_CDKN2A-del,BRD:BRD-K18305454-001-07-4,OAC2,0.0775,0.931839245015696,101,41,0.1254,0.1124,0.9947872962954588,OAC2,OCT ACTIVATOR,POU5F1,OAC2
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K18316707-001-02-7,O-1918,-0.0276,0.5113829782564105,44,273,-0.0447,0.0745,0.870293433547753,O-1918,CANNABINOID RECEPTOR ANTAGONIST,,O-1918
MTAP-confound_within_CDKN2A-del,BRD:BRD-K18316707-001-02-7,O-1918,-0.0653,0.945053522617506,112,44,0.0441,-0.0447,0.9956421130446648,O-1918,CANNABINOID RECEPTOR ANTAGONIST,,O-1918
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K18319422-001-01-7,CPI-360,0.0871,0.468867233534037,41,226,0.217,0.1787,0.8539722413347938,CPI-360,HISTONE LYSINE METHYLTRANSFERASE INHIBITOR,EZH2,CPI-360
MTAP-confound_within_CDKN2A-del,BRD:BRD-K18319422-001-01-7,CPI-360,0.0007,0.9497483104472256,101,41,0.2219,0.217,0.9956725852641204,CPI-360,HISTONE LYSINE METHYLTRANSFERASE INHIBITOR,EZH2,CPI-360
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K18323388-001-01-1,URIDINE-TRIACETATE,0.1093,0.5893104514529555,44,271,0.2942,0.263,0.8958928223546915,URIDINE-TRIACETATE,,,URIDINE-TRIACETATE
MTAP-confound_within_CDKN2A-del,BRD:BRD-K18323388-001-01-1,URIDINE-TRIACETATE,-0.2285,0.1017661408477944,112,44,0.2018,0.2942,0.6439475458490838,URIDINE-TRIACETATE,,,URIDINE-TRIACETATE
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K18324993-001-01-6,BUDIPINE,0.0119,0.8743823528984853,44,274,-0.1735,-0.1674,0.9740863291518812,BUDIPINE,GLUTAMATE RECEPTOR ANTAGONIST,GRIN1,BUDIPINE
MTAP-confound_within_CDKN2A-del,BRD:BRD-K18324993-001-01-6,BUDIPINE,0.0495,0.5324859128491388,112,44,-0.1036,-0.1735,0.9008431918238092,BUDIPINE,GLUTAMATE RECEPTOR ANTAGONIST,GRIN1,BUDIPINE
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K18347943-001-02-9,ER-50891,0.0694,0.5988218554278744,52,393,-0.0035,-0.0215,0.8984894082297028,ER-50891,RETINOID RECEPTOR ANTAGONIST,RARA,ER-50891
MTAP-confound_within_CDKN2A-del,BRD:BRD-K18347943-001-02-9,ER-50891,0.0352,0.8684776182397559,151,52,-0.0059,-0.0035,0.9838109822902809,ER-50891,RETINOID RECEPTOR ANTAGONIST,RARA,ER-50891
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K18375018-376-02-3,SPERMINE,0.0275,0.3869109477783533,44,272,-0.1004,-0.2797,0.8058666673052205,SPERMINE,,"CA14, CA4, CA6, CA9, CASR, GRIN1, GRIN2A, KCNJ4, ODC1, SMOX, SMS, TRPM4, TRPM5",SPERMINE
MTAP-confound_within_CDKN2A-del,BRD:BRD-K18375018-376-02-3,SPERMINE,0.1001,0.48698975781149,112,44,-0.0244,-0.1004,0.8854836929008201,SPERMINE,,"CA14, CA4, CA6, CA9, CASR, GRIN1, GRIN2A, KCNJ4, ODC1, SMOX, SMS, TRPM4, TRPM5",SPERMINE
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K18399440-001-11-9,CLONIXIN,-0.1537,0.2119277609819836,52,394,-0.066,-0.0047,0.6918828980830597,CLONIXIN,CYCLOOXYGENASE INHIBITOR,"PTGS1, PTGS2",CLONIXIN
MTAP-confound_within_CDKN2A-del,BRD:BRD-K18399440-001-11-9,CLONIXIN,0.2373,0.1127097774580526,151,52,0.0374,-0.066,0.6564990053015213,CLONIXIN,CYCLOOXYGENASE INHIBITOR,"PTGS1, PTGS2",CLONIXIN
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K18423410-003-02-5,DEXMEDETOMIDINE,0.0553,0.8364336706641421,52,392,-0.1045,-0.1093,0.9658674420234086,DEXMEDETOMIDINE,ADRENERGIC RECEPTOR AGONIST,"ADRA2A, ADRA2B, ADRA2C",DEXMEDETOMIDINE
MTAP-confound_within_CDKN2A-del,BRD:BRD-K18423410-003-02-5,DEXMEDETOMIDINE,0.0412,0.968158901365232,150,52,-0.1008,-0.1045,0.9993987181877804,DEXMEDETOMIDINE,ADRENERGIC RECEPTOR AGONIST,"ADRA2A, ADRA2B, ADRA2C",DEXMEDETOMIDINE
