gene,n_deleted,n_intact,median_deleted,median_intact,cohens_d,mannwhitney_p,fdr,significant
PRX,25,73,-0.1248469261655672,-0.1416093054565712,0.039439488935098285,0.5356679265737498,0.9495859210473464,False
HCFC1,25,73,-1.575270428941849,-1.609866224250158,0.039519627367437506,0.8577073389118719,0.988911412939093,False
FXR2,25,73,0.033871654994127,0.028701958567571,0.039621227776870535,0.7199042420605032,0.9813443032071524,False
RRP1,25,73,-0.760148312234694,-0.7651475529609242,0.03962267072571625,0.7506076138732216,0.9836435607604433,False
PDAP1,25,73,-1.0443285362150518,-1.025093305776173,0.03964734876039211,0.8321911476644936,0.9863189549059446,False
AP2B1,25,73,-0.0997322497908677,-0.0948205494777448,0.03965006176114074,0.9350467151964981,0.9956839865899642,False
OR8H3,25,64,-0.1734938135218797,-0.1626566658995613,0.0396597679803552,0.9236385561809985,0.9952911760556445,False
DNAI3,25,73,-0.1800997944413321,-0.1805099666338635,0.039684618904684166,0.9027045997275577,0.9930913662012907,False
CASTOR2,25,73,-0.2408246754508867,-0.2417686026962534,0.039690656246900415,0.9220939715760997,0.9952911760556445,False
RBM15B,25,73,-0.0445408707134211,-0.0645681737382876,0.0397414991615293,0.6776773525793856,0.9734384850677691,False
KRT6B,25,73,-0.0025686178766644,0.009372162837626,0.03989072134008244,0.8898097944385239,0.9925461539083777,False
ACP3,25,73,0.1047338032277936,0.0914346743649948,0.03989360077364926,0.8068505849110305,0.9858047872077657,False
NBEAL2,25,73,-0.0232837266872517,-0.0038165920755724,0.03991879997901085,0.6836518301102266,0.9751460477055504,False
KCNJ3,25,73,-0.0562638833094238,-0.0519884584651687,0.039947805631727874,0.9091618580158838,0.9932481128424304,False
C11orf54,25,73,0.1094305085679935,0.1210087639695318,0.039956603657551104,0.9156251233217644,0.9937098466458393,False
AARS2,25,73,-0.5322216512793507,-0.5726187150787017,0.0400668961526003,0.8005458898083107,0.9858047872077657,False
AEN,25,73,0.0364192290280844,0.0042455303617343,0.04007180201772145,0.7016931660461112,0.9789962776511687,False
CYSLTR2,25,73,0.0787103306087337,0.0661453043293034,0.040094265189431315,0.8194973040052955,0.9858047872077657,False
ZNF711,25,73,-0.0097138000855346,0.0045678440902085,0.04012475243769123,0.6717230780342487,0.9732277401609658,False
EIF4G2,25,73,-0.6693206254100182,-0.7742881138138674,0.040155850249147786,0.9739945286291976,0.9967864786741705,False
EME2,25,73,0.036802520768721,0.0246508297158687,0.040169939986072545,0.5794559650201927,0.9574479274582635,False
ZNF79,25,73,-0.0357263839507674,-0.0447796534801789,0.04017588035055633,0.7942541623038177,0.9849762351663155,False
PID1,25,73,0.0001669951974426,-0.0041432898307671,0.0402085679397207,0.7879757927313701,0.9844070187045354,False
SEMA5B,25,73,-0.1372747605331903,-0.1280187542324717,0.04024138302695948,0.961000426105116,0.9967864786741705,False
DNAAF9,25,73,-0.0350775890522629,-0.0379969325845957,0.04026875694663283,0.8068505849110305,0.9858047872077657,False
FBXO40,25,73,-0.0569189703027075,-0.0486732749411862,0.040300510460054444,0.9285679776015767,0.9952911760556445,False
FKBP2,25,73,-0.0567340987554995,-0.0598370725069033,0.04030097605725331,0.8769440746817032,0.9908932007762065,False
CYB5R1,25,73,0.0181604868922039,0.0238937918867247,0.04032532378064558,0.7630036079008589,0.9836435607604433,False
TADA2A,25,73,-0.5042272094688043,-0.5225205482475892,0.04036081618334348,0.9285679776015767,0.9952911760556445,False
PTPN2,25,73,0.0969797279788063,0.0821976975766413,0.04050968121143611,0.7942541623038177,0.9849762351663155,False
DGAT2L6,25,73,0.0885209107857889,0.073944015240171,0.04052485971370832,0.7321346351641417,0.9826277053239689,False
STAG2,25,73,-0.2187354238691171,-0.1990224950057573,0.040563669061538896,0.8321911476644936,0.9863189549059446,False
CCDC158,25,73,-0.1159429865969738,-0.0864548324282977,0.04057183023931124,0.9156251233217644,0.9937098466458393,False
ASCC2,25,73,0.0428103288363023,0.0464815351303914,0.04060769775376015,0.7506076138732216,0.9836435607604433,False
PRR11,25,73,-0.1044788814252485,-0.1163087764905611,0.040680928688268995,0.6481144677006645,0.9707911219063249,False
GJB4,25,73,-0.0626112427164269,-0.0798889723930078,0.04069225050720354,0.7630036079008589,0.9836435607604433,False
RNF185,25,73,-0.0254014717711558,-0.0140600892450549,0.04069875729248556,0.8194973040052955,0.9858047872077657,False
TMEM131L,25,73,0.0988067730756059,0.0916941070230946,0.040781786100275066,0.9934975526358074,0.9984533469517243,False
ZNF592,25,73,0.0265717465199456,0.0322515521037231,0.04080839273443219,0.9545070417848627,0.9967864786741705,False
RSPH14,25,73,-0.0790943967398059,-0.064952289310288,0.0408645639535647,0.49361230413039414,0.9460199043781634,False
LAD1,25,73,0.0256098880279757,0.0187541455300345,0.04096498397893206,0.7260107062979146,0.9824979603492761,False
WDHD1,25,73,-1.2212801748498388,-1.2947732146601385,0.040969665603884715,0.6776773525793856,0.9734384850677691,False
CYB5B,25,73,-0.2176849751102281,-0.2457960698089537,0.041032532864984685,0.5962988241000912,0.9625276695406517,False
PABIR1,25,73,-0.3299504214968964,-0.3185730964270121,0.041036348982748286,0.7942541623038177,0.9849762351663155,False
TCL1B,25,73,-0.0518670033718797,-0.0267250646911704,0.04113215656609823,0.7444334517681523,0.9836435607604433,False
RRBP1,25,73,0.0472823680679993,0.0341211682107185,0.041137433098204904,0.9804943852622598,0.9971214168635197,False
HRCT1,25,73,0.0882497591462747,0.0615112444753963,0.04118353067522881,0.6306357161065007,0.9686421985185596,False
MZT1,25,73,-0.938364535515999,-0.9023617889223068,0.04122024736617774,0.6481144677006645,0.9707911219063249,False
EGLN1,25,73,-0.014951646600062,-0.1996584702351349,0.04126229309710555,0.6306357161065007,0.9686421985185596,False
CD48,25,73,-0.0785409905822048,-0.0626664882886496,0.04132248448551687,0.6422660174037125,0.9707911219063249,False
CAST,25,73,-0.178693394627941,-0.2187415679100519,0.041374881905841564,0.43399648683575054,0.9305262472141389,False
TBC1D4,25,73,0.1269520871597441,0.1206073802399697,0.041393062253812826,0.8513132429180058,0.988911412939093,False
MRPS18C,25,73,-0.1609501385911598,-0.1866196485851848,0.041421422999977156,0.7630036079008589,0.9836435607604433,False
MFN2,25,73,-0.515871283453608,-0.5227728943706832,0.04149620764241072,0.8194973040052955,0.9858047872077657,False
FN1,25,73,0.0701792859816482,0.0795402772093727,0.04150527825727246,0.9350467151964981,0.9956839865899642,False
TM2D2,25,73,-0.2070102185003637,-0.2456076443681603,0.04153458175998624,0.8321911476644936,0.9863189549059446,False
PLP2,25,73,0.0453516652662334,0.0354683467872426,0.04161609579071918,0.9674963985767471,0.9967864786741705,False
CFAP141,25,73,0.0119181546656937,0.0179391058866459,0.04169437982740449,0.9156251233217644,0.9937098466458393,False
VPS37B,25,73,-0.1257244711078176,-0.1424800115587364,0.04169879624619029,0.8898097944385239,0.9925461539083777,False
DDB1,25,73,-2.1344884479885073,-2.1507853640726213,0.04170926281009883,0.9869955371318353,0.9977908877663043,False
OR2AG2,25,64,0.0185593942633095,0.0079847900006805,0.04175383564383134,0.7806856445264797,0.984053844999742,False
VEPH1,25,73,-0.0088610207700929,0.0049300313429334,0.041757703820371604,0.8449289070652313,0.988672685498999,False
CYB5R2,25,73,-0.0347139696369752,0.0090423919289062,0.04177400735839498,0.7199042420605032,0.9813443032071524,False
NWD1,25,73,-0.2388922709945074,-0.2507387288615922,0.04179620295869278,0.961000426105116,0.9967864786741705,False
INSYN1,25,73,-0.0519249245294059,-0.0552703312332949,0.04195607169981726,0.7692246954984806,0.9836435607604433,False
LCN12,25,73,0.0884334907971931,0.0728115706176102,0.04196821231238577,0.7879757927313701,0.9844070187045354,False
CHRNA2,25,73,0.0432215399457838,0.0368801542166295,0.042007642494955706,0.9934975526358074,0.9984533469517243,False
FLNC,25,73,-0.0595234093534195,-0.0726411030475152,0.04201704087577242,0.42922365413378216,0.9289570720908688,False
BRPF1,25,73,-0.237536473911782,-0.2700065431680418,0.04203079525392107,0.8833730892857877,0.9918448881642742,False
LONP2,25,73,0.1235501586939414,0.0927051057009457,0.04204897664206885,0.6598764372504256,0.9717760290595174,False
PIGK,25,73,0.038693667244396,0.0002469490112658,0.04205835948039262,0.8194973040052955,0.9858047872077657,False
TAOK1,25,73,0.1162155660664729,0.1082389115090609,0.0421995718932753,0.6190962064463432,0.9651377219430863,False
KRT39,25,73,0.0489131209379285,0.0277096677241851,0.04223802452231453,0.8577073389118719,0.988911412939093,False
KCNJ15,25,73,0.133606638509428,0.1037543145410637,0.042245650949033424,0.7138155970494986,0.9813254213520325,False
HYAL2,25,73,-0.040968884923019,-0.0465249898051883,0.042409929795329676,0.6481144677006645,0.9707911219063249,False
ARPP19,25,73,-0.2498844810356261,-0.2468293734499812,0.04242306135210369,0.8962537713342108,0.992571575183357,False
HECTD1,25,73,-0.3987133518392236,-0.4211275461158115,0.04243130947488684,0.46327002139963513,0.9396939766648029,False
CIBAR2,25,73,-0.1142913222612659,-0.1163898728861848,0.04245504348295696,0.9091618580158838,0.9932481128424304,False
EBF4,25,73,0.1306636268513238,0.1135921567204739,0.04250184783399404,0.9285679776015767,0.9952911760556445,False
RGMB,25,73,0.1128491024311088,0.08541880394056,0.04251159216474069,0.5249872606280896,0.9495859210473464,False
AK5,25,73,0.1077654020340151,0.1090330979052238,0.04255509939911989,0.9285679776015767,0.9952911760556445,False
MREG,25,73,-0.0187859885120107,-0.0425253718298908,0.042609826826443105,0.5303139380603055,0.9495859210473464,False
LHFPL4,25,73,0.0514751408696726,0.0625956383668168,0.04263382032368527,0.8833730892857877,0.9918448881642742,False
ANKRD62,25,73,0.0297915073923281,0.0502456257799445,0.04267451592168021,0.8641107846545073,0.9894865878817275,False
MRPS9,25,73,-0.2825973595225647,-0.3975948884492575,0.04268654682114251,0.3656685189912763,0.9100350054174289,False
RGP1,25,73,-0.5246155592754538,-0.5124764904315953,0.04274443081249631,0.9091618580158838,0.9932481128424304,False
DHODH,25,73,-0.3165427203886237,-0.3744918300816588,0.04275537539470763,0.7077451224642677,0.9800430759832253,False
FAHD2B,25,73,-0.2631907665351803,-0.272715711593421,0.0427634182264565,0.8641107846545073,0.9894865878817275,False
QTRT1,25,73,-0.1429330650672874,-0.1582731812706234,0.042795027543516106,0.7382756707242916,0.9828510692521547,False
POLR3F,25,73,-1.2177822792781658,-1.2675012711384248,0.0428386984327459,0.6076498209632273,0.962608794035836,False
SBNO1,25,73,-1.3914260193328405,-1.36053629871468,0.04286276700607163,0.8258385349791039,0.9859585039423604,False
ITM2B,25,73,-0.1010541983022929,-0.1749540962462145,0.04286644540459789,0.2471672461355925,0.8788332124642692,False
CCDC102A,25,73,-0.0327928327658197,-0.0139467026918405,0.042957489378430254,0.8068505849110305,0.9858047872077657,False
CA5A,25,73,-0.453621627406349,-0.4074254385515103,0.04298119354260172,0.9027045997275577,0.9930913662012907,False
RD3L,25,73,0.235527889371296,0.2312391710075024,0.04298457754123548,0.9285679776015767,0.9952911760556445,False
SCML2,25,73,-0.0664793278331424,-0.0693462268495352,0.0430221066498439,0.9156251233217644,0.9937098466458393,False
LCE3E,25,64,0.0126070009231928,-0.01650575599096965,0.04308833492253016,0.6579520698061144,0.9717760290595174,False
ZNF200,25,73,-0.0078996154864267,-0.0133304141083654,0.04310514530993927,0.7630036079008589,0.9836435607604433,False
SMC1B,25,73,0.0798594653808542,0.0831731027244275,0.0431183583758523,0.6717230780342487,0.9732277401609658,False
CBX8,25,73,0.0819068155469896,0.1186709426254728,0.043142662203760805,0.8194973040052955,0.9858047872077657,False
TMEM203,25,73,0.1841115839457435,0.1872273712000896,0.043144902602519124,0.8385547398239852,0.9881785646545662,False
KRTAP13-3,25,73,-0.0727187242790858,-0.1018378325781207,0.043233978635952214,0.8962537713342108,0.992571575183357,False
PPP1CA,25,73,-0.6120999994777565,-0.5842788164251367,0.043241972589888995,0.8962537713342108,0.992571575183357,False
AZIN2,25,73,-0.0265526151106074,-0.0088935872990325,0.04324210046546223,0.7692246954984806,0.9836435607604433,False
UBA2,25,73,-1.1640891372715378,-1.1737783427254005,0.043249992070918446,0.7199042420605032,0.9813443032071524,False
COPRS,25,73,-0.1710308587869577,-0.160356340193251,0.04332311015791674,0.961000426105116,0.9967864786741705,False
DNAJA1,25,73,-0.405325267437812,-0.4524522047587208,0.04333874464897229,0.6076498209632273,0.962608794035836,False
HNRNPA1L2,25,73,-0.3292744998342662,-0.3468863632851295,0.043360458599088526,0.8705231679106589,0.9906296200930396,False
AICDA,25,73,0.0103240568391862,0.027780476632691,0.04342217010162691,0.961000426105116,0.9967864786741705,False
RP1,25,73,-0.0745310810371708,-0.0502756180203917,0.043436585349954066,0.8705231679106589,0.9906296200930396,False
F2RL3,25,73,0.1269603502361115,0.1165842259234628,0.043437749958018135,0.3528550211751722,0.9063233612221763,False
EFNA4,25,73,-0.1571751605053651,-0.1555733364074105,0.043469772853211644,0.8898097944385239,0.9925461539083777,False
CNOT4,25,73,0.0170562072553941,-0.0680374011278274,0.04348467382380117,0.562839762780667,0.9542624608944913,False
SPATA24,25,73,-0.074969893473483,-0.0774934417876258,0.04350588288635456,0.9739945286291976,0.9967864786741705,False
GPX6,25,73,0.0903413435943605,0.0809107245849253,0.043530782183145204,0.6836518301102266,0.9751460477055504,False
POLR1G,25,73,-0.455014649683807,-0.4200460422203382,0.043542592694397114,0.8258385349791039,0.9859585039423604,False
COPB1,25,73,-2.5288601731815974,-2.4944067496831583,0.04356327330646818,0.8705231679106589,0.9906296200930396,False
ZNF507,25,73,0.0428147902995261,0.0400967105140869,0.043584864643768796,0.6598764372504256,0.9717760290595174,False
PRRG3,25,73,0.091638508748693,0.088655168184769,0.04360064484099464,0.562839762780667,0.9542624608944913,False
ABCE1,25,73,-1.862878815760539,-1.8231348360826376,0.04360533382926612,0.7630036079008589,0.9836435607604433,False
FUBP3,25,73,0.0704409533377578,0.0723299255050465,0.04380872917730738,0.8068505849110305,0.9858047872077657,False
MFSD2A,25,73,-0.108167077490729,-0.0895893074191122,0.04383369728407303,0.8513132429180058,0.988911412939093,False
OR4S2,25,64,-0.0944933793171266,-0.10554731998535999,0.043863019133573,0.8874789144495872,0.9925461539083777,False
CSNK2A2,25,73,0.0599395145412097,0.0291396120352751,0.04390034256614427,0.5683528888084646,0.9555682746577195,False
TTC21A,25,73,0.1122643944619378,0.135383081243005,0.04396055993616946,1.0,1.0,False
PWWP3A,25,73,0.0154016455957359,0.0315303809940581,0.04398236704466405,0.9285679776015767,0.9952911760556445,False
GPR61,25,73,-0.4432734234117652,-0.4660737306027342,0.04407025326980623,0.7321346351641417,0.9826277053239689,False
CALM2,25,73,-0.0323079446984776,0.0084236186256306,0.044088983116797716,0.8321911476644936,0.9863189549059446,False
NEURL1B,25,73,-0.0112050516842108,-0.0466924479034678,0.04412818016712188,0.7817111688236198,0.984053844999742,False
OR2C1,25,64,-0.0504419146765766,-0.07552091071447489,0.04415158629035219,0.8230270261820125,0.9859585039423604,False
OR51M1,25,64,-0.1407204608547605,-0.14532771523179594,0.0441551775952648,0.9963581845432233,1.0,False
EPS8L3,25,73,-0.2838515139830223,-0.2886468751355071,0.044188161332929646,0.8513132429180058,0.988911412939093,False
STOML1,25,73,-0.0407562740400358,-0.0258109279824072,0.04424245347389118,0.9934975526358074,0.9984533469517243,False
PELO,25,73,-0.9925213084533074,-0.99146309651892,0.044251827090339695,0.8131678547493968,0.9858047872077657,False
TOP2A,25,73,-2.7509171892340034,-2.7096707607032373,0.04427934024348053,0.8962537713342108,0.992571575183357,False
KLK3,25,73,0.0002851119590673,0.0264301624181953,0.04428813972965327,0.9545070417848627,0.9967864786741705,False
PRM2,25,73,-0.0947219210089389,-0.0800571088830049,0.04432578263019559,0.8131678547493968,0.9858047872077657,False
PBOV1,25,73,0.2320537762284734,0.2481137423922731,0.04436538303614888,0.8577073389118719,0.988911412939093,False
WDPCP,25,73,-0.0691949761557604,-0.0886301699117827,0.04439271448665516,0.6422660174037125,0.9707911219063249,False
WASHC3,25,73,-0.3001307805991577,-0.2829596455793735,0.044436019440496514,0.8385547398239852,0.9881785646545662,False
ZSCAN5A,25,73,0.0124036757892797,-0.0226574567353892,0.044455597286705,0.7199042420605032,0.9813443032071524,False
PUS7L,25,73,0.0068266003863842,-0.0090537684339184,0.044495543433288494,0.7077451224642677,0.9800430759832253,False
PCTP,25,73,-0.007651029268365,0.0119770912451414,0.04459907594378871,0.7817111688236198,0.984053844999742,False
VAC14,25,73,-0.0447149495213965,-0.0761805941733847,0.04460468978800079,0.8005458898083107,0.9858047872077657,False
FOXS1,25,73,-0.0495943302542897,-0.0851333290001499,0.044616380207777216,0.5906597851126287,0.9607330013474734,False
BNIP3L,25,73,0.1805958326411556,0.1773611675329161,0.04463633586259311,0.5794559650201927,0.9574479274582635,False
S100A10,25,73,0.0362272733449915,0.026292508298777,0.04466905941405775,0.8641107846545073,0.9894865878817275,False
FXYD3,25,73,-0.0264588928792883,-0.0397876523816738,0.04468712499455755,0.6657893322735025,0.9717760290595174,False
RNF224,25,73,-0.1523630885107456,-0.1406931325414642,0.044736309604253,0.9739945286291976,0.9967864786741705,False
FAM8A1,25,73,-0.0054771031144814,-0.0161075620536675,0.04473913547415497,0.5573525733780409,0.9521616799963463,False
